,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,PAINS
H-HT,-0.06456177652632547,-0.20808227599153464,-0.19939298295450972,0.30741650207523114,0.19938208556568066,0.07091740615567448,-0.1647408555684292,0.41078311977806176,0.11919634878721011,-0.2493688085944588,-0.1035419244352152,0.10662922733865593,0.028189752020866002,0.15755417834590985,-0.10993783360113721,-0.010818598810340236,-0.18618415154060353,0.12486946174383086,-0.1342815000782316,0.10089761904886567,-0.02089233105294415,0.1819576183814617,-0.12550290485033067,0.06688197774086702,-0.2575818622049699,0.1274143538676182,0.19390877082300997,0.9999999999999994,0.0009306012721331132,0.02680291805082178,0.5313186319177532,0.29309234752676744,-0.057833296899280066,-0.31217020369895987,2.152150287061292e-33,-0.40382358120386724,0.4324094072254944,0.027382979911351326,0.1851796899254581,0.20065510530289565,0.1380473852306481,-0.020432112023138247,0.2576017284075183,0.0005512965658696113,0.025317939166381278,-0.20130574934557682,-0.16164652712564492,0.19401480567725105,-0.1300674965069979,0.35900701498062376,0.1527825217841101,0.31238804046710633,0.1655172706046516,-0.5220388466317244,-0.4826982922814994,-0.37262569593769373,-0.39453961825475586,0.10053555325208291,-0.32393088202819764,-0.39782715965668186,0.1356123633437755,-0.2500350036938122,-0.48105589422371714,0.0009423901336694672,-0.37121502091832365,0.07280174804342711,0.05487835214180373,-0.03759116349862495,-0.3268247047931363,0.02758423901478974,-0.32547426623918013,-0.24012015764774416,-0.3988045206187868,-0.30888572976044554,0.21698635136352315,-0.5719518802982816,-0.10358432401041114,0.07543150307985108,0.3085741279797365,-0.23806455290727543,-0.2619390332563838,0.1491732790035136
DILI,0.2534553763838201,0.007287019676346784,0.16386673490785258,-0.05106941109415926,0.24161670672256402,-0.21860047220505627,0.19498409108587605,0.20230493077828304,-0.35251361198424613,0.019319611442810258,0.06326498502181742,0.24645545766436974,0.19979616147869467,-0.0753148583382868,0.17669846634393122,0.024980331781646204,0.03497469411833796,-0.10609332167733354,0.12848030994199158,-0.1833817190708692,-0.10824270290567393,-0.1889465083338572,0.05507120441939364,-0.1506897774320698,-0.34949832474891923,-0.00516072435005635,-0.23203349423864617,0.0009306012721331132,0.9999999999999998,0.19983552762812584,-0.21830731206311646,-0.07063428113952074,0.0586573211440918,0.08874503754092641,-1.956500260964811e-34,0.11504508674505183,-0.1725571642637589,-0.04858717116270001,0.08427458568113821,0.10122354818323816,-0.1039761295194332,0.2511077849451091,0.4149946547292445,0.0675207634645838,0.1378366901813679,0.22721487288579023,-0.09046592774987441,0.05720576225291452,0.002565201193849509,0.21552508669286521,-0.32911607222156275,0.24890097267588848,-0.03420318627140962,-0.052591399049758826,-0.05537854873475653,0.016784964122927147,-0.11907452226279817,-0.08951497844081208,-0.11801258758341274,-0.22035490096371899,0.3255348785645654,0.18703131909309728,-0.11512411192398066,0.3845114639673556,-0.28340931980664785,0.10069521391859504,-0.030844861224229053,-0.14217156744932677,-0.12825101846572937,-0.49504654993699665,-0.024883927895310753,-0.12015923234952963,-0.11876229064398267,-0.21686261548549055,0.08948032289386236,0.10576494918807572,-0.29153473569709104,0.1928433781290152,-0.09108896316243971,0.09326941505055994,-0.2715320045363464,-0.3257669816270792
Ames,-0.34575194111318763,0.4268928088475494,0.28332840449441826,-0.2237592008143031,0.23606691053488169,-0.2697957317826711,0.017574492868999262,-0.184828615276156,-0.21591171479380258,0.2223940273962075,0.005887200907346881,-0.031098095886911755,0.41587607167263696,0.10857410223229708,-0.1968803278627644,0.38938809162742943,-0.011315129786602483,0.4157018027251265,-0.21179430498475607,-0.2895614739724234,-0.12183754317762033,0.21367852455972136,0.21382752803772312,0.4576005473908169,0.08181731912745384,-0.1844040523863533,0.333003381236833,0.02680291805082178,0.19983552762812584,1.0,-0.012010365251344357,-0.2903617448756145,-0.1573409159282377,-0.30117568423641383,1.1739001565788866e-33,0.1839506346341772,-0.060123956399514344,0.2353564598642744,-0.03117395243820749,0.5545906858699587,0.2629787641556855,-0.18112083969074858,0.12132010746343157,-0.07919488968137951,-0.1710452187436769,0.12394379187796932,-0.13950936393837024,0.08515015767221719,0.04808460606168584,-0.03533309632823003,0.3070919272961916,-0.17924289534877882,0.39530634527461717,0.2279749335153822,0.1683792793946211,0.3399252197852582,0.15542676388934384,-0.05365487544392461,-0.10883585812734885,0.08692206425237092,0.3209455679107052,0.25914414516703804,0.25188637542190795,0.09830218899849306,0.020479279572752883,0.2507806659414407,-0.06430105933637673,-0.15519170026294177,0.11168797655781018,-0.08155566313709756,-0.33358844291549017,-0.3231204140748747,0.1320011507213028,-0.07194035085033633,-0.09382674271755176,0.1743400075868614,0.35602009524700473,0.3756049380355834,-0.46060948405391755,-0.19598140613036147,-0.09151137520120664,-0.14973238476839212
ROA,-0.05439259679966149,0.13888120904627135,0.3080194240997106,-0.03546159556896977,0.04085402875273045,-0.0016947652735863185,-0.22154155605597536,0.24374458843703922,-0.0642892104442,0.05328069752980697,0.15174271657617935,0.31948297632152584,-0.03595827974058733,-0.013323724696330048,0.305677366797595,0.12792703729016539,0.24126016382646767,0.21305343901518103,-0.016374133525543524,0.42370526495613103,0.33382260140846526,0.2557798556382018,0.10882396890262845,0.36934808885216897,0.0031195113996064137,-0.06506815880026118,0.2328536054519745,0.5313186319177532,-0.21830731206311646,-0.012010365251344357,1.0000000000000002,0.5895399005514647,0.27280249320608246,-0.04112168400979532,-3.913000521929622e-34,0.01745384733550127,0.6682085293158393,0.36840939503672165,0.5662085182976963,0.3960395858039262,0.37263674891974197,0.05076476930164307,0.11094315945549275,0.40278232185534085,0.35629602913517316,-0.1366533159973689,-0.01691512510311692,0.33802879052863993,-0.013351309877253387,0.24680015306602546,0.3976824963838016,0.38936522735678386,0.3832501033026334,-0.35325820376431194,-0.3414688396919349,-0.20337103594984987,-0.5338195146120314,-0.23355151478770117,-0.517809065141561,-0.3384942375168704,0.13040834686775776,-0.31429429656694274,-0.44528622419538316,-0.002168055341709931,-0.3287765341705776,-0.2847804041473875,0.08693807238165836,0.3427053061459946,-0.1566689437981946,0.1843396385216144,-0.1502393903225844,0.09723082762182698,-0.28910775046939907,0.12817209585146402,-0.05670978708290388,-0.669797680543058,-0.17172748382364406,0.08599793017231487,0.3791995949436074,-0.1033079745207464,-0.19018204711365144,0.15040406273479692
FDAMDD,-0.03083983206375337,-0.026872247301754783,0.1690287934008515,-0.16728814659461536,-0.03269159128182264,-0.07005851906420948,-0.3531875321736772,0.2848452978718437,-0.2393261887339455,0.08647470720876517,0.3231505703858885,0.2960751139093266,-0.04900357491214448,-0.05387027972773456,0.32657238940109173,0.14570418479731748,0.234201557216577,-0.08745885075711136,0.0035030179939010554,0.2518799661829258,0.23437940961846573,0.024703741634144953,-0.1281874413801403,0.1487279706180304,-0.08878759362534334,0.05933305330885848,0.05707256550344844,0.29309234752676744,-0.07063428113952074,-0.2903617448756145,0.5895399005514647,1.0000000000000002,0.2300479556683924,0.06916444501876903,-5.869500782894433e-33,0.20497287681715443,0.6202473761594536,0.31583177805451734,0.5810899154952346,0.1948456102885846,0.2983970263413689,0.16627410491135497,0.0935169459243193,0.3494847623844983,0.49531683178187313,-0.17724787344834783,-0.14908859813741934,0.1603398200529326,-0.09805811133222007,0.20887828719093643,0.20463989667519827,0.40176381940062356,0.1216497088970959,-0.36371237688739216,-0.3992135454473569,-0.037741546178395945,-0.5816679221775186,-0.15065297436751648,-0.45745251689777383,-0.3031141952455292,-0.03283523569111294,-0.35708353335919657,-0.41561114441905317,-0.11427378253005725,-0.24675478249236568,-0.30835651217181076,0.1284702708950522,0.18194203794801977,-0.08639339773869732,-0.20473709626358425,-0.046851170591913405,0.14564281631042655,-0.3890834670962637,0.11799371100091464,-0.047672939518068384,-0.56662585179138,-0.30624781231111703,-0.17467142444849573,0.4823580820788411,-0.00926076260981456,-0.22013169669964486,0.2659998124526463
SkinSen,-0.04874271363349715,-0.0061380900832942115,0.2857489972113821,-0.18626020518994416,0.04860708036860346,0.08817718981095098,0.32489411185970035,0.10074727144798937,-0.013663704060177034,0.10735093941790062,0.5000832078848096,0.09745590405366825,-0.2104820116611781,-0.06650630895388417,0.6551049549676017,-0.2129617572368652,0.5113889944092629,-0.32657703282969525,0.3726166953159893,0.5779245899619617,0.7150651235377014,-0.24949408324465208,0.08355685302781428,-0.12351173879359677,-0.19610145800884812,0.12666340438049647,-0.41452907980282155,-0.057833296899280066,0.0586573211440918,-0.1573409159282377,0.27280249320608246,0.2300479556683924,1.0000000000000002,0.6836099861102638,3.5217004697366597e-33,0.28745485277588784,0.22638397586621395,0.16094148582475007,0.42001197247073496,0.039565816009569495,-0.0691074394033963,0.5132585499247097,0.24437159479041407,0.598364933857159,0.18296907954335273,0.32778236428047863,0.4507085615201833,-0.06399848763326839,0.3005891756030476,0.3924279961211779,0.20220432410627942,0.2503585979391144,0.34752785078031756,0.03300777556489989,0.026745333397785235,0.026684017095679725,-0.2088445097884644,-0.6419799323973581,-0.15709047406965432,0.001339568388434378,-0.06762243409940535,-0.3983516244198769,-0.09867658416168645,0.09159748074623385,-0.0029511011593692286,-0.7016626670176027,-0.2781539517337223,0.6557416394547199,0.1328918300277021,0.053570628627196096,0.4706638203703019,0.6351986478226863,0.11586266550830326,0.5400616173895247,-0.16591005977979453,-0.25681522165746723,-0.40490194677613317,-0.160986267401359,0.4900832697520231,0.42866225778647393,0.06524895284605894,-0.1799491205879006
Carcinogenicity,0.240767477692039,-0.059762106659353297,0.18271063789220748,-0.1134549503197622,-0.2232267289850422,0.29024814141334937,0.37686986177262055,0.08222515120727504,0.11409916860398653,0.04694900810278846,0.41633792105199835,0.04098351314213963,-0.45268893512671415,-0.22394591512455844,0.5353136023170979,-0.2552697747584867,0.5860657492450971,-0.45658868337271474,0.6306600174502281,0.43357438366308876,0.604417328049544,-0.403092169651782,0.21591268686170653,-0.26376226516209716,0.0610230443419161,0.07728757046169524,-0.5946017315474607,-0.31217020369895987,0.08874503754092641,-0.30117568423641383,-0.04112168400979532,0.06916444501876903,0.6836099861102638,0.9999999999999997,-1.1739001565788866e-33,0.21258238072798333,-0.036385581122181127,-0.10028147731024589,0.2934857180263329,-0.28302017782772243,-0.3853410373634531,0.3921668656629978,0.08103722493163375,0.3335319571802634,0.222386391765634,0.306709365296536,0.643353676471558,-0.07415613841811708,0.4491928741450751,0.2271887835000148,0.10303889423594768,0.21724502134159113,0.1160326265719245,0.23733527867902782,0.2278412875326594,0.13628980021119372,0.031966674118173374,-0.5571447795421169,0.18083059739220816,0.22705940484697062,-0.3229643131302006,-0.36243871127526245,0.14153538587408201,-0.04335583180245758,0.23959844477216205,-0.7349535362342767,-0.22680325144844746,0.5139503522808083,0.4320687883227504,0.12663180688717293,0.7230134678677399,0.7832809344913162,0.409636979862295,0.44467393878037137,-0.3575810966042848,-0.0064843483476147564,-0.3078041454840048,-0.292526908580788,0.3584937535085432,0.6475064631732715,0.434079157752658,-0.09256755443841098
EC,2.7391003653507353e-33,4.695600626315546e-33,-7.826001043859244e-34,3.1304004175436975e-33,-1.6630252218200893e-33,-2.2499753001095326e-33,-1.5652002087718487e-33,-9.782501304824055e-34,-3.8151755088813816e-33,7.826001043859244e-33,6.065150808990914e-33,4.304300574122584e-33,-1.1739001565788866e-33,-4.304300574122584e-33,3.1304004175436975e-33,-2.152150287061292e-33,7.826001043859244e-34,3.913000521929622e-34,-4.695600626315546e-33,3.1304004175436975e-33,5.0869006785085084e-33,2.7391003653507353e-33,-3.913000521929622e-34,4.891250652412027e-33,2.347800313157773e-33,1.8586752479165704e-33,7.715947904179973e-33,2.152150287061292e-33,-1.956500260964811e-34,1.1739001565788866e-33,-3.913000521929622e-34,-5.869500782894433e-33,3.5217004697366597e-33,-1.1739001565788866e-33,1.252160167017479e-32,3.0814879110195774e-33,-3.864088015405502e-33,2.5434503392542542e-33,-1.5652002087718487e-33,-3.864088015405502e-33,1.076075143530646e-33,-1.1739001565788866e-33,-5.2825507046049895e-33,-3.913000521929622e-33,3.913000521929622e-33,-3.1304004175436975e-33,1.956500260964811e-33,4.108650548026103e-33,3.913000521929622e-34,1.5652002087718487e-33,5.1602694382946885e-33,4.695600626315546e-33,-1.5652002087718487e-33,2.347800313157773e-33,-9.782501304824055e-34,-1.1739001565788866e-33,2.347800313157773e-33,2.5434503392542542e-33,-1.1739001565788866e-33,3.6195254827849e-33,3.913000521929622e-34,-7.826001043859244e-34,1.5652002087718487e-33,4.695600626315546e-33,-1.5652002087718487e-33,0.0,4.695600626315546e-33,4.695600626315546e-33,-1.3695501826753676e-33,6.749925900328597e-33,1.956500260964811e-33,-5.4782007307014706e-33,8.021651069955724e-33,-3.913000521929622e-34,1.956500260964811e-33,-1.1739001565788866e-33,3.1304004175436975e-33,-3.1304004175436975e-33,-3.1304004175436975e-33,-3.913000521929622e-34,-5.673850756797952e-33,-2.152150287061292e-33
EI,0.10340604287554052,0.19122949737570197,0.4719159791752007,-0.7117059521689373,0.07088255926355307,-0.04501223863836224,0.192842248421499,0.10909553356365546,-0.7020227985856322,0.7885880679752187,0.7418689319372771,0.24000531984561932,0.1397796706621173,-0.15198283831690435,0.36506302910226623,-0.06316530474510834,0.5369901910392196,-0.25881515802667915,0.3334281094851167,-0.05826373634494577,0.5079369514271802,-0.23204364706618136,0.09659972989404134,0.10343207405067513,0.0793822251116673,0.01875486940354824,-0.34053153239629286,-0.40382358120386724,0.11504508674505183,0.1839506346341772,0.01745384733550127,0.20497287681715443,0.28745485277588784,0.21258238072798333,3.0814879110195774e-33,1.0000000000000004,0.11709045904735652,-0.0010430773512370441,0.4203952719802617,0.08894064307561701,0.1017355255012922,0.4772996769417581,0.23642290500600865,0.2031950520520601,0.21159497850102615,0.3273085180174528,0.2995051690665848,-0.03958941955425421,0.2410349799057371,0.3083680815397338,0.14175435525759486,0.27785879388882945,0.19439240974006616,0.30219060958527916,0.14694092559241026,0.7107605837406298,-0.06873914835356336,-0.4750877761766954,-0.054959351968097335,0.05148461696282149,-0.01073261719445899,-0.1785012981706523,0.26130338444410406,0.11629711843369804,-0.013795549571721062,-0.412277808918676,-0.20532416451364363,0.4213359622706408,0.31455469348648435,-0.061641529226923675,0.35342789355332765,0.44545120889428724,0.0556767897046179,0.5173039104623682,-0.2159780778656216,0.008573699966971018,-0.32108264277401627,0.0868715789359639,0.14178750048167002,0.22899915949139849,-0.10470725753139076,-0.08398567603246172
Respiratory,-0.19689636740053862,-0.08145770009346723,0.030769270574796673,-0.09977290974547322,0.39173984896810393,0.21614507641366074,-0.18608705154703806,0.34000375405220346,-0.2678908820043988,0.214417555882781,0.2512517268206767,0.10604914813909978,-0.0990556744773902,0.2885505651815867,0.07429639282409821,0.2645905804649905,0.11032077162156395,0.21471528238871251,-0.1532301870230881,0.177235938956222,0.2782798052102736,0.24355445312936969,-0.10664709072685205,0.3299199569457572,0.002623478810003114,0.043686819699390686,0.057138784452618024,0.4324094072254944,-0.1725571642637589,-0.060123956399514344,0.6682085293158393,0.6202473761594536,0.22638397586621395,-0.036385581122181127,-3.864088015405502e-33,0.11709045904735652,1.0000000000000002,0.31781764213583535,0.38015669916088296,0.27550433386957146,0.2575120961629631,0.03862548148374666,0.02192281658702245,0.13162796668712629,0.31632567099142056,-0.3255553522155287,-0.1138712053670311,0.2899561265601798,-0.16643515342186296,0.22445239351544394,0.48104269463641414,0.4345506891751515,0.45402047459722367,-0.38960673254546235,-0.4514385692780296,0.05920142141399186,-0.4439750914150507,-0.05626034746000508,-0.403835224221105,-0.30016528694634426,-0.13087849619966305,-0.36154259678378253,-0.29998426248238486,-0.3076766919803509,-0.22329614205841836,-0.18891850528110204,0.14402387836640154,0.24946993067171722,-0.042627329173978754,0.09602213203035384,-0.01825786541602005,0.08890280421017444,-0.21351371784674514,0.16103011762829833,-0.04267983734950657,-0.5924539024365025,-0.010603343251940808,-0.04277803335578285,0.41905909885529413,0.0209870412588254,-0.10538356234039982,0.04513017295234091
BCF,-0.4883423434672314,0.47443703105065915,0.39594197320129226,0.003347339334198228,0.07768794423014896,-0.3136068938126226,-0.502262002834891,-0.18820424206024627,0.021614248322503138,-0.10286090337822014,-0.076457083931108,0.03964543174879943,0.3169364300262044,0.22602347246943175,0.12336398321473233,0.6314826907972811,0.02130016190746111,0.5706314337354184,-0.3398326335270282,0.08989095200513364,-0.015370150252441064,0.5520943026855186,0.037392926136233066,0.4471009902850168,-0.08292554298115375,-0.20906918973182076,0.5756795396442105,0.027382979911351326,-0.04858717116270001,0.2353564598642744,0.36840939503672165,0.31583177805451734,0.16094148582475007,-0.10028147731024589,2.5434503392542542e-33,-0.0010430773512370441,0.31781764213583535,1.0,0.3561324126968892,0.7962481224784979,0.6459064003512258,-0.16070276901852026,-0.09622754066447406,0.2505664598303664,0.13627253019405067,-0.17853545031072973,-0.4810765589719572,0.13806257741977443,-0.3664329057026332,-0.29399253510040424,0.32243982989423875,-0.11702680018399207,0.3570092957758434,-0.08563274834028513,-0.0622676683681729,-0.12401440042043078,-0.2597412276366015,-0.24462024832016588,-0.5225993238357588,-0.09130355749778957,0.24222238696895734,0.1688052586558144,-0.1763637453318475,-0.021503157017608982,-0.0757390269530169,0.021950299624809624,0.27504412182424254,0.09453164811642395,-0.08590355449295119,-0.12287651421796551,-0.24693395905430046,-0.13194859933499764,-0.12415704464977811,-0.08637402096484739,-0.2058466459225755,-0.0970581365926742,0.2360124508665905,0.026359530732150464,-0.16454586278971314,-0.15343308647881515,-0.12958432666218617,-0.11761124990110099
IGC50,0.16472789613573394,0.2910159925892612,0.6160486564974432,-0.2948323975458374,-0.05198603017269546,-0.023077509252480952,-0.11506852857371397,0.34833855555816406,-0.3239497523136093,0.284761466491795,0.49229711706965773,0.5243525700484012,0.08461089574786344,-0.2745801000367954,0.6277022733569178,0.08005795610556679,0.600392437815545,-0.14863067678461817,0.360720674278637,0.446007340623534,0.5134360005925547,-0.10238315680633933,0.16321377542193546,0.06528718040815724,0.14099097945589187,0.0012643011235255578,-0.14019374721050348,0.1851796899254581,0.08427458568113821,-0.03117395243820749,0.5662085182976963,0.5810899154952346,0.42001197247073496,0.2934857180263329,-1.5652002087718487e-33,0.4203952719802617,0.38015669916088296,0.3561324126968892,1.0000000000000002,0.347681265400146,0.290272270604824,0.3445608859604107,0.1997801879551461,0.5887358820155094,0.544116786846224,0.2723419323946963,0.23991602822208458,0.29180780706469905,0.2007294404439962,0.3587799740261464,0.23638443305725582,0.7057772891422899,0.2798069689545231,-0.20515853093780045,-0.24560342289169612,0.059816295107175364,-0.5965529082886838,-0.569212576585291,-0.4897799674648896,-0.3724883535652217,0.11196972527236368,-0.2650513629894131,-0.3710153499022886,0.2076374797512939,-0.38015809401854567,-0.5060842000356822,-0.16803758308910663,0.47938581234656447,0.09248685414801147,-0.10737859908416209,0.0873062180758873,0.32923182199555445,-0.24968342429622292,0.22860060622893288,-0.21165504589306308,-0.45929287033834676,-0.4757081266095774,0.005014727460841896,0.4804302396415005,0.14848946574838562,-0.19319247635147033,0.2993165022153245
LC50,-0.43739069153017096,0.4578809751964332,0.4059357404992205,-0.08430916232468083,0.2535709782142501,-0.30059631592345176,-0.415418607432431,-0.0722836167161231,-0.11413229914728623,0.03562261896716282,0.007567368537941852,0.05685481633772179,0.5517884432803344,0.2979166193061513,-0.005285557125929614,0.6314339765081523,-0.034150520236526,0.6361100921512033,-0.3362567142336666,-0.051784298448492555,-0.020982472234899963,0.5686415855366412,0.11874025407093752,0.5332205728761095,-0.05559918621751982,-0.14919183783675358,0.6251855811375785,0.20065510530289565,0.10122354818323816,0.5545906858699587,0.3960395858039262,0.1948456102885846,0.039565816009569495,-0.28302017782772243,-3.864088015405502e-33,0.08894064307561701,0.27550433386957146,0.7962481224784979,0.347681265400146,1.0,0.6605631010233067,-0.16923706274683215,0.08265386371631948,0.14299425357976986,0.03193305510307716,-0.05584274061260451,-0.4859255093581606,0.12804177774037223,-0.30600781612242817,-0.09444249941011726,0.34000550728353146,-0.06539360120761656,0.4417447241113178,-0.1577277293478223,-0.17101338569381971,-0.011330621099356196,-0.28090006933497713,-0.2408172495792461,-0.5968656940031994,-0.2439172434672717,0.40143077276903166,0.19202616635459852,-0.19057189424268434,0.09963765896032836,-0.25669280015222457,0.19026038452575753,0.22537782196141384,0.07487467274113682,-0.16384859972518862,-0.1307394261002325,-0.459195901694214,-0.30161460328778883,-0.24947076992551792,-0.18742718661688448,-0.06936594469789537,-0.12038415580030072,0.261256676542731,0.25460404688890276,-0.2417479565724176,-0.33071599047544414,-0.2594834116397247,-0.13208618024096197
LC50DM,-0.4858288798127292,0.25308544327949417,0.1844340320870442,-0.10460707914079714,-0.039553689346714375,-0.24321879894979243,-0.4905415454445269,-0.17266975393179337,-0.09201787450318172,0.1557532376670165,0.01648269538186476,-0.1504296555787342,0.37738110560617716,0.2800193393033464,-0.06802669117946265,0.34974024760484795,-0.13330248697215993,0.44377895843886134,-0.4567178157365311,-0.1291084066378181,-0.09700686253483336,0.38468286454765777,-0.16589902979762836,0.5048624462670287,0.11956324300314332,0.05207390459689558,0.4928076304069164,0.1380473852306481,-0.1039761295194332,0.2629787641556855,0.37263674891974197,0.2983970263413689,-0.0691074394033963,-0.3853410373634531,1.076075143530646e-33,0.1017355255012922,0.2575120961629631,0.6459064003512258,0.290272270604824,0.6605631010233067,1.0,-0.1658272349714066,-0.12993349830827697,0.07786495473492432,-0.08294569240557359,-0.1872042713954414,-0.38993358392565564,-0.03473938054341952,-0.2964283285991977,-0.24587996702388937,0.20911600022433333,-0.12204221741582973,0.250003747934893,-0.05247095384378765,-0.06708510744339323,0.02835999665225072,-0.1394727868547906,-0.1757196679280492,-0.34130606331841695,-0.048084404886101405,0.10180354440300103,-0.029244610536894432,-0.06395779929348329,-0.09215781155595847,-0.03222832154704799,0.16656324777291218,0.3803475621082973,-0.04265017030595845,-0.08106524134610149,-0.20347255229789152,-0.4547503341488721,-0.19821722171311817,-0.2287032132031741,-0.18753839271202985,-0.12848571148506788,-0.1266365236058607,0.24375241688948615,-0.10444238696586512,-0.07628981411732536,-0.4126689010887572,-0.202367074068913,0.19218504060513578
NR-AR,0.2054167672557715,-0.14258181035386835,0.1800548793891562,-0.34285715256398513,-0.020958213356000854,0.05775056536306237,0.38050510753950983,0.2541106681874853,-0.3969857978538917,0.36041769431820875,0.6614368836421133,0.2511295761368854,-0.11605459414421906,-0.13836150322150406,0.5974640821689867,-0.49445563235596224,0.48039916799771454,-0.5706983266161327,0.45309400915342457,0.12147960059484315,0.6342536643954426,-0.4519083582613234,-0.11274644538374887,-0.4097599857595081,-0.41556118049062957,0.3706868460107331,-0.5317591292036429,-0.020432112023138247,0.2511077849451091,-0.18112083969074858,0.05076476930164307,0.16627410491135497,0.5132585499247097,0.3921668656629978,-1.1739001565788866e-33,0.4772996769417581,0.03862548148374666,-0.16070276901852026,0.3445608859604107,-0.16923706274683215,-0.1658272349714066,0.9999999999999994,0.46225404262539405,0.32029702408079913,0.12855728753314627,0.46574664532772486,0.38602287525568774,-0.32831630503386344,0.16769739158813152,0.5081640751660705,-0.34806387884378104,0.3566216589418951,-0.1252553609889822,-0.002286806681125897,-0.05823988970286737,0.20919327145383662,-0.26587932752045507,-0.5464809050737656,-0.09891201355641382,-0.12430030907832634,0.010316963479924716,-0.45811888870493367,-0.11459296663453926,0.27221727213673924,-0.18186249401335236,-0.5831973153330434,-0.442433173393719,0.47429604571699296,0.006096869189759356,-0.10371727628871351,0.4418423070929818,0.5684707568679588,-0.16106880923549213,0.3245863747045293,-0.009316497944257342,-0.23789553069683614,-0.6710595687954694,-0.15280910290910435,0.49858022055106255,0.30070763492851127,-0.23379432583705748,-0.20778370666089344
NR-AR-LBD,0.298859729211932,0.051434338142853926,0.28175513526423396,-0.15506082486933181,0.15475971751951687,-0.2505732028196926,0.43461969807669554,0.4703454809506406,-0.37355137180294823,0.03215982248495854,0.33377368647645367,0.564644930560617,0.14423771258907467,-0.28414752878528055,0.4559480411530336,-0.24060262683496506,0.3953653704605082,-0.37708463224363453,0.49039638365518984,0.22006203228954005,0.31248396386884064,-0.1581758290219386,0.18374878637546296,-0.15270023516459666,-0.455442321124023,-0.04309028631886477,-0.049669112335056435,0.2576017284075183,0.4149946547292445,0.12132010746343157,0.11094315945549275,0.0935169459243193,0.24437159479041407,0.08103722493163375,-5.2825507046049895e-33,0.23642290500600865,0.02192281658702245,-0.09622754066447406,0.1997801879551461,0.08265386371631948,-0.12993349830827697,0.46225404262539405,0.9999999999999998,0.40586337131421213,0.23744338137241364,0.6565354823151291,0.1680340912414071,0.17813350693740596,0.37470061810027033,0.8221261340397156,-0.27364441999374367,0.33565786565078276,0.1677881810328614,-0.23676087561949855,-0.253355722199037,-0.03277713967604015,-0.45136057349597475,-0.24835012179675703,-0.4003454202105011,-0.47111913335778605,0.615713466311398,-0.01695286315707093,-0.3811606521187903,0.6893848085185135,-0.5863287692155049,-0.26004312478171265,-0.35160792607585695,0.2927612779565341,-0.40881834496724345,-0.20248738603453162,0.03783712538148932,0.18593241347651288,-0.37695663727723977,0.13932732328549502,0.23404284559986055,-0.3433467783437009,-0.6626970395999072,0.29540742247672575,0.1833249408341251,-0.027575987768080866,-0.5046216415853597,-0.37011018849000826
NR-AhR,0.24977411029221433,0.35353536768994703,0.5800882600358664,-0.1618885913306283,-0.07211362405183115,-0.1644823691471342,0.2087138344626922,0.1563010023927388,-0.18076950026826608,-0.006048084739311441,0.2206129348085264,0.5071444661540667,-0.17092643602704022,-0.4023981223682546,0.8642956500128978,-0.12668655931606781,0.6730902389122657,-0.29975746311328116,0.41151442298208174,0.8336892086330889,0.45040959943069403,-0.17840690284968794,0.35195682478400964,-0.0693407885016092,-0.06767000829347031,-0.06178104109985134,-0.04992756362960935,0.0005512965658696113,0.0675207634645838,-0.07919488968137951,0.40278232185534085,0.3494847623844983,0.598364933857159,0.3335319571802634,-3.913000521929622e-33,0.2031950520520601,0.13162796668712629,0.2505664598303664,0.5887358820155094,0.14299425357976986,0.07786495473492432,0.32029702408079913,0.40586337131421213,0.9999999999999997,0.4042772399089915,0.5140795712291661,0.3206284816280036,0.12138146843721155,0.36881254180372247,0.41058272759313375,0.009803201712476367,0.31609719664185704,0.20201619080675612,0.005770493747129298,0.04938601305372537,-0.16226183988834503,-0.41686008140974895,-0.3923329468876243,-0.34292671339404424,-0.19309052811187585,0.4310157110497322,-0.20509282113857308,-0.31008273992897567,0.5452397576251581,-0.27636262499051145,-0.5388646372076249,-0.26434541462490113,0.4874652692457098,-0.0686050150797558,-0.0803089505904095,0.17837012318927542,0.3925940575390398,-0.14235432198665046,0.47239116509816537,-0.2428926790371908,-0.3167259913270147,-0.6153884740964075,0.19195060196517352,0.26918818771160186,0.18568233101154313,-0.17241388689682616,-0.026028361430413486
