Num Aliphatic Carbocycles,Num Heteroatoms,Num Hydrogen Bond Acceptor,Num Aromatic Carbocycles,LogP,Num Rotatable Bonds,Num Aromatic Heterocycles,Num Lipinski HB Donor,Num Atoms,Num Lipinski HB Acceptor,Num Rings,Num Hydrogen bond Donor,Num Aliphatic Rings,Num Aliphatic Heterocycles,Num Heterocycles,Mol Wt,Labute ASA,Num Aromatic Rings,Topological Polar SA
-0.4655686028,0.005490403233,0.1425752212,0.03114083057,0.2873707824,-0.6815264368,0.8885909502,-0.2353345989,-0.2232358059,0.07993801607,0.2295505279,-0.09975365862,-0.1592584938,0.3293041618,0.77105314,-0.2963385258,-0.3604226681,0.5390281263,-0.01906723672
0.3691913127,-0.1857391732,-0.1211486625,0.03114083057,0.2453910011,-0.4873299569,0.8885909502,-0.2353345989,-0.1507140726,-0.127444761,0.8067766634,-0.09975365862,0.509218825,0.3293041618,0.77105314,-0.2960084792,-0.304944176,0.5390281263,-0.3303869532
-0.4655686028,-0.1857391732,-1.176044197,-1.009217121,0.453935721,-0.4873299569,-0.577763269,-0.8358688754,-1.166018339,-1.164358646,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-0.9898703653,-1.273485835,-1.15624381,-1.143076936
-0.4655686028,-0.9506574789,-0.64859643,0.03114083057,0.7548359597,-1.069919397,2.354945169,-0.8358688754,-0.658366206,-0.7495930921,0.2295505279,-0.8420115639,-0.8277358126,-0.7014241612,0.77105314,-0.7819032265,-0.7859002145,1.386664094,-0.718697043
-0.4655686028,-0.7594279025,-0.64859643,0.03114083057,0.3328714485,0.09525948281,0.8885909502,0.06493253936,-0.5858444727,-0.542210315,-0.3476756076,0.271375294,-0.8277358126,-0.7014241612,-0.06209140798,-0.6872599787,-0.6721107017,0.5390281263,-0.5454376083
-0.4655686028,0.1967199797,0.1425752212,3.152214686,0.5300410019,0.4836524426,-0.577763269,0.3651996776,0.9371119276,0.2873207931,0.8067766634,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,0.7743989687,1.159802782,2.234300063,0.7535728266
-0.4655686028,-0.7594279025,-0.64859643,-1.009217121,-0.2984502945,-0.8757229167,0.8885909502,-0.2353345989,-1.238540073,-0.542210315,-0.924901743,-0.4708826113,-0.8277358126,-0.7014241612,-0.06209140798,-1.27714301,-1.346460075,-0.3086078418,-0.4012827735
-0.4655686028,4.97745939,3.834709593,0.03114083057,-1.78074283,4.561778521,-0.577763269,6.670809581,4.635720328,5.471890219,-0.3476756076,6.580567489,-0.1592584938,0.3293041618,-0.06209140798,4.275534331,4.436867496,-0.3086078418,5.772748151
0.3691913127,0.3879495561,-0.1211486625,1.071498783,0.8030449989,0.4836524426,-0.577763269,0.06493253936,0.5019815275,0.2873207931,0.2295505279,0.271375294,-0.1592584938,-0.7014241612,-0.895235956,0.4678657413,0.4471898529,0.5390281263,0.1550628484
-0.4655686028,-0.7594279025,-0.9123203137,0.03114083057,0.3196004209,-0.293133477,-0.577763269,0.06493253936,-0.875931406,-0.7495930921,-0.924901743,-0.09975365862,-0.8277358126,-0.7014241612,-0.895235956,-0.8527359627,-0.9099454345,-0.3086078418,-0.4703129144
-0.4655686028,3.447622779,2.516090175,0.03114083057,-1.160796253,2.231420762,-0.577763269,3.968405336,3.112763928,3.605445226,0.2295505279,3.611535868,0.509218825,1.360032485,0.77105314,2.888013302,2.992326724,-0.3086078418,3.711421079
-0.4655686028,-0.3769687496,-0.3848725463,1.071498783,-0.82224963,0.09525948281,-0.577763269,-0.2353345989,0.1393728608,-0.542210315,0.2295505279,-0.4708826113,-0.1592584938,0.3293041618,-0.06209140798,0.142647156,0.2535034975,0.5390281263,-0.566830733
-0.4655686028,-0.7594279025,-0.64859643,0.03114083057,0.01626264647,-0.4873299569,-0.577763269,0.3651996776,-0.875931406,-0.542210315,-0.924901743,0.271375294,-0.8277358126,-0.7014241612,-0.895235956,-0.9374448049,-0.9772057807,-0.3086078418,-0.2186949414
1.203951228,0.9616382854,1.724918524,1.071498783,-0.9638975371,-0.09893699709,-0.577763269,1.266001092,1.009633661,1.116851901,1.384002799,1.384762152,1.177696144,0.3293041618,-0.06209140798,0.8733846881,0.8998083958,0.5390281263,1.305192061
2.873471059,-0.9506574789,-0.64859643,-1.009217121,0.9390053228,-0.8757229167,-0.577763269,-0.2353345989,-0.1507140726,-0.7495930921,0.8067766634,-0.09975365862,1.846173463,-0.7014241612,-0.895235956,-0.3144580895,-0.2107015526,-1.15624381,-0.6009104782
1.203951228,0.5791791325,0.6700229886,1.071498783,1.520493003,1.260438362,-0.577763269,0.9657339541,1.517285794,0.7020863472,0.8067766634,1.384762152,0.509218825,-0.7014241612,-0.895235956,1.35080195,1.474555318,0.5390281263,0.7020800729
-0.4655686028,-1.141887055,-0.9123203137,1.071498783,0.6213131715,-0.4873299569,-0.577763269,-0.5356017371,-0.8034096727,-0.9569758691,-0.3476756076,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,-0.9138983306,-0.8944275729,0.5390281263,-0.8914589631
-0.4655686028,-0.1857391732,-0.1211486625,0.03114083057,0.2971209251,-0.6815264368,0.8885909502,-0.8358688754,-0.2957575393,-0.127444761,0.2295505279,-0.8420115639,-0.1592584938,0.3293041618,0.77105314,-0.4281733215,-0.443762498,0.5390281263,-0.4565068862
-0.4655686028,-0.3769687496,-0.1211486625,0.03114083057,-0.7149980597,-0.293133477,-0.577763269,0.3651996776,-0.5858444727,-0.334827538,-0.924901743,0.271375294,-0.8277358126,-0.7014241612,-0.895235956,-0.5602391499,-0.5928487363,-0.3086078418,-0.1038934639
-0.4655686028,-0.5681983261,-0.1211486625,0.03114083057,0.609938005,-0.293133477,0.8885909502,-0.8358688754,-0.2957575393,-0.334827538,-0.3476756076,-0.8420115639,-0.8277358126,-0.7014241612,-0.06209140798,-0.4750305226,-0.3862328644,0.5390281263,-0.284118102
0.3691913127,-1.141887055,-1.176044197,1.071498783,0.2007028468,-0.293133477,-0.577763269,-0.5356017371,-0.3682792726,-1.164358646,0.2295505279,-0.4708826113,-0.1592584938,-0.7014241612,-0.895235956,-0.4468351047,-0.3355647874,0.5390281263,-1.108250919
-0.4655686028,-0.3769687496,-0.3848725463,1.071498783,1.073069786,-0.09893699709,2.354945169,-0.2353345989,0.1393728608,-0.334827538,0.8067766634,-0.09975365862,-0.8277358126,-0.7014241612,0.77105314,-0.03674736872,0.05407882986,2.234300063,-0.3788946197
-0.4655686028,1.344097438,2.516090175,2.111856734,0.7410232575,-0.4873299569,-0.577763269,0.3651996776,2.024937928,1.531617455,4.270133476,0.6425042467,3.851605419,6.5136741,4.93677588,1.73202946,1.876969733,1.386664094,0.8406378692
2.873471059,-0.7594279025,-0.3848725463,-1.009217121,1.055736198,-0.6815264368,-0.577763269,-0.8358688754,0.1393728608,-0.542210315,0.8067766634,-0.8420115639,1.846173463,-0.7014241612,-0.895235956,-0.04565862954,0.06482290404,-1.15624381,-0.5061339605
-0.4655686028,-0.7594279025,-0.64859643,1.071498783,0.1841817716,-0.293133477,-0.577763269,-0.8358688754,-0.3682792726,-0.9569758691,0.2295505279,-0.8420115639,-0.1592584938,0.3293041618,-0.06209140798,-0.3479766891,-0.2860810003,0.5390281263,-1.17728106
0.3691913127,0.3879495561,0.4062991049,0.03114083057,0.3041626949,0.09525948281,0.8885909502,0.06493253936,0.1393728608,0.4947035702,0.2295505279,0.271375294,-0.1592584938,-0.7014241612,-0.06209140798,0.01958688751,-0.02806450086,0.5390281263,0.4563078956
0.3691913127,-1.141887055,-1.176044197,-1.009217121,1.334156941,-0.09893699709,-0.577763269,-0.5356017371,-0.2957575393,-0.9569758691,-0.924901743,-0.4708826113,-0.1592584938,-0.7014241612,-0.895235956,-0.44181368,-0.3399600904,-1.15624381,-0.7939461154
0.3691913127,-1.141887055,-1.176044197,1.071498783,0.1646814861,-0.4873299569,-0.577763269,-0.8358688754,-0.2957575393,-1.164358646,0.2295505279,-0.8420115639,-0.1592584938,-0.7014241612,-0.895235956,-0.3807503261,-0.2552894605,0.5390281263,-1.217579737
-0.4655686028,-1.141887055,-1.176044197,0.03114083057,-0.4666402569,-0.4873299569,-0.577763269,-0.5356017371,-1.020974873,-1.164358646,-0.924901743,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,-0.9845613284,-0.9760092815,-0.3086078418,-1.108250919
2.038711144,0.5791791325,1.197470756,0.03114083057,-0.5617041487,-0.8757229167,-0.577763269,0.9657339541,0.5019815275,0.7020863472,0.8067766634,1.013633199,1.177696144,-0.7014241612,-0.895235956,0.4205417599,0.6908239439,-0.3086078418,0.961782657
-0.4655686028,-0.1857391732,-0.3848725463,-1.009217121,-0.2887001517,0.4836524426,-0.577763269,-0.8358688754,-0.7308879394,-0.542210315,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-0.05137315235,-0.5089472844,-1.15624381,-0.8159611333
-0.4655686028,0.5791791325,0.6700229886,-1.009217121,0.7748779198,3.202403161,-0.577763269,0.06493253936,1.372242328,0.2873207931,-0.3476756076,0.271375294,0.509218825,1.360032485,0.77105314,1.435572087,1.565989831,-1.15624381,0.08951530921
2.873471059,-0.7594279025,-0.3848725463,-1.009217121,1.09365342,-0.6815264368,-0.577763269,-0.5356017371,0.06685112744,-0.542210315,0.8067766634,-0.4708826113,1.846173463,-0.7014241612,-0.895235956,-0.1163829218,-0.0005694383178,-1.15624381,-0.5254126485
-0.4655686028,0.770408709,0.9337468724,1.071498783,0.6833349129,0.6778489225,-0.577763269,0.3651996776,0.8645901942,0.7020863472,0.2295505279,0.271375294,-0.1592584938,0.3293041618,-0.06209140798,0.8120808716,0.7897426814,0.5390281263,0.6606619884
2.038711144,0.005490403233,0.1425752212,0.03114083057,0.4864361968,-0.6815264368,-0.577763269,0.06493253936,0.2844163275,0.07993801607,1.384002799,0.271375294,1.846173463,0.3293041618,-0.06209140798,0.1993916131,0.200784279,-0.3086078418,0.04473900161
-0.4655686028,-0.1857391732,-0.1211486625,0.03114083057,0.1866193073,-0.4873299569,0.8885909502,0.06493253936,-0.658366206,-0.127444761,-0.3476756076,-0.09975365862,-0.8277358126,-0.7014241612,-0.06209140798,-0.6641567099,-0.7759009,0.5390281263,-0.03623148797
0.3691913127,0.1967199797,0.9337468724,-1.009217121,1.368282441,-0.4873299569,-0.577763269,-0.2353345989,1.444764061,0.4947035702,1.384002799,-0.09975365862,2.514650782,3.421489131,2.437342236,1.157347436,1.361901259,-1.15624381,0.1854112346
-0.4655686028,0.005490403233,0.1425752212,0.03114083057,-0.3239090006,-0.4873299569,-0.577763269,-0.2353345989,-0.2232358059,0.2873207931,1.384002799,-0.09975365862,1.846173463,3.421489131,2.437342236,-0.3524417494,-0.3370787251,-0.3086078418,-0.2708095883
-0.4655686028,1.344097438,0.9337468724,0.03114083057,-0.6239967274,1.260438362,-0.577763269,1.566268231,0.5745032609,1.116851901,-0.924901743,2.127020057,-0.8277358126,-0.7014241612,-0.895235956,2.013125517,0.9041060254,-0.3086078418,1.228326066
-0.4655686028,-0.7594279025,-0.3848725463,0.03114083057,0.5812292513,-0.6815264368,2.354945169,-0.2353345989,-0.5858444727,-0.542210315,0.2295505279,-0.4708826113,-0.8277358126,-0.7014241612,0.77105314,-0.7250503255,-0.6906320205,1.386664094,-0.552278433
-0.4655686028,0.5791791325,0.1425752212,1.071498783,1.800809607,1.066241882,0.8885909502,-0.2353345989,1.154677128,0.07993801607,0.8067766634,-0.09975365862,-0.1592584938,0.3293041618,0.77105314,0.9820879252,0.9893871142,1.386664094,0.05543556398
-0.4655686028,0.005490403233,0.1425752212,1.071498783,1.196029919,1.260438362,-0.577763269,0.06493253936,0.8645901942,0.2873207931,-0.3476756076,0.271375294,-0.8277358126,-0.7014241612,-0.895235956,0.6288530903,0.7703300928,0.5390281263,0.2890186353
-0.4655686028,0.770408709,0.1425752212,0.03114083057,0.4238727808,0.8720454024,0.8885909502,0.9657339541,0.8645901942,0.9094691242,0.2295505279,1.384762152,-0.1592584938,0.3293041618,0.77105314,0.6521685319,0.6944744873,0.5390281263,0.8821803323
-0.4655686028,-0.1857391732,-0.3848725463,-1.009217121,-2.168581841,-1.069919397,-0.577763269,-0.8358688754,-1.383583539,-0.542210315,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-1.188086982,-0.9301760378,-1.15624381,-0.2596155114
-0.4655686028,-0.1857391732,-0.64859643,3.152214686,0.7981699275,-0.293133477,0.8885909502,-0.2353345989,0.9371119276,-0.127444761,1.961228934,-0.09975365862,-0.1592584938,0.3293041618,0.77105314,0.661357975,0.8809940568,3.081936031,-0.2866056746
2.038711144,0.770408709,1.197470756,0.03114083057,-0.9349179462,-0.8757229167,-0.577763269,1.266001092,0.5019815275,0.7020863472,0.8067766634,1.384762152,1.177696144,-0.7014241612,-0.895235956,0.5005450793,0.4637699128,-0.3086078418,1.001086305
-0.4655686028,1.152867862,1.988642407,-1.009217121,0.5487287755,1.066241882,2.354945169,-0.2353345989,0.5745032609,1.324234678,-0.3476756076,-0.4708826113,-0.8277358126,-0.7014241612,0.77105314,0.5058446863,0.4314644352,0.5390281263,0.8189959872
1.203951228,-0.7594279025,-0.64859643,-1.009217121,0.7756904317,0.4836524426,-0.577763269,0.06493253936,-0.005670605906,-0.542210315,-0.3476756076,0.271375294,0.509218825,-0.7014241612,-0.895235956,-0.1588174971,-0.06670654036,-1.15624381,-0.2907101695
0.3691913127,-1.141887055,-0.9123203137,0.03114083057,1.400241242,0.09525948281,-0.577763269,-0.2353345989,-0.2232358059,-0.9569758691,-0.3476756076,-0.09975365862,-0.1592584938,-0.7014241612,-0.895235956,-0.3757289013,-0.2675108448,-0.3086078418,-0.7546424677
-0.4655686028,-0.3769687496,-0.3848725463,-1.009217121,-2.54667071,-0.4873299569,-0.577763269,-0.8358688754,-1.166018339,-0.542210315,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-1.093509743,-0.7258066542,-1.15624381,-0.2596155114
-0.4655686028,0.1967199797,-0.3848725463,1.071498783,-0.4057018647,-0.293133477,-0.577763269,-0.8358688754,0.2844163275,-0.7495930921,0.8067766634,-0.8420115639,0.509218825,1.360032485,0.77105314,0.4017338132,0.4018816037,0.5390281263,-1.136982383
-0.4655686028,-0.3769687496,-0.3848725463,1.071498783,0.8127951416,0.09525948281,0.8885909502,-0.5356017371,0.1393728608,-0.334827538,0.8067766634,-0.4708826113,-0.1592584938,0.3293041618,0.77105314,-0.06951629078,-0.004561838607,1.386664094,-0.5352385604
-0.4655686028,-0.1857391732,0.4062991049,-1.009217121,-0.344221798,-0.6815264368,0.8885909502,0.06493253936,-0.8034096727,-0.127444761,-0.3476756076,-0.09975365862,-0.1592584938,0.3293041618,0.77105314,-0.7773155774,-0.87848239,-0.3086078418,-0.1338687143
-0.4655686028,0.5791791325,0.6700229886,-1.009217121,-0.684393445,-0.4873299569,3.821299389,-0.5356017371,-0.440801006,0.4947035702,0.2295505279,-0.4708826113,-0.8277358126,-0.7014241612,1.604197688,-0.4426718014,-0.2904396758,1.386664094,0.1776997594
-0.4655686028,-0.7594279025,-1.176044197,1.071498783,0.9441512314,-0.6815264368,0.8885909502,-0.2353345989,-0.5133227393,-0.7495930921,0.2295505279,-0.09975365862,-0.8277358126,-0.7014241612,-0.06209140798,-0.5698387938,-0.5819093153,1.386664094,-0.5975522552
0.3691913127,-0.5681983261,-0.1211486625,-1.009217121,0.887546236,1.454634842,-0.577763269,-0.2353345989,0.06685112744,-0.334827538,-0.924901743,-0.09975365862,-0.1592584938,-0.7014241612,-0.895235956,-0.05489050715,0.02091871003,-1.15624381,-0.2152123397
-0.4655686028,3.256393203,2.516090175,0.03114083057,-1.129379127,1.843027802,-0.577763269,3.668138198,2.967720461,3.398062449,0.2295505279,3.611535868,0.509218825,1.360032485,0.77105314,2.760662426,2.857146736,-0.3086078418,3.427091526
-0.4655686028,0.3879495561,0.6700229886,-1.009217121,-0.2903251755,-0.4873299569,-0.577763269,-0.2353345989,-0.2957575393,0.4947035702,0.2295505279,-0.4708826113,1.177696144,2.390760808,1.604197688,-0.258449165,-0.4064756769,-1.15624381,0.179192303
0.3691913127,0.3879495561,0.6700229886,0.03114083057,-2.256062289,-0.293133477,-0.577763269,-0.2353345989,-0.1507140726,0.2873207931,-0.3476756076,-0.09975365862,-0.1592584938,-0.7014241612,-0.895235956,-0.2258264065,0.2204410511,-0.3086078418,0.5076762707
0.3691913127,-0.3769687496,-1.439768081,-1.009217121,0.8035866735,-1.069919397,-0.577763269,-0.8358688754,-1.020974873,-1.371741423,-0.924901743,-0.8420115639,-0.1592584938,-0.7014241612,-0.895235956,-0.5000386323,-0.7403844094,-1.15624381,-1.257878414
-0.4655686028,0.770408709,1.724918524,0.03114083057,0.5844792989,5.14436796,-0.577763269,-0.5356017371,1.154677128,1.116851901,-0.924901743,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,0.9875384107,1.086828541,-0.3086078418,0.2520781815
-0.4655686028,0.3879495561,-0.1211486625,0.03114083057,-0.2954710842,1.260438362,-0.577763269,1.866535369,0.3569380608,0.7020863472,-0.3476756076,0.6425042467,-0.1592584938,0.3293041618,-0.06209140798,0.2231785501,0.2388646965,-0.3086078418,1.179445263
-0.4655686028,0.3879495561,0.4062991049,-1.009217121,-2.205686551,-0.6815264368,0.8885909502,1.266001092,-0.5133227393,0.2873207931,-0.3476756076,1.384762152,-0.1592584938,0.3293041618,0.77105314,-0.3811699569,-0.4622960259,-0.3086078418,0.4372779649
-0.4655686028,-0.1857391732,-0.64859643,-1.009217121,-1.025919279,-0.09893699709,-0.577763269,0.6654668158,-0.9484531394,-0.542210315,-1.502127878,0.271375294,-0.8277358126,-0.7014241612,-0.895235956,-0.8291281939,-0.9749226649,-1.15624381,-0.1466797134
-0.4655686028,0.005490403233,-0.3848725463,0.03114083057,-1.008856529,-0.8757229167,-0.577763269,0.3651996776,-0.7308879394,-0.127444761,-0.924901743,-0.4708826113,-0.8277358126,-0.7014241612,-0.895235956,-0.6595266262,-0.5638275269,-0.3086078418,0.3227252446
-0.4655686028,-0.5681983261,-0.3848725463,1.071498783,1.084174115,0.09525948281,-0.577763269,-0.8358688754,-0.07819233925,-0.542210315,-0.3476756076,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-0.1593691466,-0.1191449478,0.5390281263,-0.6036468082
-0.4655686028,-0.1857391732,-0.64859643,0.03114083057,-0.3908058133,-1.069919397,-0.577763269,-0.5356017371,-0.658366206,-0.542210315,0.2295505279,-0.4708826113,0.509218825,1.360032485,0.77105314,-0.4853609842,-0.568088529,-0.3086078418,-0.7019059276
-0.4655686028,1.344097438,1.197470756,1.071498783,0.9119215929,0.4836524426,2.354945169,1.566268231,2.097459661,1.531617455,3.692907341,0.6425042467,2.514650782,4.452217454,4.93677588,1.831486675,1.951494538,2.234300063,1.587655934
-0.4655686028,0.1967199797,0.1425752212,0.03114083057,-1.270214522,-0.293133477,-0.577763269,0.06493253936,-0.07819233925,0.07993801607,0.2295505279,-0.09975365862,0.509218825,1.360032485,0.77105314,-0.1076036796,0.1161624857,-0.3086078418,0.1794410603
-0.4655686028,0.3879495561,-0.1211486625,0.03114083057,-0.3886391149,1.648831322,-0.577763269,0.6654668158,0.4294597942,0.2873207931,-0.3476756076,0.271375294,-0.1592584938,0.3293041618,-0.06209140798,0.4729484605,0.4553211635,-0.3086078418,0.4365316931
0.3691913127,1.726556591,2.252366291,-1.009217121,-1.261276891,0.2894559627,-0.577763269,3.067603922,0.8645901942,1.946383009,0.2295505279,2.869277963,1.177696144,1.360032485,0.77105314,0.8551519656,0.739819364,-1.15624381,2.154200604
-0.4655686028,-0.1857391732,0.4062991049,-1.009217121,-0.131072844,-0.09893699709,2.354945169,-0.8358688754,-0.440801006,0.07993801607,-0.3476756076,-0.8420115639,-0.8277358126,-0.7014241612,0.77105314,-0.5458774036,-0.5738878872,0.5390281263,-0.276655384
1.203951228,-0.7594279025,-0.64859643,-1.009217121,0.228057414,0.2894559627,-0.577763269,-0.8358688754,-0.2232358059,-0.7495930921,-0.3476756076,-0.8420115639,0.509218825,-0.7014241612,-0.895235956,-0.2294804949,-0.1471283774,-1.15624381,-0.890463934
0.3691913127,-0.7594279025,-0.9123203137,0.03114083057,-0.1795527204,-0.6815264368,-0.577763269,-0.5356017371,-0.658366206,-0.9569758691,-0.3476756076,-0.4708826113,-0.1592584938,-0.7014241612,-0.895235956,-0.5697774994,-0.5785517922,-0.3086078418,-0.8959365939
2.873471059,0.5791791325,0.6700229886,-1.009217121,-1.694887406,-0.293133477,-0.577763269,-0.2353345989,0.4294597942,0.2873207931,0.8067766634,-0.09975365862,1.846173463,-0.7014241612,-0.895235956,0.425336867,0.8498240325,-1.15624381,0.5707362373
-0.4655686028,-0.1857391732,-0.64859643,1.071498783,0.4601649789,-0.293133477,-0.577763269,-0.8358688754,-0.07819233925,-0.9569758691,0.2295505279,-0.8420115639,-0.1592584938,0.3293041618,-0.06209140798,-0.0274164771,-0.05579153773,0.5390281263,-1.17728106
-0.4655686028,-0.3769687496,0.1425752212,-1.009217121,1.41351227,2.814010201,-0.577763269,-0.8358688754,0.2844163275,-0.127444761,-1.502127878,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,0.1621953504,0.2556401032,-1.15624381,-0.2765310054
-0.4655686028,-0.9506574789,-0.9123203137,1.071498783,0.1700982321,0.09525948281,-0.577763269,-0.5356017371,-0.1507140726,-0.9569758691,0.2295505279,-0.4708826113,-0.1592584938,0.3293041618,-0.06209140798,-0.2297492472,-0.1106229435,0.5390281263,-0.9659617638
-0.4655686028,0.9616382854,0.6700229886,1.071498783,0.7217938093,0.2894559627,-0.577763269,-0.2353345989,0.6470249942,0.4947035702,0.8067766634,-0.09975365862,0.509218825,1.360032485,0.77105314,0.7977002655,0.6602155417,0.5390281263,0.2155108636
-0.4655686028,1.152867862,2.252366291,-1.009217121,0.477498566,0.4836524426,-0.577763269,0.3651996776,1.879894461,1.531617455,0.2295505279,0.6425042467,1.177696144,2.390760808,1.604197688,1.667033836,1.810124498,-1.15624381,1.017131148
-0.4655686028,0.1967199797,0.1425752212,1.071498783,0.1630564623,0.4836524426,-0.577763269,0.9657339541,0.6470249942,0.2873207931,-0.3476756076,0.6425042467,-0.8277358126,-0.7014241612,-0.895235956,0.5581476578,0.5971429426,0.5390281263,0.6568062508
-0.4655686028,2.491474897,2.779814058,-1.009217121,-2.907696829,0.6778489225,0.8885909502,0.06493253936,0.8645901942,1.739000232,0.8067766634,-0.09975365862,1.177696144,2.390760808,2.437342236,1.061110534,1.38349929,-0.3086078418,1.547979151
0.3691913127,-0.7594279025,-0.64859643,0.03114083057,-0.1099475347,-0.09893699709,-0.577763269,-0.5356017371,-0.440801006,-0.7495930921,-0.3476756076,-0.4708826113,-0.1592584938,-0.7014241612,-0.895235956,-0.4562367207,-0.408783211,-0.3086078418,-0.7811351163
-0.4655686028,0.1967199797,0.6700229886,-1.009217121,-0.9988355486,-0.4873299569,0.8885909502,0.6654668158,-0.658366206,0.4947035702,-0.3476756076,0.6425042467,-0.1592584938,0.3293041618,0.77105314,-0.7064545516,-0.8128824917,-0.3086078418,0.5296912886
-0.4655686028,0.005490403233,-0.1211486625,0.03114083057,0.5018739228,-0.09893699709,0.8885909502,0.06493253936,-0.1507140726,0.07993801607,-0.3476756076,0.271375294,-0.8277358126,-0.7014241612,-0.06209140798,-0.215887286,-0.2553505063,0.5390281263,-0.01172889742
-0.4655686028,0.770408709,0.9337468724,1.071498783,0.4328104117,0.6778489225,-0.577763269,0.06493253936,0.8645901942,0.9094691242,0.2295505279,0.271375294,-0.1592584938,0.3293041618,-0.06209140798,0.7273720293,0.7627848225,0.5390281263,0.6564331149
-0.4655686028,-0.3769687496,-0.64859643,-1.009217121,0.03251288438,-0.09893699709,-0.577763269,0.06493253936,-0.7308879394,-0.334827538,-0.3476756076,0.271375294,0.509218825,1.360032485,0.77105314,-0.7064215469,-0.7773293735,-1.15624381,-0.2823768011
-0.4655686028,-0.1857391732,-0.3848725463,0.03114083057,1.404574639,0.09525948281,2.354945169,-0.8358688754,-0.2232358059,-0.7495930921,0.2295505279,-0.8420115639,-0.8277358126,-0.7014241612,0.77105314,-0.03740274716,-0.1108182903,1.386664094,-0.9214342135
-0.4655686028,0.005490403233,-0.1211486625,1.071498783,0.9438803941,0.8720454024,0.8885909502,-0.2353345989,0.4294597942,0.2873207931,0.2295505279,-0.09975365862,-0.8277358126,-0.7014241612,-0.06209140798,0.1947898192,0.3075657253,1.386664094,0.1360329177
-0.4655686028,0.5791791325,0.1425752212,0.03114083057,0.6056046082,1.066241882,-0.577763269,0.3651996776,0.2844163275,0.2873207931,-0.924901743,0.271375294,-0.8277358126,-0.7014241612,-0.895235956,0.1897872542,0.1135008855,-0.3086078418,0.3769543283
-0.4655686028,0.005490403233,0.4062991049,-1.009217121,-0.3065754135,-0.6815264368,0.8885909502,0.06493253936,-0.7308879394,-0.127444761,-0.3476756076,-0.09975365862,-0.1592584938,0.3293041618,0.77105314,-0.6924888614,-0.8276311753,-0.3086078418,-0.1338687143
-0.4655686028,0.1967199797,0.1425752212,0.03114083057,0.09751383604,-0.4873299569,-0.577763269,-0.8358688754,-0.2957575393,0.2873207931,-0.924901743,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-0.2819249151,-0.3793590988,-0.3086078418,-0.06421668022
-0.4655686028,0.9616382854,1.197470756,0.03114083057,-0.1107600466,0.6778489225,2.354945169,1.266001092,0.5019815275,1.324234678,0.2295505279,1.013633199,-0.8277358126,-0.7014241612,0.77105314,0.2841098853,0.3053680738,1.386664094,1.360789309
-0.4655686028,-0.7594279025,-0.9123203137,1.071498783,0.6708763972,-0.8757229167,-0.577763269,-0.8358688754,-0.440801006,-0.7495930921,0.2295505279,-0.8420115639,-0.1592584938,0.3293041618,-0.06209140798,-0.5178988736,-0.4878498296,0.5390281263,-0.8515334222
-0.4655686028,-0.3769687496,0.1425752212,-1.009217121,-1.092816091,0.09525948281,-0.577763269,0.9657339541,-0.9484531394,-0.127444761,-1.502127878,1.384762152,-0.8277358126,-0.7014241612,-0.895235956,-0.9373457909,-1.044734729,-1.15624381,0.1498389458
-0.4655686028,0.5791791325,0.6700229886,0.03114083057,0.4133101262,0.6778489225,0.8885909502,0.06493253936,0.5019815275,0.7020863472,0.2295505279,0.271375294,-0.1592584938,0.3293041618,0.77105314,0.3734818159,0.3881829091,0.5390281263,0.559666539
-0.4655686028,-0.5681983261,-1.176044197,-1.009217121,-0.1405521494,-0.4873299569,-0.577763269,-0.8358688754,-1.093496606,-0.7495930921,0.2295505279,-0.8420115639,1.177696144,2.390760808,1.604197688,-0.9659278349,-1.097661503,-1.15624381,-1.145564509
0.3691913127,0.005490403233,-0.1211486625,-1.009217121,-0.08882222539,-0.293133477,-0.577763269,0.3651996776,-0.1507140726,0.07993801607,0.2295505279,0.271375294,1.177696144,1.360032485,0.77105314,-0.2112477724,-0.230028677,-1.15624381,0.1442419074
-0.4655686028,1.152867862,2.252366291,-1.009217121,0.3003709727,0.2894559627,-0.577763269,0.6654668158,1.807372728,1.531617455,0.2295505279,1.013633199,1.177696144,2.390760808,1.604197688,1.600949057,1.728518371,-1.15624381,1.153947644
-0.4655686028,-0.9506574789,-0.9123203137,0.03114083057,-0.5237869269,-0.293133477,-0.577763269,-0.8358688754,-0.7308879394,-0.9569758691,-0.924901743,-0.8420115639,-0.8277358126,-0.7014241612,-0.895235956,-0.7817429181,-0.5209000669,-0.3086078418,-0.7587469625
