,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35
Flex,0.5152319049112554,0.06395487942606498,1.3243932509641614,4.145960938814677,0.5743658939090233,0.13107518183756878,2.097202518957661,0.9887838924878085,4.3931339803856915,5.600454882718791,0.20964437898564006,0.961044535780106,0.00012455530677209385,0.0031379406011313,0.6401959012789047,1.3041323642227498,0.49234304255108674,0.1433122332635915,2.112369361197265,3.3763824155402578,1.2252484353155497,0.3420395496108867,0.1439388639113238,0.4858527099551597,0.02319659551313194,0.07521683902939594,0.8558219179639998,0.0025593003703405243,0.0851742317771195,0.4908019898845112,0.17680784667492846,0.5848773172937237,0.4651038075164416,3.478139766752253,0.9965490881964137
nStereo,0.5155360082066635,0.033364830157527385,5.720455138094391,0.23547830498703326,0.08196118136200954,0.05015458365012752,0.5952262205121375,1.6712631891164207,1.6846596038826365,0.29077461123307047,2.881645237034758,0.015021931407568865,3.6313728427435894,0.046024131354000436,1.0017507044047043,0.19898689272487635,6.417385760693853,0.24879348949256233,2.104794146373091,0.0478222645395585,0.9465410128460506,5.98861331061622,1.4031495550787598,0.040174263175214386,0.30124516998884054,1.2328336487493896,0.009698367002794618,0.011756840123129636,2.569677377258091,0.8186034680982298,0.0015674399900090542,0.3936780002409018,0.5746729643097531,0.10206174749470233,1.5157218066181481
NonBiodegradable,0.4386750092383347,0.6474736191834236,0.5407362144741882,0.1807186546650777,0.03334783003769471,0.5902094450170637,0.02548051013954792,0.7917230469440902,2.803967046965424,7.497474227901603,3.5886140590772935,0.3963527229615574,1.7009630420939468,2.214845103464038,0.704194315307684,2.8761230949813044,0.6082088625144795,0.11562604678914952,1.4877428953817706,0.28906828451758243,0.39786657785040624,0.05005784907886621,0.002860811016223523,5.0044725094147955,2.538677253126275,15.737473841362576,0.050938054410614025,0.30952161255383387,7.336417577545746e-05,9.146455056963326,2.9848467666053833,0.36337779215328764,3.173797568738583,0.5084262358955707,0.6272293523028315
NonGenotoxic_Carcinogenicity,0.21583711987635235,0.3672607256979447,0.21017004726543032,0.4840467968280232,0.0359124483114165,5.003221133675046,7.339986940316269,0.27557529085251276,4.114460598957037,0.7729240341862974,0.05134875564770141,0.64465176770739,0.003447127097086465,0.32458235920354783,1.7710849590388575,1.2655004858466292,0.871942088274558,0.14792069336553834,1.5494071385265873,4.517680355688069,0.8408884248203173,0.4555327917140573,0.23644429148927734,0.012865788960244061,0.9445721161106264,0.0720228303223382,3.154705540178434,3.6751969481467666,0.06433855112207182,1.9394294247634392,0.3747359411251837,4.313432045160339,0.1591937288742973,4.613607729492678,0.6718445368739262
SureChEMBL,2.149522836396014,0.037612795284244716,1.1844247300761175,0.10894824805371892,1.3556615478406642,4.392721380816923,0.18473256347491293,3.5637451185784754,1.0789451493804028,0.7696437706240858,9.233090111451564e-05,0.15997839398556712,0.24565708416886753,0.3141657508092192,0.025206644142517956,0.05289621017334399,1.1761929685911545,3.377280135966074e-05,0.0003110588298214765,0.42218197123952755,0.00860205133692689,0.8470476232628678,0.16033338288260146,1.2867456417080045,0.24294547469523062,0.07428178432741313,0.03914066731316157,1.390885180663617,1.0328791136496283,0.0022147414787301303,0.09204542083603723,1.6733706170118827,0.3432681580485256,1.7055632989637821,4.081036142005067
LD50_oral,0.0014277032855264955,2.1614067800737007,2.5298972444554964,0.29866864679649946,2.799598393000422,0.35848367139704906,5.88345030541582,0.0050439842990597505,0.1191754359524738,0.8333520027686222,3.6384875236298138,0.1883946031473951,2.237381881859847,0.3104919486449999,0.677224333936314,0.12763497087264675,0.009313517246898693,0.054846432833572725,1.1736629866039412,0.6499471930355338,0.8358813065829123,0.16173983081357832,0.03744761520813103,0.2627670853954944,2.2067854051896867,0.021865053753490998,0.0020071200948040342,0.1199336915133174,0.00824873620767216,0.6057996468289286,0.002286293305848312,0.4132465888621266,1.1717443095451645,1.5370292880841767,0.2044447498021196
Skin_Sensitization,1.1859944810577794,0.2752601507136958,0.0018009305125766294,0.00029217682101602616,2.4597413145095444,1.850234198248728,0.35277435298542,0.3521362857699805,0.015547167774404092,0.567774503245291,0.8072799017675547,9.64810236715674,0.10835824635379383,1.2791679896828416,5.684138150511994,1.422019469743105,0.47156460279541124,0.0521266673355934,5.535661472062622,0.9286031753574715,1.4926183075399255,0.023723083729889932,0.23915379454171373,1.2037248422959246,4.100115310584265,0.14862035013117167,0.03741173631335664,0.07217209423470951,0.08702288476634663,1.9511311398138287,0.015048579215095538,0.2406694344662604,2.0144768041774133,0.6446940001613896,0.7326084885055731
Acute_Aquatic_Toxicity,1.8300572915360875,0.016193165735198026,2.727980673595893,0.0661225540275986,0.14763391504645518,1.3466904192507232,3.945892960726423,0.0013942779048890367,2.8878062280364376,1.6472143641977954,1.6915516622593065,0.05279594188993411,0.5220751051689035,1.3200807995539823,0.003316259903379158,1.1611752335497292,0.18465594311202244,0.3412682609713878,0.0033267459185596284,0.004231631964906361,0.5017223890727895,0.011802619382423196,0.3573962788067958,0.34151699957396103,2.6235890079166704,2.472972984738791,0.01562940212155366,0.0019630820557423193,0.0030412792000898167,0.09816152650155532,0.17798562309842553,0.01625463457080144,0.0009334998692999895,0.8690048932318271,0.16178677313794693
Toxicophores,2.097232099335681,0.01452008634383472,0.043546816015487745,0.07441244361553238,1.7748537307392571,4.990787019891514,0.9691032525250924,0.0001282906542711415,3.150948959179484,0.01125596203017131,3.1206540741030104,0.7958201602590831,0.8659359001667052,0.12953241129541185,0.0016123111196569785,0.421161216396446,0.00046060897602234394,0.013522184624508196,0.45674547297994783,0.42617640000671064,0.5078353982168669,0.004346393474954526,0.0015425203150467046,0.0028230399247897177,0.29969983325747995,0.17850774098738195,0.043745043084075105,3.9615860303131147,0.03231551223631939,0.03243933312839914,1.1317875103456478,0.08526299288933949,0.08669484016752056,4.003127451649888,0.008518178578724719
Genotoxic_Carcinogenicity_Mutagenicity,0.3455911020081395,0.11300275969299753,0.6817893330253983,0.00011703710980504038,0.22484774187011927,0.7128866850390714,1.3890946966360074,0.07242583860926781,4.421938442206224,3.385451746030294,7.901939224125662,0.2643568306467726,7.554616217972235,1.2781797926383132,4.39147445159878,1.343434434491642,0.13729726845325738,0.04624341003614381,0.22224743427615942,3.2828978614452513,0.6054896655513151,0.6193505593546599,0.8364487880434646,0.06790715670730071,1.297989847365242,3.9213252217697137,0.22356201961616193,0.1872823864702894,0.4706032366362152,0.6010582930053089,0.33614033106684205,1.5898393436550282,0.7839666868733544,1.5803758512247614,2.6548953185666706
QED,4.011602293021836,0.0128160477977543,0.35618522061876173,1.6105061352814376,0.02750704460655258,0.016410644901614407,0.23935964538639304,0.24206563113378338,0.013223245646082946,1.160573860646639,0.0007322853808470297,0.011225032274613746,0.031827450695274866,0.42116721713294075,0.9335731862728905,0.4861941113442173,0.5219668738834421,1.1278185884612384,0.002470301428623227,1.4512594017210516,1.1457593568239508,0.0017583703023819942,0.30646972281213036,0.005281430017850451,0.05133923218842278,0.009551338621613108,0.1679029935332192,0.14212133674551955,0.12321504471408697,0.0503508836870424,0.0009769762410022284,0.001062044981447169,0.35116257273503104,0.07337033852830657,0.6774822227958898
Synth,2.4201510051019675,0.09769606346368936,0.13657225029015285,0.8110126301292233,4.721512661049833,0.013227024817449485,1.6635023754001605,2.077177484223399,0.6569903917948743,0.4056903851281544,0.9941679015928058,1.4454933261565317,0.10680067654634123,0.25899351123218506,0.06943306697613581,0.10048035920563567,0.2848692195778903,0.018089102439973057,0.00010779773379966877,0.2173234931311658,0.5222344627879816,0.2448630312446491,0.2063955947897899,0.3321431214319613,0.15846873538882908,0.008005416232009266,0.26454523884867953,0.31576596176307686,0.022256986023460143,1.038818973476152,1.7562676960645105,0.16536700541327398,0.8439750850480654,0.01636475890259972,0.5039983113352494
Fsp3,0.6138508518303671,0.2737011133246819,2.6072051251907253,3.635531077093833,0.2670803501025443,0.032782079478271775,0.06440224021988962,1.6051094505907078,0.008688950051525361,1.3872276164439699,3.7303381750996776,0.0014846303149929178,4.308813398874519,3.6842820822880893,0.8003295660829968,1.967657156894696,0.40583990536384945,0.10015885019506894,0.6324591150356993,0.20674502387703497,0.6946721513380212,0.49139763376095075,0.036489841002978224,3.610091296267491,0.20210217800737568,0.02831488283030847,1.1782877959801108,0.43905819242912203,0.01390437825829776,0.0034796383305831474,0.007778052670187395,0.7587430356354414,0.2946575164046976,0.9270598962699467,0.0032737593629806948
MCE-18,1.6763485412486976,1.7770674561262954,2.6086987070039767,1.877569037554428,0.5303808472918773,0.3634947588346594,0.10869062280985478,1.0590097054183192,2.3988442448536977,0.4369039532930236,0.0415873716836598,0.35082774177240317,0.7031680343088651,0.11293462956909522,0.0009533582361992488,0.6305148657961487,0.2488054232244296,1.1746318008503047,0.12650551347436997,5.122647885339015e-06,0.23563900659810771,0.18391813535648907,0.9062910194736938,0.12189217366550757,8.858743970288857e-07,0.10507693500107658,0.05382326101196946,0.015147649125003571,0.851086777606189,0.00023366722329781168,0.02203505117960556,0.15733152531288144,0.16252784611573867,0.25895735948512144,0.10076361062780999
Natural Product-likeness,1.7600724610741365,0.45118895333306475,0.07185090949268591,0.03259874554700548,1.3786260257032954,6.895896863124514,0.01413970870477708,1.079880903999465,0.7193427109855147,1.3462966621759405,0.6935559405187139,1.2074680696865534,0.7205191642321196,0.49658918201972463,1.599963281394142,0.014199169690977582,0.9624784394395045,0.05611316323379542,0.4672966597138504,0.7293904630045804,0.6208782780818578,0.09165883222468806,0.047761396531859325,0.22752083342938734,0.31892001186176544,0.3805216353905682,0.46716944432755825,2.71363838075085,0.16140958202818687,2.098438437040131,0.06774232705468985,0.10342684875733538,6.085356200976926,0.10980534186602847,0.0036180443716046016
Alarm_NMR,0.17965400247388416,0.11251987782792008,0.9298045419462333,1.915805116459069,2.47222508955335,0.1404334504705668,1.4235814091157448,0.00035793283411481556,5.00015996101549,0.8537491498860591,0.00035973223769746846,2.295110893312425,0.5026358665527126,4.798691487942278,1.9527564443595054,0.41447265331937433,0.6292063582572873,0.6711305653195484,9.111568045858839,5.3183484660754585,2.3284467315572237,0.03446132101564454,0.18525316833455238,0.11362605263814769,0.008329810457930803,0.17885193025472312,3.7093160596065204,0.4295765907383123,0.07444948921589133,0.012716539011156264,0.4829149431601249,3.6079588104731184,0.39687232518852883,8.198250850909178,0.3468589335552383
BMS,0.00732912688471991,1.5678726703902992,0.30792537396795233,3.4335819980585685,0.2487022495067689,0.0005287020752875574,0.6872243294202398,0.01681442392054642,7.015161675582454,0.41239935120189813,0.019378107863665457,1.7180960916598307,0.9663423700200405,3.6511461604112103,0.271363388795475,0.1031738202074621,1.1468107525934015,0.7526982095882917,3.0925387386515033,3.9380700169936964,2.908299331302857,11.138928024570758,0.030847284629132717,0.04062393656653005,0.6526752762023753,1.6727921112902504,0.001247351955365029,0.5360953365708157,1.082885611917529,2.897199964494257,0.007178382158576449,0.0011224453864291284,0.01158968031553184,2.7712872008548348e-05,0.19979627827047358
Chelating,0.4140246401907591,0.048346164520893874,0.349862273779619,0.054005980424986666,0.19893172481978738,8.050698162754829,1.5434396576224254,1.4852666156583134,2.320167742402065,4.374088645709413,1.8606922254285994,1.0479312659102973,1.4017412764448793,0.006885179785344018,2.8589932808896195,0.019295518453919268,0.39104917555047086,0.19688410831020714,0.5314341361859882,1.0018676130128155,2.0629329186084693,3.7195991615080954,0.626264290271214,0.12025912306635077,0.6216162893495333,0.14834658824989114,1.1214405278990818,0.8326469758529218,0.2398669688772812,1.3027495179402777,0.0017062028939016467,0.00033310038790543,2.7336359725958865,1.457634260758139,0.006710682672160915
PAINS,0.14812457929650422,0.056483340757040444,0.38020610725893705,0.18425767781240165,0.011596099909409428,5.749354761083127,3.548469347967658,1.2630851224845876,7.608321063337388,3.595590337108952,2.3892583746896885,0.06815187817769497,0.621198998538088,2.1530179388279445,0.9746667616387027,0.08583995317968476,2.1818007727796664,0.6963215991365279,0.045067734746965855,0.9454085775453221,0.02173354232662783,1.4403578408645275,0.004114648330676147,0.18343466545284196,0.2197378597339592,0.005000081842755459,0.00033698955174819097,0.7986369321580549,0.008211372778801374,0.9028137841310258,1.6671456350620482,0.24879264231183626,1.4557210567820171,0.007343563411817726,0.35440799020471625
Lipinski,2.66866137092871,0.09381847772201621,0.5435498774811619,0.01352346690463804,2.747528607501242,0.03667444817000593,0.06690505549552667,0.002242563575242444,2.6953523683201026,0.20061234063275382,0.01249906215422537,2.5279940723300096,1.1582672016570228,0.5452831063308705,0.3080957564326607,0.453957359377008,0.0015326905400315622,0.19683409032182478,0.18079242356313358,1.9741639887437923,0.5448649699224535,0.4900591280048886,0.062044329474672956,0.3288939149008289,3.905503858043944e-05,0.09612936277992501,0.5437537454808344,0.07192240790837669,3.550738630932494,4.860640604206627,0.24684442258045983,0.5056860994814011,0.43753674837971585,0.03535045882614781,4.872716885777205
Pfizer,0.2328836906836218,2.2559736508311166,4.81231220450971,1.0137200883395008,3.8153636008219394,0.011409761589411817,1.7521132332517415,0.001034982932402063,0.03646191477738501,0.016509204473132293,0.042255963824505055,0.0618517154457686,0.25031474881405685,1.0456676920845707,1.1776027841145964,2.148648846284206,0.04632515679407596,0.10190839792714661,0.14774852316407847,1.9719763179807064,0.32438143048272483,0.03715633770735787,9.683685639040276e-05,0.4616569522285432,0.21927491434422303,0.20774402827775537,0.021591033414031527,0.09771492933868861,1.4295529515957761,0.04581839163860901,0.09644564639334868,0.8276823356036769,0.047507438116560746,1.2441588744703385,0.18472124742299764
GSK,2.1637651285259896,1.1569848619650804,1.4527139497243584,0.10884367230788584,0.0008549569377451126,0.4694819001965043,0.8070409062745779,0.20434717197505514,0.0024525096801687267,0.4212516717546127,0.007441655012879604,0.02484814575128126,0.030512513976539767,1.8312916522173632,1.9659063448903125,0.16757550377699795,0.016098029410919028,1.001407810681378,0.9867860736204149,6.359118785196868,0.0068125159958946835,0.7627659018731625,0.12225455898856492,0.29602856108641806,0.8857276426018409,1.2590060420496525,0.041262896243111524,0.4464540563483362,7.290675584174111,0.03657179196215637,0.5861683897545997,0.72088936761338,2.5766708133527043,1.1318058090677388,0.016399859070954075
GoldenTriangle,2.3917413032165826,0.14348755586024625,0.21221046825016993,0.031889598680947116,2.0311375348906866,0.019846570031395453,0.026661265113184025,0.03829052433703062,3.5510567960571513,0.010348833622982893,0.1499802498008943,3.2553213063239133,3.7422037037407185,0.06881094572484217,0.5598611863362166,0.052373251978421874,0.1406735390540439,0.20223803600385304,0.10336022735827624,3.6186651062678243,0.0329493798827171,0.19301108717093815,0.13872334964711805,0.2899451260123399,0.07738444351669461,0.004535063356104087,0.14394755258291803,4.327175251293369,0.5886521958899714,3.2446851655805076,7.071598211579393,1.2909829619933408,0.2911443503257026,0.9027403778337153,0.16603011963706482
