,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
NR-AR-LBD,0.14847298483252377,-0.07922386759612887,-0.06648809424364524,0.05855942872484377,0.015804208253787703,0.017592189984874308,-0.0218731168403649,0.05527694449516171,0.11978791938949249,-0.06343631014331873,0.3677064263831401,-0.11140943656079907,0.03529554060683787,0.0902994889860731,0.09005064090054682,0.010119824479612523,0.26009048969470727,0.14157554948598972,0.3091500654571242,-0.07113875604316489,-0.2266595320816328,0.07412960737862866,0.03892089583672448,0.18272502908551466,-0.044517047878350306,0.07357762845862083,0.23403153016064177,0.22226477901598782,0.07630630174892206,0.011680632390930095,0.07531487779292224,0.302312583362971,0.022012234606877946,0.13529591766155463,0.29233801387806524,0.3452405712628943,-0.030887003795074995,0.09239025534021116,0.22277048138622058,0.04067958495332195,0.08951474007914871,0.2098377910069153,1.0000000000000002,0.02217052379216298,0.25194889178941465,0.138163403153904,0.06839210329337814,0.025711724643554167,0.2109585332587574,0.17501222130346725,0.32651068562955726,0.15984702385726995,0.2039108664698374,-0.029238167335495353,-0.002800853534432425,-0.15260095334799453,-0.06027052222875142,-0.02611608688046072,-0.05347506155232543,-0.010049136451727059,0.07062227939107182,0.06768179099095235,-0.07414618722844095,0.05940568466523406,-0.09229753308986641,-0.2416788834891929,0.11206234085355962,0.04284525051579507,0.22008584588014385,0.31156902072979725,0.2525453343958926,0.3069481250857578,0.19482369520103263,0.08674843993537398,-0.010099089544858138,0.009761439833658672,-0.2377932540117594,-0.05681679232557945,0.0739790397043365,-0.22578449300534945,0.09619832817884426,0.20433509522767726,0.10918556767109353,-0.02236250673863898,-0.4632731655969729,0.13479739397744003,-0.023834127692100256
NR-AhR,-0.023026137812701707,-0.06456040324710392,0.008462281026672435,-0.1266514063439612,0.2631554302904194,-6.582234432763266e-05,-0.06244531984863045,-0.07776724220193315,-0.06049734560397635,-0.1346413260132922,0.15121586019416536,0.09158417241866879,-0.20568034139513156,-0.27013984972129174,0.06397324036472515,-0.004180732268027504,0.07930118839133193,-0.08816334327973772,0.27098381627338713,0.27229151355305387,0.08389069718360469,0.21868091307886056,-0.12057216922803822,-0.0374961327953746,-0.19342997121932104,0.028707195113624438,0.43778686366521513,-0.05536393393575351,0.1489443210624587,-0.04144755670232177,0.2222759891540278,-0.05215159699862577,0.11511903920597671,0.2405478582321944,-0.038911895291796096,-0.028849175484945797,0.026569477766247178,0.05185442724382748,0.1918770812837833,0.09811418108737906,0.11184138746013238,0.0801850848934219,0.02217052379216298,1.0000000000000002,0.4422197999649645,0.13969908558656327,0.22266467173901072,0.3920903061158821,0.3626014361266863,0.03518612638032512,0.3893872879230529,0.2863421040600279,0.20869067619145176,0.08998684193431342,0.11510677629792714,-0.07215533833828938,0.03788232365249515,0.08131546258758644,0.05306939405656511,0.029571762399216658,0.187026017961884,0.48450544565567755,0.03267625891319091,0.2034140231711346,-0.12842192854076873,-0.19220536307220804,-0.0290113785186047,-0.08290989397874317,-0.03068349125764574,-0.03058292773769927,0.004330734811536454,0.2284687069610748,0.027060524423823173,0.01570745351917815,-0.036252016563088116,0.05075796959997462,-0.22255559476106931,0.013093882600866106,-0.12344399655530283,0.14753447209668155,-0.1429544542133517,-0.025905069282578137,-0.043770459698352575,-0.09886456449020722,-0.010221670447189253,-0.10116469715287296,-0.07678002491151761
NR-Aromatase,0.11102322669865955,-0.11478470846990933,-0.06763841892800122,-0.09466329502060578,0.15578688463873597,0.01655037295825451,-0.036956374947815444,-0.060599351253425686,-0.013350913880088461,-0.06667794651989736,0.08143219852286765,-0.04450320593574661,-0.06451072705072868,-0.07361826013144344,-0.03246677127541434,-0.03010701855832817,0.05322101691059012,-0.10277260188230143,0.15642475811587286,0.12396060158825975,0.041259849572693394,0.12063504553158039,-0.09120764074327027,-0.021942794082261404,-0.11605623285927386,0.07919323701276339,0.28388221217612786,-0.011443734697130411,0.09374442473416505,-0.02386846587218083,0.07768243689786833,-0.06628302784250927,0.19709042093626114,0.18817978360425017,-0.054201502429912916,0.023048632542080467,-0.020558884695130408,0.06786136349428389,0.13246361114400776,-0.011869723402615294,0.0074607946187352754,0.0018427609349866698,0.25194889178941465,0.4422197999649645,0.9999999999999998,0.019392508977141294,0.0031391444485622927,0.24837939861253305,0.31297628898368957,0.007422727890209258,0.43009573514948507,0.1845309613624151,0.13395869003675318,-0.027523071686286784,-0.03827044362667019,0.021564040988656143,-0.04839276850540912,0.02476131806522714,-0.03343907526411488,-0.11931191015738402,0.07996503480944159,0.14155417036174464,-0.02787991088640211,0.054068702803803007,-0.1943186518138999,-0.019780055836156687,0.13992331828217383,-0.06995105743496532,-0.07495574909181198,-0.05087455598920213,-0.060294354692419914,0.24862079414369218,0.006244545450638862,-0.10814171571295093,0.043640738676906,0.08836189566973081,-0.01365635789136167,-0.11029440453924941,-0.031392670880783485,-0.015522380387580331,-0.1274789422737216,-0.03461386113626607,-0.05032006491575031,-0.03942948176241962,0.035393891809759395,0.09459417490433031,-0.06455742268219897
NR-ER,-0.1294986431954939,0.11675625231816723,0.07894537487390069,-0.06588855990410478,0.18577328667295417,0.11692627273142485,0.027237471019977366,0.10649025792370487,-0.0017438150728376288,-0.12411185299069681,0.1727944386392354,0.3321989467340046,-0.2954426542615387,-0.33411060848344165,-0.011110543836583392,0.014213526746515813,0.22289516794419184,0.25637464245865105,0.34237899555570983,0.2652624932417784,-0.0534335739837082,0.2090204552519318,-0.15931350109527126,0.127017481998883,0.0023201299385002486,0.04038738999813601,0.22451358592955192,-0.08074583496699574,0.11282195208554283,-0.11160137067771754,-0.12055470527667625,0.28279395714505884,0.06964445376340768,0.0812047024310086,0.18515878132736058,0.1796006164717396,-0.17481390530392663,-0.014996309350676232,-0.01088714547557645,-0.13788172001244586,-0.0009420822094599467,0.053657350954686184,0.138163403153904,0.13969908558656327,0.019392508977141294,1.0000000000000002,0.2640357081066529,0.14478777586869368,0.21689835704918986,0.0577316806962401,0.1616910071953195,0.06193172812009162,0.07965781287768178,0.21945981499519027,0.25904824151289074,-0.13827325987107905,0.2005325959422148,0.14332671405579622,0.17312772429374967,0.23830763235654417,0.21328647531331876,0.04946658552208249,0.14508434350637234,0.2511964039585282,0.07869835716534948,-0.13516054312297274,-0.03323253331558622,0.17393585498658862,0.11013929566658558,0.5420159422964073,0.24635822118069436,0.2368028639667029,0.22479017396951215,0.4724710947670047,-0.026578432527492767,-0.17385802020047433,-0.1948893870044038,0.19351894091041963,-0.15556247428488515,-0.1213051012653069,0.012117150159528719,0.07792149094080325,-0.004163333544638886,-0.2001597449009538,-0.38863866532809216,-0.0844059066276744,-0.15476538606742257
NR-ER-LBD,0.12274556896735357,-0.1298157790387846,-0.14092515771600658,-0.0558659992429085,0.23458863537475122,0.15624529912452928,0.10927515059872824,0.14888449237860935,-0.16258976380511406,-0.06003968564635915,-0.05498039479276606,0.039838757819380635,-0.12801166836960207,-0.10360097958015975,-0.007837214297459589,-0.04810688140763074,0.041768311657208464,0.08803059838081863,0.11731873766769488,0.23782961349425083,-0.07716330686087063,0.0034156120032458573,-0.06998567734294582,0.07039004194715388,-0.1275038373756237,0.07497159426765349,0.26661416406546706,-0.0667310375276843,0.06660988127969879,-0.017175784684920023,-0.09024966289900382,-0.01878345671607067,0.21524502549516922,0.2168878442167849,-0.011677567466485217,0.061318691679140586,-0.02397672628748425,-0.09409546446193708,0.005808792847293894,-0.08438124612370142,0.03879713359159055,0.5677674765191981,0.06839210329337814,0.22266467173901072,0.0031391444485622927,0.2640357081066529,0.9999999999999988,0.3650221750703761,0.061893105917222885,0.012943352796609936,0.09266921489531729,-0.010534752079415684,0.02381563996444588,0.1420994780692253,0.14469757918763265,0.02584383884187043,0.14352435211188178,0.19093986957184897,0.16609514302096967,0.20056556058740777,0.10584033631785794,0.1291505204806529,0.13644319448459966,0.12103613566169656,0.11146753661555284,-0.21529449888032334,-0.07099856250897191,-0.04270836021415559,-0.003678450383272015,-0.011677567466485222,0.3235480052968566,0.2520128297454579,0.0651010117384041,0.03745833772374258,-0.11597136575478033,-0.06403487371080327,-0.13005871918882161,0.06352346295975296,-0.2289187517476508,-0.0699202347211514,-0.058244633252421976,0.06858983516345422,0.010161000263045533,-0.199209262775092,-0.037868415992264724,-0.10276371053771427,-0.19686963845084343
NR-PPAR-gamma,0.06525657276553366,-0.1020355163980157,0.0018069082207267456,-0.15832998102421744,0.23964200562826032,0.15515464826470776,0.06276853151240186,0.07045983416083743,-0.15276032147968086,-0.13154021897908305,-0.012789238995785936,0.23416137126594824,-0.20265659299560643,-0.45447149595022557,0.0023217923235440206,0.052228407643013126,0.14864141954520815,-0.19498591795535875,0.09127542119186334,0.2670620236033123,-0.09783697842573322,0.10311414881039735,-0.1532065269584337,-0.09760008431667072,-0.3276517581759472,0.04430538577270754,0.11778194303952204,0.17486828494021725,0.18123494249280347,-0.0667853646908566,0.14214900112246012,-0.10370521358192543,0.13871066137784352,0.3690961562009641,-0.08887357891239957,-0.10914114415766556,0.20545283735091086,-0.11270275463264753,0.30090090609369613,0.19061121211046117,0.18812131836492227,0.01523472855291156,0.025711724643554167,0.3920903061158821,0.24837939861253305,0.14478777586869368,0.3650221750703761,1.0000000000000007,0.3611284465773279,0.18092690373074316,0.2796725232866383,0.2641396547756996,0.2892145288434889,0.13904995174983997,0.10496510834888902,0.18869771564471352,0.11399126008274539,0.17437964873977374,0.1719871668732375,0.1042130996652158,0.12308717359038948,0.2723626160951572,0.15393812676748025,0.16621431166566375,-0.02190994937562093,-0.24971184605102784,-0.09105843834972174,-0.05270476347804124,0.09318628538275163,-0.08824130800862082,0.015415322893040607,0.28831760069645074,0.21912161570662037,0.07594598061626731,-0.14707124887365586,0.10696963996100904,-0.2980779871946357,0.047058720811077474,-0.23626776957165108,0.22284969745786498,-0.0887227862217027,-0.05450645459287995,-0.0800217862594971,-0.03681922644933141,0.06251148209045741,-0.1532388165552043,-0.06476068839777188
SR-ARE,0.15973700821705974,-0.31227921003407705,-0.11837910249555962,-0.12082162846792571,0.36426398877022104,0.2669209999879377,0.24207466958420298,0.2345895351187804,-0.07283738255416197,-0.2082933777353408,0.1523707590423616,0.06505767116174622,-0.26576539372818864,-0.25972053726783334,0.09062350489666668,0.346538295883195,0.28581170658042937,-0.16528187441714579,0.1592428758335667,-0.037795135108992205,-0.2627554658892054,0.021514849972973475,-0.2334091451658778,0.2098116279727985,-0.3031935388485906,0.06360269979546723,0.2683198843499548,0.41410717935024777,0.2787053306228757,-0.13065103323146268,-0.1326433947631537,0.018802556920215478,0.13639845625616684,0.35494983725365403,0.029858536643523902,-0.05962876904797229,0.26326635916209373,-0.1321619872417999,0.33493063639390597,0.003585416358924725,0.28383729466222596,0.037348207215003426,0.2109585332587574,0.3626014361266863,0.31297628898368957,0.21689835704918986,0.061893105917222885,0.3611284465773279,0.9999999999999998,0.36052600779897453,0.3294265824187996,0.32305611531608197,0.4656994407445774,0.3018842146009806,0.23275519182989313,0.3468038472419721,0.3102287451416973,0.0606809030352728,0.2765579332409237,0.08843405523745355,0.37797602154454585,0.4494723550406666,0.3597652683265054,0.46808522743531356,-0.2655569286170129,-0.46925877183204,0.06685925003173296,0.033483487278993904,0.4540691990986816,0.12692531544948682,0.04775246957817987,0.4446836223860397,0.30263731879219646,0.1505984324975092,-0.2676710998005183,0.2569267292193979,-0.458422061413269,0.22066401227035826,-0.40064017707943883,0.15503760943612066,-0.058303262462633974,-0.12271391911630045,-0.07042592543777475,-0.2527311217813599,-0.043256941357988875,-0.23950746631519435,-0.2829802173645826
SR-ATAD5,0.17724300065486834,-0.11609691141863172,0.008781172325365327,-0.07688191138051201,0.07347936083756049,0.16540252286336693,0.09815588486079764,0.12815849541437185,-0.10826096501229335,-0.041906646342616996,0.03240808845923543,-0.01813625589707901,-0.17766733784722116,-0.03857561196468679,0.1223015455289188,0.40582156629016886,0.278920008459539,-0.11546002111549665,-0.020482887316145733,-0.17921826530890245,-0.14273257389918295,0.1660604261868575,-0.1135595027144964,0.044864323573198875,-0.18455817616332212,0.1505595576566682,-0.05206406550068681,0.35371993910476357,0.09251559754807036,-0.054418951285317194,-0.1367527531618389,-0.0007321515475777571,-0.23998418316182468,0.02111569824924404,-0.011382255959533962,-0.004680622578712205,0.22117525873287755,-0.26210728730704935,0.2443558732863484,-0.04906206548115302,0.12674487470522258,-0.029061772807610017,0.17501222130346725,0.03518612638032512,0.007422727890209258,0.0577316806962401,0.012943352796609936,0.18092690373074316,0.36052600779897453,0.9999999999999997,0.17133943221967757,0.11660672539516707,0.590239344363126,-0.04804156955151941,-0.08870545388784858,0.15740744029090048,0.024597663394963738,0.18142877883992217,0.07096649070175057,-0.047958076731187536,-0.0770750418955299,0.12278388703130587,0.04106837886006221,-0.002099287364085034,-0.04965308204405931,-0.32624124197151794,-0.1733347829465732,-0.05250322272509711,0.5460321690016562,-0.005749799402238814,0.1295833246564239,0.27739939720948065,0.33029127725575974,0.17084578249296378,-0.15482842266595548,0.0867987396573195,-0.32559368638468716,-0.10865352490048284,0.09165011024189006,-0.07099377280275315,-0.035495311857011,-0.0198911907545188,-0.02827962563141944,-0.01218154478800677,-0.027649580509393326,0.11378434749028814,-0.00313024215914729
SR-HSE,0.1856483894869618,-0.13732443750573478,-0.04931079146260458,-0.09183076940149851,0.13797475306516613,0.08927211108574092,0.00434055599287197,0.019386771456679584,-0.015607974296351296,-0.09958967499886788,0.16036475685809248,-0.21984173471693402,-0.13157613915148617,0.10503409210931713,-0.010343614844094559,-0.05875880809251984,-0.0139730943616171,-0.11423203052363215,-0.04008818440954006,0.027255489296793556,0.1311757863881787,0.33601643119149,-0.08956054309038053,0.1810733666943369,0.002862565013267876,0.061689731207326126,0.19700585384112604,0.0932332526012438,0.11872955168972109,-0.013947791990656946,0.12254403087672101,-0.05157338757706838,0.09649820495514089,0.12940127856078038,-0.0625425995567061,-0.016165203185493856,0.0053041699540951745,-0.024899094723124352,-0.010271131169324842,-0.21835288130706393,-0.22758575858104962,0.013731274929112905,0.32651068562955726,0.3893872879230529,0.43009573514948507,0.1616910071953195,0.09266921489531729,0.2796725232866383,0.3294265824187996,0.17133943221967757,0.9999999999999998,0.22494020650833496,0.46791046662194313,-0.17267088565078426,-0.16454250058912112,-0.08596839750060392,-0.15421010270993082,0.0794468343800421,-0.08587838084610923,-0.1296056859424333,-0.14750474418066556,0.20303530870396186,-0.1595182841327068,-0.117636969843807,-0.07612611653705185,-0.20722251671477362,0.018618501935903763,-0.05841975688451035,0.030634948799835787,-0.06124207474281936,-0.12052831491434696,0.4412683960949523,0.3322139307120838,0.2552634204961977,0.12496117702859519,0.015712881720927233,-0.10977176195049351,-0.30082022933491537,0.163233569371892,0.02753727974735519,-0.04537753437055698,-0.02813513202401894,-0.029162462666946446,0.18147854858104623,0.04033189280209892,0.15734710350673034,0.18022459018327577
SR-MMP,-0.16742425544371894,0.06096493990624539,0.1094162220195872,0.09817382523896982,0.15491528599299395,-0.05266613598706776,-0.001072405579748945,0.0029722404773581813,0.11445528919817316,-0.1367842757934403,0.39621954604692394,0.2608745892288102,0.2922623833973251,-0.359840629511127,0.13666265066198136,0.0053606382769658244,0.3906854284684966,0.09554305443256213,0.2659877164868583,-0.08013500483208498,0.0027930199089191807,0.013212249962748803,0.3111176920437126,0.18128252494911903,-0.07733683631732984,-0.36261856217291466,0.22014619006053432,0.15805074269934852,0.15653919085524615,0.26459925553428193,0.14570869814680998,0.20095651858501093,-0.05498666386331446,0.17690263890021038,-0.005960168572038984,-0.09492934970087503,0.29146851767330595,0.2952589958711774,0.5040970584638251,0.38710088419446825,0.4379471312927125,0.13181045048534762,0.15984702385726995,0.2863421040600279,0.1845309613624151,0.06193172812009162,-0.010534752079415684,0.2641396547756996,0.32305611531608197,0.11660672539516707,0.22494020650833496,0.9999999999999998,0.4866076256627846,0.27692892539155356,0.29170058284028083,0.0054134173984352885,0.15474758771304292,0.039306330473642376,0.15412922377322774,0.13770804067311013,0.3434317532410165,0.2310580715218624,0.17653945186278935,0.35267980929609455,-0.09485286930988586,-0.07598896160790788,0.12638688645615104,0.12465831225049538,0.16595065138080184,0.12430472609753904,-0.0708184042995548,0.10711815758391725,0.21826186734043762,0.09782920910351012,-0.20755362906630143,0.3594623033831666,-0.213643618564202,0.16617007689459362,-0.03615345574070323,0.26156247496053664,0.22586356091332627,-0.04768516843880042,0.10121980805482896,-0.1075875095597478,-0.06713617456661113,-0.15878281533254326,-0.10308284498995186
SR-p53,0.09835322067734446,-0.11257909719858374,0.008797742319224564,-0.06240674651782773,0.2363960459924554,0.057109995283001105,0.06135179574250167,0.0721290899816285,-0.035818511703067,-0.08623331930581048,0.2611528608496907,0.06405126102639346,0.12048723632006136,-0.16121783412334592,0.09559438291485359,0.2471193997413033,0.3294230522628512,-0.07252766578011957,0.06401271364362095,-0.23698298556973543,-0.1342218948748384,0.24311742043770085,0.04352863775537247,0.10099447644477355,-0.12260974034885497,-0.020501900161457462,0.09697124781355464,0.43253491124807003,0.15513714448084404,0.0037287849530480556,-0.03675132437549894,0.06613095623477952,-0.211945530607678,0.05206018232806192,-0.08284738027426808,-0.10685575799018968,0.27932866050387545,-0.12481964980209036,0.2922336739722556,0.10793895374353174,0.27459698776870295,-0.0914913076612038,0.2039108664698374,0.20869067619145176,0.13395869003675318,0.07965781287768178,0.02381563996444588,0.2892145288434889,0.4656994407445774,0.590239344363126,0.46791046662194313,0.4866076256627846,0.9999999999999997,0.06917606674388886,0.036932895572158134,0.15584696430885217,0.06761377657452593,0.1372935061839179,0.10463254857441161,0.010562724601319405,0.05357322289303172,0.22311299671778448,0.09397974463234793,0.09975299368931256,-0.03735656438471854,-0.3258381427831693,0.006450770950423287,0.030381408982681806,0.48856586816529707,-0.012636017706371622,0.02343577876508986,0.3415581794314761,0.42596164521183855,0.19131175122901922,-0.16005338187460372,0.20514982967704667,-0.2853399709606092,-0.05417364828212563,0.07854409021447319,8.687639117996392e-05,-0.10330892885708506,-0.042870569026836,-0.06685865414494514,0.03883150618230776,0.047760167014927066,-0.08636421982401067,0.011350389910165709
MW,0.08684905059808196,-0.19693363286215237,-0.15419061261953723,0.03688215737991956,0.5306482627279313,0.36451232611186063,0.42747070149003913,0.47960105893799987,-0.27857027417385744,-0.3819268480077783,-0.1768173300226155,0.32082542740523234,-0.0025594815049982127,-0.41204631634688427,0.14916364049772501,0.10228951189578048,0.12594462322699324,-0.23628524649167876,0.04605243281268256,-0.22095502739973433,-0.2960061791449671,-0.4028579326655242,0.08913368230709146,0.11139281630456507,-0.45428323622625694,-0.11266480782883612,0.2648271346766723,0.13790310611921533,0.24655526888179488,-0.007217584319645799,-0.15707537507058306,0.247316519216248,0.05307155016979786,0.1995038107493719,-0.24266793743963855,-0.3794513076522393,0.18486416485804366,-0.12647247444915,0.32586926124718546,0.24765904849975076,0.5050238794882529,0.06191328332068964,-0.029238167335495353,0.08998684193431342,-0.027523071686286784,0.21945981499519027,0.1420994780692253,0.13904995174983997,0.3018842146009806,-0.04804156955151941,-0.17267088565078426,0.27692892539155356,0.06917606674388886,1.0000000000000002,0.972281597649978,0.39147162531485263,0.86296211469316,0.41739270493497227,0.8007701446059866,0.8509874521981885,0.7583478990150905,0.39244366588217927,0.882619230269648,0.8626096855633678,0.2860981845228678,-0.003980921593565954,0.3975506417599487,0.2580958595178398,0.3885495935970019,0.05287501626930609,0.46666436470433525,0.3405220104696205,0.48002668151278377,0.14337750599119448,-0.7269439237972901,0.48378734100552706,-0.24586437359681176,0.8257892704116623,-0.4977696869863348,0.2590126629645398,0.14819949584432263,0.3276824621443012,0.18095095365223737,-0.7324385721585903,0.18825180963563434,-0.728851281086546,-0.6822506423974074
Vol,-0.047900412775446884,-0.059991957220074166,-0.021780876037579243,0.1292783119282365,0.4485209524261307,0.25400487922598897,0.3278773650882063,0.39366963970909663,-0.17818969295628087,-0.41491600541014656,-0.15568765738715754,0.3447446364832984,0.05182420798069114,-0.3814515204592703,0.10609687807420089,0.008025842785213821,0.11020880234634435,-0.12182838582569717,0.09398106325821046,-0.18276305056088368,-0.21622792858147488,-0.2933361639147712,0.17495135124972364,0.1468193305668608,-0.3486736038529004,-0.11742027170352365,0.3000761875855678,0.051928120582292535,0.1755983871551045,0.004810927470405131,-0.0865428104391798,0.27231342298713596,-0.00408043844630918,0.09218876094102631,-0.24198156537732562,-0.40970596890862465,0.08418695032073624,-0.030247154149782192,0.279089874997319,0.2595374201684351,0.4957375565513798,0.0581438491439698,-0.002800853534432425,0.11510677629792714,-0.03827044362667019,0.25904824151289074,0.14469757918763265,0.10496510834888902,0.23275519182989313,-0.08870545388784858,-0.16454250058912112,0.29170058284028083,0.036932895572158134,0.972281597649978,1.0000000000000002,0.1694613107769921,0.7651709679804303,0.35605384747949087,0.6958024820958421,0.8260895661050446,0.793417777463341,0.3888291609193857,0.7611183652433241,0.874680629134073,0.2467595513970854,0.10479725076901834,0.3753336573715716,0.27419875891311224,0.30840618241926177,0.07278766406190144,0.48363268818311395,0.2588452995439127,0.4621717243320115,0.11472134487836155,-0.6446121623002893,0.40300643196991226,-0.21180703532682382,0.8512032947037986,-0.3818455029982133,0.24515246213732628,0.15204153945663287,0.35095716987800385,0.2045001478739525,-0.6940569324709125,0.154714673915568,-0.6889508131620758,-0.6386281551914996
Dense,0.5607598959827176,-0.596472913689266,-0.5685690394700904,-0.3332639025092185,0.45722479288578993,0.5567435699598164,0.5468884573198242,0.5017508502695295,-0.4842266653409196,0.02590128458793191,-0.20608279686751074,-0.028115052897968208,-0.1833491748954544,-0.20387245560426226,0.15658558849427526,0.3987675470009147,0.048341701441116984,-0.5406946757870641,-0.23141401260028097,-0.22326827410404257,-0.41633945495540425,-0.5438417385748947,-0.2837192433419641,-0.13261640518683826,-0.5446296818254005,-0.023950750144645636,-0.07334368392102103,0.3996319462734237,0.3537526853732324,-0.033329219891784057,-0.2964415550565906,-0.06256718727458942,0.22177782902873902,0.4625043419362973,-0.09291158217090736,-0.05886468408933792,0.43042899526556755,-0.4470450879933441,0.244089349507274,0.028970568325004126,0.1767935930555065,-0.0237805073754625,-0.15260095334799453,-0.07215533833828938,0.021564040988656143,-0.13827325987107905,0.02584383884187043,0.18869771564471352,0.3468038472419721,0.15740744029090048,-0.08596839750060392,0.0054134173984352885,0.15584696430885217,0.39147162531485263,0.1694613107769921,0.9999999999999998,0.6315798150436567,0.35499512215745666,0.6418437782514831,0.34912609691801366,0.07481495382722606,0.14444556703488654,0.7236540379623276,0.19117830908093797,0.24472406369078292,-0.3939202433968384,0.1919756370204315,-0.002802054157167347,0.4152551007685795,-0.13807366768182933,0.06961993547088377,0.3964753793074244,0.23115005840392971,0.13552540964700338,-0.5465373678768408,0.4668214871395615,-0.16821002920740746,0.14900608350016076,-0.5816846285172974,0.1475064187013736,0.006514009003313223,0.007003938961098577,-0.04147698478346819,-0.33553351517989327,0.2630061803581033,-0.40388623200614104,-0.32222809302330424
nHA,0.36704059431438757,-0.5118493188223399,-0.49873346867776613,-0.1092539896422329,0.6744841766643478,0.5937089544545181,0.5868886790413227,0.6286329169523998,-0.5418498430829772,-0.1886141639074444,-0.16595913353049066,0.08989426997516163,-0.15405719200100945,-0.26497079714888633,0.11084441835599115,0.24221250216437354,0.050196115982635,-0.4335455083356444,-0.13123007746368762,-0.21532953205699168,-0.3624068064014349,-0.5139922988232183,-0.09767612482915958,-0.08217937589331539,-0.5433080320093266,-0.05514519659691796,0.17515917167729,0.1912626197768052,0.24304872419915244,-0.022316598256837707,-0.303899660957143,0.16901159596253099,0.12423760221682936,0.3854813556552676,-0.17165214690208888,-0.2340732876829868,0.29664243661650036,-0.4311720766060448,0.23741494748665795,0.057185702338232024,0.3367886503757729,0.036172002510655596,-0.06027052222875142,0.03788232365249515,-0.04839276850540912,0.2005325959422148,0.14352435211188178,0.11399126008274539,0.3102287451416973,0.024597663394963738,-0.15421010270993082,0.15474758771304292,0.06761377657452593,0.86296211469316,0.7651709679804303,0.6315798150436567,0.9999999999999993,0.5854108373235087,0.9657211116383965,0.8313202483863877,0.5178835676191518,0.27008013617522786,0.9775834828520593,0.6842267641225596,0.4131278272001423,-0.16807357326425673,0.21475468780885823,0.20378786479934125,0.4953932451327997,0.061096526863454785,0.4030450335036503,0.41324700598456415,0.4969154100109396,0.251139840895244,-0.8501141155729887,0.5748131609226431,-0.21237454542813858,0.6116990742846222,-0.5432119829538876,0.1313082466322933,0.1367890587552562,0.22305442960942895,0.13092112899311875,-0.7564652461061346,0.20259072047094892,-0.6420743011632081,-0.666699283651019
nHD,0.5447894207090497,-0.5143826507204213,-0.5133039752080935,-0.3031030608409533,0.5528740019284629,0.32724034259843676,0.08592665991954465,0.17924721140653946,-0.7114649338134155,0.035376714429254136,-0.1764360568319355,-0.1787081566873884,-0.35898764397724975,0.0061234274202779364,0.09662754905867334,-0.0027293155340872934,-0.0923756793618752,-0.5383834999926282,-0.15990127355112402,-0.0518688312356584,-0.21432368667460258,-0.07031749199154691,-0.23931622896427932,-0.26201238900152624,-0.5304471479366515,0.08214892092311928,0.23013403249452183,0.20557069162544817,0.06732858281558222,-0.04269479909130022,-0.23135479106403362,0.11354395072748585,-0.12066355274637519,0.10807386593748404,-0.27139312628166273,-0.14684875627707003,0.14292190463485635,-0.5455393954517089,0.08518341248027221,-0.16046357650665571,0.03262124389495397,0.060070524599740965,-0.02611608688046072,0.08131546258758644,0.02476131806522714,0.14332671405579622,0.19093986957184897,0.17437964873977374,0.0606809030352728,0.18142877883992217,0.0794468343800421,0.039306330473642376,0.1372935061839179,0.41739270493497227,0.35605384747949087,0.35499512215745666,0.5854108373235087,1.0,0.7469850872387247,0.4815826760658219,0.06683799966770765,0.04385196996417963,0.5423171492215219,0.2304756849004023,0.3949073505981686,-0.04286222517437964,-0.003578871894876533,0.16176814573334022,0.36877084760042533,-0.031044970165061046,0.28407633728204845,0.42075335088969373,0.4233380292049395,0.24228101703866,-0.5353426508176521,0.336401273240508,-0.2826727095643895,0.20933566912761614,-0.022254251812763068,0.08410359704870388,-0.11560325283119713,0.24865167245939152,0.16123355472822035,-0.4882681145478298,0.22470221958794873,-0.24374223162997907,-0.3337732595821354
