# Atoms,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20%),F(30%),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonGenotoxic_Carcinogenicity,LD50_oral,Genotoxic_Carcinogenicity_Mutagenicity,SureChEMBL,NonBiodegradable,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
0.447768501,-1.085693802,0.05478165402,0.7571958645,1.567418968,1.371635038,-0.4749161636,-0.7091065489,-0.8195477221,-0.6894940455,-0.1507244381,-1.190018715,1.071495993,-0.8086556158,-1.069352896,-0.390401451,-0.8581477741,0.2387067956,1.028249298,2.608236909,1.725956209,0.06916840897,-0.7774694438,1.862015082,0.9596049403,-1.203910213,-1.334420606,-0.1139376579,-0.2161528786,1.129078145,-0.699706581,-1.092674605,1.004442588,-1.058440725,-0.9813030024,-0.3625969381,-0.5340285469,-1.548161899,-0.7094423892,0.3165803187,-0.4393280396,-0.6238336769,-0.235539125,-0.4395097236,-0.4615179066,-0.6414153554,-0.2174582313,-0.5316890324,-0.4517861839,0.2779765624,-0.3873795321,-0.5133833695,0.7690882752,-0.7317695287,0.7314244826,-0.03239748734,0.09773776691,0.5134952,0.29135515,0.4189549706,0.9609147999,0.2386455114,-0.4527905842,0.7255374036,0.2047947638,0.62289384,-0.1414266368,-0.6733652295,1.261313553,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,-0.3024407429,0.1570462635,-0.1753596306,-0.1425347965,-1.094148017,-0.3051707616,0.07793813303,-1.161592785,0.9318523301,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,-1.237671892,0.6892043489
-0.8227817025,0.1409391641,0.02135475343,-0.2972701924,-0.6293436366,-0.9184164503,-0.4594935812,-0.6946272399,1.324153265,0.2661660804,0.01655975126,-1.115499901,-1.18500868,-0.2014651415,0.8788074812,-0.6887496033,-0.9868712955,0.04435320217,-0.7069912019,-0.103003096,-1.10278019,-0.794204987,-0.9603134049,-0.6874196188,-0.9655613581,-0.6827024282,0.2883816485,-0.1804801085,1.085758905,1.116965838,-0.449509529,-0.5044082689,0.9771695135,0.463031872,-0.4878562604,-0.3625969381,-0.4853242643,0.417774726,0.2586772901,0.8286594461,0.3416750124,-0.294082739,-0.6233815197,0.5410228514,-0.6835699201,-0.6096036232,0.4133251094,-0.5353718983,-0.4794863806,-0.891172477,-0.3194034664,-0.4759982574,-0.8068924479,-0.4957259467,-0.6435506586,-0.03253548008,1.537309828,0.9859525679,-0.8093971231,0.5602102747,-0.3478237569,-0.3746269636,-0.06628883451,0.7255374036,0.2047947638,-0.5500758189,-0.1414364398,0.551849895,-0.4932201505,-0.2412403171,-0.5241377753,1.33922578,1.37623901,-0.8610914967,-0.7436937188,-0.1753596306,-0.4723805701,0.8693820908,2.07996189,-0.2190963561,-0.05569503697,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
-0.0006609826037,-0.4099962699,0.6000891517,0.6674540724,1.807251355,0.2842061621,1.878569913,1.161137525,-0.6525357989,0.1364067238,-0.1714011183,-0.7351969921,-0.2937050258,-0.04592866528,0.7343464363,-0.3806727069,-1.061244886,-0.6058479103,1.091299111,-0.6175183595,0.7931720258,0.5730215762,0.9309788172,0.9194967987,1.174879127,0.5562234429,-0.8759337239,-0.6765238313,-1.437593294,-1.152880395,-0.6602017833,1.171433391,1.066426847,-0.1387676337,-0.9049362447,-0.3625969381,-0.5235919149,0.2728330177,-0.2150283284,0.2777453937,0.7092058604,0.1515266365,-0.6328410904,-0.4465135277,-0.6042656295,-0.6382341822,-0.7431110152,-0.5243233008,-0.4725613314,-0.7246001676,-0.4116566984,-0.3763046252,-0.2475737991,-0.7288554104,-0.02764350989,-0.03244534158,-0.4933060467,0.04103783202,-0.07556227438,-0.003928096147,0.586989498,-0.9878994385,-0.4527905842,-0.1463743139,0.2047947638,-0.869976635,-0.1413815863,-0.3670614484,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,0.8148607647,-0.7436937188,-0.9639797874,0.345456211,-0.4218523823,0.431126346,-0.3740708721,0.1665959677,0.0651530125,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
0.2235537592,0.5921815195,-0.6726276156,-0.7135278798,-0.4303337839,1.337076917,-0.4656626142,-0.7042801126,-0.8241233913,0.2573985563,-0.1923436416,1.058393755,-0.4189269124,-0.02872992031,0.6521147645,-0.046652493,1.467457179,-0.7083252595,-0.3615878797,-0.6795521146,1.367426784,-0.7915807517,-0.9974535845,-0.6936000666,1.008810469,-0.8492806966,0.9519810835,-0.7370169683,-0.6616193829,-0.927591495,-0.6536176504,1.670742379,-1.199717673,-1.175714474,-0.8520669509,-0.3586535009,0.2661132376,0.7445523957,-0.5450691281,-0.9667784821,-0.5589339837,-0.6043889041,-0.6454538512,-0.4535173318,0.1665720745,-0.635053009,-0.9533721287,-0.5353718983,-0.4829489052,-1.016887427,-0.4019458319,-0.5216911721,-0.8068924479,-0.7405118836,-0.9428675217,-0.03254445191,0.4020375521,0.04103783202,-0.4424796987,-0.1831457633,-1.095674361,-0.3746269636,0.1269620403,-0.1463743139,0.2047947638,-0.4434422136,-0.1414626772,-0.6733652295,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,-0.8610914967,-0.7436937188,-0.9639797874,0.05175791944,-0.7811214781,-0.7164005292,-0.8389944203,-0.7318301763,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,-1.450031895
0.74672149,-1.570167184,1.687211784,2.144988578,1.916961914,-0.9207203251,-0.4841697131,-0.6922140218,-0.7943815419,0.4941217067,-0.1830194434,1.323064023,1.062080814,0.5134044318,-1.067130418,-0.4455310009,-0.3346721205,0.6662847011,-1.126409522,-0.09570500714,-1.075434726,1.782794025,0.4081593661,0.5548503809,0.1231109576,-0.004893718936,-1.518418631,2.245294682,-0.4518190293,-1.128655782,-0.6898303816,0.8270823653,0.6647688467,0.6914070691,-0.599469214,-0.3625969381,-0.5166341603,0.8605057623,0.6560205274,1.856430252,1.5535763,1.646343542,-0.5634709059,-0.3764754866,-0.458345735,0.904634832,0.5924364283,-0.4653974478,1.341801554,1.563411931,-0.4019458319,2.365270259,1.64051291,0.80979905,0.9246942955,-0.03235611295,-0.4757502898,-0.4314195359,-0.8093971231,-0.5667421985,1.895728055,0.2386455114,-0.4527905842,-0.1463743139,0.2047947638,0.4096266293,-0.1414050125,-0.6733652295,1.261313553,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,0.2562100109,0.1570462635,-0.9639797874,-1.886650805,-0.7722286787,0.3097156528,-0.06520666163,-0.3650500185,-0.8015463051,1.479130937,-0.1968062589,-0.1985287665,-2.872645767,-1.699296795,-1.237671892,-1.450031895
0.447768501,1.622926331,-1.375590346,-1.707498354,-0.631895045,1.360115664,2.597262254,1.696871957,1.45684767,-1.636386647,0.9932867424,-0.8611080904,-1.643214079,-0.8101511589,1.817328028,-0.7536078972,-1.295807747,-0.7542633816,-1.131892114,-0.6904992479,-1.020743796,-0.8073261632,-0.9060316039,-0.7059609621,-1.282321947,-1.083531386,1.371255272,-0.6583758903,-1.201927143,-1.186794854,-0.6338652515,-1.144327259,-1.231949488,-1.296074376,-1.031235113,-0.3625969381,-0.5270707922,-1.469102786,-0.4958865776,-1.209722548,-1.278153833,-0.3507966595,0.7135711255,-0.4184983112,-0.6137821444,-0.6414153554,0.1524455796,-0.4874946427,-0.4344735609,-0.297169336,-0.4068012652,-0.5341528762,-0.7265483326,-0.7375977653,2.409139085,-0.03239117376,3.725927514,1.458409936,2.125942272,1.688634157,1.708765404,-0.9878994385,-0.4527905842,1.815427051,0.2047947638,-0.7633430296,-0.1413425184,-0.06075766726,-0.4932201505,-0.2412403171,-0.5241377753,1.33922578,1.37623901,-0.3024407429,0.1570462635,-0.1753596306,-1.990574816,0.4789881971,0.1217249019,-0.3740708721,-0.4039509443,0.0651530125,1.479130937,-0.1968062589,-0.1985287665,-2.872645767,0.5881069692,-1.237671892,-1.450031895
0.447768501,-0.1441480605,0.8420599993,0.6586401464,-0.6012781446,-0.3055857704,-0.4780006801,-0.5377680595,-0.8286990604,0.65544415,-0.1589951102,1.323064023,0.7494968562,2.228044527,-0.6346997741,-0.4812030626,0.1516167381,-0.4538987373,1.348980954,-0.5408884266,-0.9508609423,1.717188143,1.293809802,-0.7183218576,0.4921524206,0.6425491601,-1.394747828,0.07661572346,0.128724415,-1.152880395,-0.6964145145,0.2244680696,0.5085685133,0.6482009507,-0.8726272319,-0.3349928774,-0.2765916249,1.005447471,1.261742466,0.2217508506,-0.1391250409,-0.5995277109,-0.5256326235,-0.4465135277,-0.6899142633,-0.6286906625,0.3237694499,-0.4690803136,-0.4864114298,-0.9728871948,-0.4068012652,-0.5299989748,-0.7759908651,-0.6909718726,-0.5412470748,-0.03248412528,-0.8795326971,-0.9038769038,-0.8093971231,-1.069081374,0.02610154508,-0.3746269636,-0.4527905842,-1.018286031,0.2047947638,-0.4434422136,-0.1414266368,-0.6733652295,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,1.37623901,-0.3024407429,-0.7436937188,-0.9639797874,1.059368981,-1.429406554,-0.6850687374,-0.8906525923,-0.5206537218,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,-1.699296795,0.8074581758,0.6892043489
0.5972449955,-1.236107921,0.7283087555,0.5745072164,0.602986605,1.284087798,-0.4780006801,-0.7091065489,-0.8264112258,-0.3300255578,-0.1856778737,-1.058968388,0.3860709298,0.9082277944,-0.777573335,0.2614244033,0.002869557829,-0.01925342839,0.1373280303,-0.3511381167,-0.7503275348,1.764424378,1.370947099,1.083278664,1.147201017,-0.1519510965,-1.25901158,1.861163263,1.263945507,0.2133877751,-0.4824301937,-0.6134527605,1.02179818,-1.123249902,-0.828569487,-0.3625969381,-0.5305496696,0.5969753836,0.5201213746,0.08357076863,0.4644493259,-0.1125981933,2.012685488,-0.4290040174,0.08092344067,-0.4982625603,-0.2797578205,-0.5353718983,-0.1574715937,0.5482637059,-0.3631023658,-0.4552287507,0.2839334252,-0.656002453,0.7426014031,-0.0323912969,-0.0427082878,0.277266516,0.6582725744,0.1754367119,1.521802753,0.2386455114,0.1269620403,0.7255374036,0.2047947638,0.08972581322,-0.1414032826,-0.3670614484,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,0.2562100109,1.057786246,-0.1753596306,-0.8157816495,-0.1835253583,0.04339542233,0.5369209914,-0.8077796029,0.0651530125,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,-1.237671892,0.6892043489
-0.2996139717,0.713445615,-0.4087047736,-0.2383771414,-0.6242408199,1.247225802,-0.4749161636,-0.7066933307,-0.8012450456,0.5835504524,-0.1782933451,1.361608237,-1.378333697,1.084701873,1.143599814,-0.2250128014,1.089868183,-0.6623871375,1.274965957,-0.6576578481,0.3921052108,1.591224852,1.430942773,-0.6287053651,1.1933312,-0.3666808956,-0.09167984614,0.5635854758,0.00514338478,-0.312286326,-0.6832462486,1.332130537,1.061468106,0.512410293,-0.7757001932,-0.3625969381,-0.5166341603,0.9711885214,1.225502692,-0.3959953983,0.7321765384,0.2779176594,0.7829413099,-0.2188898942,1.790723945,1.194121595,-0.2875452691,-0.5316890324,-0.458711233,-0.4763131404,-0.3388251995,-0.264149289,0.07380266211,-0.183915289,-0.3701706687,-0.03248137503,-0.347008073,-0.4314195359,-0.4424796987,-0.6356041593,-0.9087117098,0.8519179864,1.479718164,-0.5823301727,0.2047947638,0.4096266293,-0.1414590732,0.2455461139,1.261313553,-0.2412403171,1.344578662,-0.3885610249,-0.9550465467,-0.3024407429,-0.7436937188,-0.9639797874,1.131663945,0.7155366612,0.2353026472,1.429987469,1.921768692,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
-0.2248757244,-1.029142758,0.2463626962,0.6790724295,1.34544644,-0.9230241998,-0.4656626142,-0.7066933307,-0.8286990604,0.7799429921,-0.09765429206,-0.979310346,1.031952239,-0.3263429853,-1.020775885,1.642906065,-1.024058091,0.6309476841,-1.175752854,0.7253299878,1.428194483,-0.7915807517,-0.8174665603,-0.6966902905,-0.6672528422,0.4109012557,-0.8729173628,-0.7702881936,1.209339935,1.141190451,2.526518564,-1.078326646,-1.103022228,-1.073871481,1.770837457,-0.3625969381,-0.4644510004,-0.559922979,-0.110191839,1.449115108,0.6204915178,0.9301277454,-0.6265347099,-0.4570192338,1.54646673,-0.6445965286,-0.6535553557,-0.461714582,-0.493336479,1.28683904,-0.4019458319,-0.5341528762,0.1047042449,-0.7230271738,-0.2316089406,-0.03248485404,0.3201106869,0.7497238839,-0.4424796987,0.6527619271,-0.3478237569,0.2386455114,-0.4527905842,0.5075594742,-1.303066218,0.3029930239,-0.1414474682,-0.6733652295,-0.4932201505,-0.2412403171,2.590389621,-0.3885610249,1.37623901,-0.8610914967,-0.7436937188,2.19050084,-0.4949727464,-0.3355922281,-1.836512087,-0.7098489903,-1.229206299,0.0651530125,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
0.1488155119,1.917924564,-0.08990194556,-0.04727520021,-0.6242408199,1.369331163,2.55716354,1.699285175,1.443120663,-0.5176505733,-0.1863670964,-0.8431207907,-0.1625201923,-0.5985318187,0.5667081248,-0.766579556,-0.7322847754,-0.7189263646,1.143383739,-0.6977973367,-0.9508609423,0.09016229094,1.456655205,-0.7492240964,-0.6549514601,0.3740284619,0.8795884178,0.02822121391,-1.158817481,-1.220709312,-0.6964145145,-0.02805601617,1.061468106,1.496892561,-0.9813030024,-0.3625969381,-0.5061975283,1.06078885,-0.4376440835,-0.3336788907,-0.4385359472,-0.4455899266,-0.6265347099,-0.4465135277,-0.6740534052,-0.1801452378,-0.6418741827,-0.4911775085,-0.4829489052,-0.7026000513,-0.3873795321,-0.5216911721,-0.7914416565,-0.7405118836,-0.2091481433,-0.03245367376,-0.7800500751,-0.6676482199,-0.4424796987,-0.9072263378,-0.3478237569,0.2386455114,-0.4527905842,-0.8003081021,1.712655746,0.1963594186,-0.1414466753,-0.3670614484,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,-0.3024407429,0.1570462635,-0.9639797874,1.411806931,-0.1203864826,0.9050196972,0.5193055548,-0.1223823384,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
0.2982920065,0.6044245292,-0.04549904776,0.01722671285,0.3606028101,0.9684569589,-0.4718316471,-0.7018668944,-0.8058207147,0.6449231211,-0.1797702508,1.120064497,-0.09692777551,-0.3913991076,0.293660875,-0.7309074943,-1.081268544,-0.6765219443,1.039214483,-0.6868502035,-0.1517656974,0.6779909861,0.5024382835,-0.5823520069,1.28251622,0.5095902037,1.030406471,-0.4768964795,-0.5495342625,0.2158102364,-0.5548556561,-1.035282768,0.8060929579,-1.163369869,-0.9313708916,-0.3625969381,-0.5235919149,0.7867172563,0.6806118027,-0.5025656576,0.5032618508,1.873199224,1.359975117,-0.3589659763,-0.3980744742,-0.6223283161,-0.8326666746,0.5105619924,-0.4656362822,-0.771743274,-0.2805600003,-0.4427670467,-0.7265483326,-0.4840694735,0.255950795,-0.03242341054,-0.3587119109,0.277266516,-0.8093971231,-0.2474463548,0.400026847,0.2386455114,1.093216414,0.07160361546,0.2047947638,0.1963594186,-0.1414306733,0.2455461139,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,-0.3024407429,-0.7436937188,-0.1753596306,0.5804148442,0.1295011806,0.6543653627,0.6017003391,0.4870654995,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,-1.237671892,0.6892043489
-0.0006609826037,-0.1890390958,-0.1442830226,-0.1041650863,-0.6267922283,1.337076917,-0.4502400318,-0.7115197671,-0.8172598876,0.6764862078,-0.1848901907,0.4468255634,-1.1021551,0.7743766923,1.365530079,0.7154324611,0.8038159131,-0.3372865812,0.6718807909,-0.6065712262,1.555806651,0.2896041696,1.379517909,-0.5607204397,-0.8640749558,0.3829213121,-0.4687249797,-0.4254773131,-1.201927143,1.116965838,-0.5383953238,0.4425570528,0.9697314024,0.7963362137,-0.8638156829,-0.3625969381,-0.5061975283,1.044977027,-0.7508592738,-0.8873023565,-0.9454750479,-0.6448988473,-0.6359942806,-0.404490703,2.301443576,-0.6318718357,-0.9183286098,-0.5316890324,-0.2994351019,-0.2248832395,-0.1980176349,0.8075572568,-0.4978766198,0.5213013387,-0.3495281264,-0.03251184428,1.314936908,-0.1951908519,-0.07556227438,-0.3373494702,-0.7217490588,0.2386455114,0.3202129151,-0.1463743139,0.2047947638,-0.01690779213,-0.1414536671,-0.6733652295,1.261313553,-0.2412403171,0.09876770391,-0.3885610249,-0.9550465467,0.8148607647,0.1570462635,-0.1753596306,1.312401355,-0.5107803763,-1.123713823,-0.3144573416,-0.6540283246,0.9318523301,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
0.5225067482,-2.52978594,2.484468309,3.126138796,-0.1063049212,-0.9207203251,-0.4687471307,1.634128285,1.331016769,0.366115855,-0.1892519856,1.117494883,1.162509394,2.192151495,-1.017918414,-0.6141625652,-0.7580294797,-0.2736799507,1.162572812,-0.2453158284,1.589228886,-0.8020776927,-0.9288870991,-0.1497206637,-0.9963148134,-0.2495555506,-1.491271382,-0.761214223,-1.391609654,-0.5375752265,-0.6667859163,-0.9032815409,-1.199717673,1.56478789,-0.9489939895,-0.3586535009,-0.2591972383,-0.907783079,2.482246286,1.869074181,1.592388825,1.371686127,-0.07157323456,-0.4430116256,-0.248982408,1.295919139,-0.3031201664,0.9009457685,-0.4552487085,1.183124206,-0.4165121317,-0.1478400515,0.2437613675,-0.6618306896,0.6204574483,-0.03236242461,-0.9556076435,-0.6676482199,-0.8093971231,-0.729774362,1.521802753,-0.3746269636,0.3202129151,-0.8003081021,0.2047947638,-0.4434422136,-0.1413785589,0.2455461139,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,-0.3024407429,-0.7436937188,-0.9639797874,-1.52969442,0.375831724,1.194838772,0.3768581454,1.214142327,-0.8015463051,1.479130937,-0.1968062589,-0.1985287665,0.3478912366,-1.699296795,-1.237671892,-1.450031895
0.3730302537,1.456771201,-1.115658776,-1.593317949,-0.631895045,1.362419539,2.569501606,1.67997943,1.317289762,-0.8280209261,-0.1497398342,-0.385729454,-1.65200158,-0.8340798475,1.667152041,-0.7373933237,-1.121315862,-0.7401285748,-1.137374707,-0.6649559369,-1.045050876,-0.804701928,-0.7888971914,-0.733772977,-1.165458817,-1.047959985,1.283780801,-0.7158443703,-1.190431233,-1.174682547,-0.6042366533,-1.135718483,-1.217073265,-1.308418981,-1.016549198,-0.3625969381,-0.5270707922,-1.521808861,-0.2965678201,-1.00832282,-1.29082731,-0.2713971708,1.713132419,-0.3554640743,-0.5884047714,-0.6445965286,0.5573929094,-0.4580317162,-0.2925100527,-0.4385986553,-0.4019458319,-0.5341528762,-0.7265483326,-0.7317695287,2.323627621,-0.03239538585,3.708371757,1.222181252,1.392107423,1.229112996,1.521802753,-0.9878994385,-0.4527905842,1.597449121,0.2047947638,-0.7633430296,-0.1413505194,-0.06075766726,-0.4932201505,-0.2412403171,-0.5241377753,1.33922578,2.541881788,1.373511518,0.1570462635,-0.1753596306,-1.742060877,0.3340355668,0.1217249019,-0.3740708721,-0.8587212915,0.0651530125,1.479130937,-0.1968062589,-0.1985287665,-2.872645767,0.5881069692,-1.237671892,-1.450031895
-0.0006609826037,-0.93061568,0.666444044,0.5949394994,0.02381690553,-0.8677312061,0.5152136276,1.004278345,0.5645921897,0.9395119305,-0.1659857973,1.076381055,0.837999543,-0.722661891,-0.9769613267,-0.701721262,0.7723501634,-0.128798181,1.074851334,0.5501758555,1.67734205,-0.7968292222,-1.034593764,1.883646649,-0.8640749558,0.2599396999,0.9851610552,-0.6916471156,-0.4288272097,-1.002687795,-0.6931224481,1.576045847,0.8928709209,-0.6294656923,-0.9137477937,-0.3586535009,-0.4957608963,-1.45856157,-0.3716359235,0.9162638118,-0.5304186593,0.07617814214,-0.5193262431,-0.4360078215,-0.6486760322,0.06480510054,-0.6847051503,-0.5353718983,-0.3963857904,-0.495170383,-0.3728132323,0.8574040729,0.2592121589,1.858881637,0.138512912,-0.03242322272,-0.6688636151,-0.1951908519,-0.07556227438,-0.01908361315,1.521802753,-0.9878994385,-0.646041459,-0.3643522433,0.2047947638,-0.869976635,-0.1413365357,0.551849895,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,-0.3024407429,1.057786246,-0.9639797874,-1.195330211,0.4131814815,1.367163627,-0.523879571,1.265084016,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
0.447768501,-0.7790355606,0.6983742177,0.5132103673,-0.6293436366,-0.9207203251,-0.4471555153,-0.3712560065,-0.6639749717,0.3959254369,-0.1698257522,-0.8508296334,0.8919799051,-0.705463146,-0.9928361668,1.746679335,0.1172904657,2.616888038,-1.140116003,2.739602509,0.6017537732,1.142480625,0.3024527011,1.732225679,1.033413233,0.5685866738,-0.1127943736,-0.6523265766,0.3586426108,1.155725219,0.3142498931,-1.009456441,-1.199717673,-1.175714474,0.9278659398,-0.3625969381,-0.5166341603,-1.498091127,-0.2435024366,-0.6588084954,-0.5407158597,-0.2981337333,-0.5571645255,-0.3974868989,1.260971284,-0.6191471428,0.5379242878,-0.5169575692,2.124332111,0.01083229264,0.3020919912,-0.4676904547,0.5002445048,0.09001183084,0.003962040591,-0.03245463491,-0.08952363937,0.04103783202,-0.07556227438,-0.09824543984,0.2130641961,0.2386455114,-0.4527905842,0.07160361546,0.2047947638,0.1963594186,-0.1414346378,-0.6733652295,-0.4932201505,-0.2412403171,0.09876770391,-0.3885610249,1.37623901,-0.8610914967,-0.7436937188,-0.1753596306,0.5849332795,-0.8193605155,-0.9670548637,-0.7356780763,-1.125470497,1.798551648,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
0.3730302537,1.606602319,-1.348649262,-1.65621733,-0.631895045,1.369331163,2.594177737,1.687219084,1.454559836,-1.445254622,0.194773043,-0.8302727194,-1.699391316,-0.8228632747,1.795420749,-0.7146929208,-1.258620952,-0.7507296799,-1.120926929,-0.6868502035,-0.9812447919,-0.804701928,-0.9174593515,-0.7275925292,-1.214664346,-1.062709103,1.371255272,-0.7249183409,-1.107085887,-1.164992702,-0.6536176504,-1.141457667,-1.219552636,-1.302246678,-1.02829793,-0.3625969381,-0.5305496696,-1.511267646,-0.3729302012,-1.238622957,-1.208449706,-0.3151479095,1.489255915,-0.4079926051,-0.6296430025,-0.6255094893,0.8260598878,-0.4874946427,-0.3305978232,0.09254701044,-0.3970903986,-0.5299989748,-0.6616550087,-0.6938859909,2.323627621,-0.03239538585,3.708371757,1.222181252,1.759024847,1.390968032,1.521802753,-0.9878994385,-0.4527905842,1.597449121,0.2047947638,-0.7633430296,-0.1413505194,-0.06075766726,-0.4932201505,-0.2412403171,-0.5241377753,1.33922578,1.37623901,-0.3024407429,0.1570462635,-0.1753596306,-1.855021758,0.4238528408,0.1217249019,-0.3740708721,-0.4558188454,0.0651530125,1.479130937,-0.1968062589,-0.1985287665,-2.872645767,0.5881069692,-1.237671892,-1.450031895
0.1488155119,0.5921815195,-0.09938121587,0.199514728,-0.5119788517,-0.125883541,-0.4594935812,-0.7091065489,-0.8241233913,0.6799932174,-0.1844963491,1.076381055,-0.08374652429,0.374318929,-0.3727649124,-0.6368629681,-1.035500181,-0.008652323299,-1.09899656,0.1487809691,1.334004549,1.677824615,1.190960074,0.8885945599,0.2738028883,1.8155378,0.5387396171,1.483081157,1.23807971,-0.3680029358,-0.699706581,0.05229255659,1.041633143,-0.8701854946,-0.5172280903,-0.3625969381,-0.502718651,-0.8682535221,-0.2020855519,0.1431778628,-0.442496409,1.115663285,-0.6202283295,-0.4500154297,1.165806135,-0.6414153554,-0.1551586421,1.151380644,-0.476023856,-0.5360277419,-0.4019458319,-0.4926138628,-0.7049172246,-0.7230271738,-0.1723017401,-0.03246615814,-0.241673532,-0.1951908519,-0.4424796987,-0.3344066514,-0.5347864078,2.078462936,0.1269620403,-0.3643522433,0.2047947638,0.9427946561,-0.1414540275,-0.06075766726,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,0.2105962316,-0.3024407429,-0.7436937188,0.6132605262,1.407288496,0.9494172854,0.01989657847,1.20333724,0.3638792344,-0.8015463051,-0.4448331332,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
-0.2996139717,0.3374103188,-0.4775542106,-0.2279606834,-0.6242408199,-0.8677312061,0.3147200561,-0.6825611491,-0.7829423691,-1.408431021,-0.1732718656,-1.040981088,-1.327177889,-0.7525727518,1.401089721,-0.7925228736,-1.078408022,-0.6835893477,-0.7727823109,-0.5992731374,0.3799516709,-0.3244668779,-0.8831761088,-0.7399534248,-1.325376785,-0.7161048414,0.9489647224,-0.7642388799,-1.127203729,0.05835025217,-0.7095827804,-0.9922388893,-1.226990747,-0.8177209223,-0.9519311725,-0.3625969381,-0.5305496696,-1.345243508,-1.020069024,-0.5423037204,-0.4226941004,-0.4626041028,-0.6265347099,-0.4500154297,-0.6328151741,-0.6382341822,-0.6613428043,-0.5316890324,-0.4829489052,0.3156910475,-0.4019458319,-0.5133833695,-0.8007121313,-0.7201130555,-0.08144246723,-0.03246896827,0.1738127132,0.277266516,0.6582725744,0.4061537086,-0.3478237569,0.2386455114,-0.2595397093,0.2895815448,0.2047947638,0.08972581322,-0.1414457382,0.2455461139,-0.4932201505,-0.2412403171,-0.5241377753,-0.3885610249,-0.9550465467,0.8148607647,-0.7436937188,0.6132605262,0.3861221283,0.3100250085,1.296667095,0.4084471176,0.7408477299,1.798551648,1.479130937,-0.1968062589,-0.1985287665,0.3478912366,0.5881069692,0.8074581758,0.6892043489
