,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
NonGenotoxic_Carcinogenicity,0.07841302201129027,0.024968030333765535,0.04480520619355594,0.11461529878084357,0.16355851855190873,0.03316692314650086,0.24924265169509802,0.01632531689380659,0.006516391088836067,0.09229111770228152,-0.018858119667269,-0.00916440493209085,-0.02174051841989444,-0.22464351800044474,0.22848608537209272,0.2104383761434118,-0.06034514472841841,-0.14598394991526267,0.19452530115744365,0.11637230000157543,-0.06819907091994948,0.1431500911822056,0.23863247447931274,-0.08513557241318956,-0.10695979067066058,-0.11619497698830719,0.022008975661974753,0.053348690129895265,0.05021901003222928,0.03838825836104957,0.16595692652630675,0.09532153847395887,0.06534692441328603,-0.09573705220825449,0.0092632463097235,-0.05797637563163578,0.015485725247266678,-0.03472286406195994,-0.05156098484852467,0.08709808862503818,0.06387638897029024,-0.09925910596014412,0.1509004303462482,0.22255393527103629,0.010773703688487339,0.03562233037522544,0.009302432483771023,-0.11627656985651057,0.353955962486506,-0.06735887574858174,0.18554921798581536,0.04103108954469751,-0.08159313664905732,-0.17239028828367284,-0.0088592250980786,0.07954736985407847,-0.17678387257921888,0.11823104527757983,0.15676897277990415
LD50_oral,0.0321123404808918,-0.011409704314616437,0.02084665714782955,-0.052776566865696074,0.04026810126873951,-0.029149145976811442,0.12451034023474458,-0.141231453787096,0.17996362672183794,-0.1322213819224052,-0.1786725461919756,0.039192958686655024,-0.05139895893670646,0.27213243659489783,0.18714598041967503,0.11919827252879606,-0.08653510984950394,-0.23527723975827036,-0.22074363782367323,-0.09667836344797592,0.360771938822249,-0.241682375530697,0.3871512979342089,0.17914583300514722,0.02670545719199824,-0.14148021359799764,-0.009399775264034488,0.04107343360248071,0.07737382874867571,-0.08971952347974631,-0.15346853229157081,0.03605479898040827,-0.1260765114826361,0.02212796636091585,0.125499587203925,-0.13865651633676626,0.07297941585284999,0.005882207016752246,0.07487157396521343,-0.19438920711733343,-0.14614576453336453,0.02536466663340206,-0.0460970352039508,-0.04670173122323067,-0.03328037515885228,0.023316563872926327,-0.030708281516168674,0.008783356672723897,0.05875241595487449,-0.07640679455886944,-0.03462299331364482,0.034006093659744996,0.03668825543004417,-0.0367093446133699,-0.03212217023595863,-0.020297069748143326,-0.02612650398964611,-0.06019705056856151,-0.042609236863734426
Genotoxic_Carcinogenicity_Mutagenicity,0.040242003164807694,0.0426593627666213,-0.09441967882606388,0.09049529521664644,0.18047876957830836,0.17906092899777099,0.22277202547618094,-0.03253646417907451,0.05893436037654274,0.055871336570813626,-0.02953119513134283,0.17026754837197022,0.05640943283507802,0.05771429130826106,0.1658286942651335,-0.07762278029223756,0.14075398807032652,-0.12248436880010882,0.14518951657770193,-0.017367954281297976,-0.18431351227913784,0.10289721508557534,0.1600883002494145,0.0576420840363519,-0.24198260022382567,0.011730590960651918,0.024412180132942954,0.01565269609860679,-0.15083248929840815,-0.05525082086860385,-0.08773003525887765,-0.07528518500029827,-0.005414308310021369,0.17930915134411368,-0.16535660462122403,-0.029736194508538316,-0.06296766230031707,0.3804915642575799,-0.17644673626286633,-0.018128930886908423,0.011814186849573319,0.22381139477396755,-0.09051784195291832,0.11470735787192554,-0.08702102983773599,-0.012993403734840987,-0.13463202494713758,0.08792341639474868,-0.13799959605376494,-0.10106809928945613,0.01752375659628791,0.08668460569289164,0.07750928460657204,0.1646608337821922,0.026465045129958134,0.12749708593263742,0.10492604619479898,-0.0944294668264724,-0.027825009179941317
SureChEMBL,0.01038254393096245,0.06405595164838387,-0.061614161420881206,0.08880404689349242,-0.10542025597445728,0.096988275080261,0.2016773405075518,-0.08075281176383035,0.06268753283476183,0.08673308406268485,0.27199946410893244,-0.1169972219713313,0.06678977700079271,0.06217641037180603,-0.2486349061221586,-0.1972574276013979,0.11702389752012354,0.12352608604498067,0.12306912268068268,-0.06171319595344218,0.03815502246773808,-0.13796215587811353,-0.03467226371681556,0.24786406845167336,0.06132601313512049,-0.26190613861367984,0.1148795022230445,-0.1869984095629762,0.20386978946459555,0.09067145659807645,0.060196255403322574,-0.24432221354129074,-0.24453926993949543,-0.08544707893841501,-0.00513251750088714,-0.08341789206378605,-0.00384649630278569,0.1775774811289406,-0.01738730464715388,0.019829712047479936,0.021914785881744767,-0.08380634695347694,0.0903212584244389,0.03949792199612409,-0.19585861838005852,0.18099993925162944,0.11315729636246932,-0.056023137690762614,0.13636947836109448,-0.030214562092658985,0.055986320061265124,0.04910757479446652,-0.10145791180032009,-0.13093545402006873,0.16777936281353678,0.031909892297277934,0.035059339225231134,-0.10052614871720002,0.013084633159505274
NonBiodegradable,0.0702740477242827,0.0550340619474019,-0.013594364329654477,0.005634644158811889,0.11677189295433227,0.061856291700141855,0.26093531429528694,-0.015461750296707568,-0.12823443115838637,0.10229341245377518,-0.17051067162122932,-0.09197510869440331,-0.13906665467478185,-0.02124884110368581,0.033692451308543606,0.08514787925512048,0.18094390924501688,-0.023328964460386032,-0.2402230279822657,0.24153353894083712,-0.11175773097544779,0.06779731686219503,-0.1597189828979701,0.14390272063803197,-0.011725114631053288,0.3701821198763956,0.1763123895697526,0.009073988801342307,0.20831020480715245,0.14516823489696998,-0.20653953323353447,0.06073479767454003,-0.013389470340327295,-0.0726551507126929,-0.05566010173178454,-0.14820355183051181,-0.09754809535372654,-0.03257059329949075,0.0679937281846574,-0.08914919703569721,0.029569774407771768,-0.057165479448327255,0.1241830119242408,-0.0639784783334946,-0.0921925187167669,0.05477408340959773,0.022123857939394087,-0.012149941913858694,-0.1924474241463845,0.15041288123999424,0.05842007656381043,0.21122653428540278,0.06231643556686467,-0.0666390618557159,0.05062161762655855,-0.028830869038851712,-0.1344023290387513,-0.09841775843482564,0.03212249194249919
Skin_Sensitization,0.03128979934810061,0.12253772678085936,-0.010334438689220737,0.0995611084971433,0.11433776283123606,0.19232462913602485,0.1323366143735091,0.280923516128826,0.0926585502268925,0.11801670747773926,-0.040317666725369225,0.06569709378486535,0.022095462527535307,0.04677564166254949,0.04060710465063695,-0.07362147726640059,-0.1379724730294778,-0.019380389975505848,0.06123395365773848,0.017936581118471476,-0.029869705977202572,-0.053371584030343165,-0.03309527755695996,-0.023319165030241926,0.08862948531152255,0.04955372944758441,0.059484655747165736,-0.12900753188417752,-0.11820248710810721,0.05476484853856623,0.14207260360665513,-0.01418895631969137,-0.06496891410746632,-0.1173203482557534,-0.0019069726824409577,0.10548573914605987,-0.1429397847786805,-0.05422606350340814,0.4182233798765309,-0.06363086245914054,-0.2361919211764436,0.09562555670725899,-0.2214511634433761,0.09133300943310547,-0.05881497364156807,-0.07997288087817844,0.08887843108404234,-0.25745996929727516,-0.0038396533842314784,0.034266906995994134,-0.11312839644445212,-0.058497719613312404,-0.06295318513153206,0.10036938316860182,0.02285790130119461,-0.02851653434099747,-0.14810508256335797,0.15562458401243456,-0.26093104693694963
Acute_Aquatic_Toxicity,0.06536480641182228,0.0697871108056683,0.06792263045150933,0.19367281653044502,0.043411796300978044,-0.00011180706986897521,0.2797989663011635,-0.02780864574179005,-0.022154626050676026,0.21372943860430116,0.05821356993782316,0.00783524304222486,-0.034816798360751945,-0.1643664925194002,0.05401776099550702,0.07948691907136024,-0.12064394189475028,-0.07225397880944716,-0.02434399499910013,0.11024387638413649,0.026528242423633247,-0.0641750185637864,0.0667517872661413,-0.08030183817214419,0.0044908606538908435,-0.07320324923981275,0.13138850926890672,0.2604548487144323,0.013216360198275219,0.043902900231792066,0.018500711991637046,-0.162998288847322,-0.034315928199337487,-0.04372973551617157,0.14816691999439557,0.028274170859147046,-0.08115671185892967,-0.3071905690487709,-0.09507082622528434,0.09376707461038696,-0.015748327262934486,0.004608759358278841,-0.06034668654302022,-0.22184960869814538,-0.05638238831299325,0.013119231930983823,-0.05215071250959119,-0.017981707139152536,-0.03121251035045919,0.09967952611889257,-0.100707525931946,-0.24977783863096273,-0.13378480086066732,0.2145814189318198,-0.018008964171786435,-0.14625165481490834,0.27581220740865664,-0.21894184398445926,-0.004335145519514
Toxicophores,0.03522650568341469,0.13925187013800094,-0.11999909417685317,0.019579156118852793,0.10930142970991188,0.18931752490471468,0.07125197552245431,0.06546963840054021,0.13873187570769296,0.028516794073563057,0.03235479678327407,0.1724174937295638,0.06640921508780359,-0.05509647764356461,-0.03669140462222493,-0.16521886276369188,-0.04587236809410003,0.0004246852867475816,0.06754322386868222,0.038056926488999374,-0.13083226484597046,-0.190850685443562,0.1386260111437278,0.044725826772272576,0.1712631554267546,-0.0007509258808732419,-0.011567905686042088,-0.01983809863529086,0.013295772371238818,-0.05448637910468253,0.08484463274268053,0.04402205382712574,-0.04187605523484778,-0.02451386089680988,-0.03548879066489061,-0.08599968359744578,-0.07122511843949669,-0.03283169495823353,0.06341422572588756,-0.29877980509493246,0.33388381232288467,0.07127024911075244,0.2682584664467565,-0.1767245364016558,0.30078746421985814,-0.021289465899130316,0.026583729225771124,0.20503100243502526,-0.1566302145034608,0.04739505183066385,-0.034145641882045275,-0.08683417817455986,0.011979045998589875,-0.1593770030456825,-0.1281679740373736,-0.06414327289826963,0.057665683312444,0.1684871109219607,-0.01997286098137012
QED,0.03459620967295625,-0.2054199802139023,0.04357325916049367,-0.026302320350061612,0.18125391996202575,-0.08208537436622075,-0.07120007154235984,0.09316458290998034,0.10688951780316829,0.042467427945578895,0.048856636057412015,-0.07330390387453843,0.010641601810685181,0.04297471673811898,-0.006339584170889284,0.025690151426248434,0.06541714119937521,0.04174697660185669,0.08930161392693714,0.10727326060834581,0.0635374466716661,-0.040036572384912913,0.07928080974914727,-0.15704310237060093,0.00032883203299012564,0.030848765932753208,-0.03773343878863096,0.07057523871576941,0.1355032576737038,-0.0371301004001935,-0.06122039000818699,0.04616925368375028,-0.11151615827824948,0.09364103830015141,0.0014591999602486944,-0.018852109494617346,0.01454509163936011,-0.051677853173626415,0.07997446224580271,0.1201808019291212,-0.049232367557128356,0.01886547290699865,-0.024756862996236063,-0.025361878052930414,-0.01601744370387323,-0.019068006787294832,0.1628690427433271,-0.11075673807119056,-0.09542878888676026,-0.06161241047674958,0.0744456505898055,-0.07210800697615864,-0.12015374164417728,-0.08186696017204953,-0.008325304488764208,0.05865548978307405,0.05897519248867044,-0.04444808066515009,0.07547348243510602
Synth,0.004948875934568647,0.2143291566020643,0.13231920128903735,0.08078464915953149,0.05654841751421091,-0.0220666287710073,0.023189337963958608,-0.012229330779080724,-0.10745693206831315,-0.14049661119665097,0.1889156738625613,-0.01972769782255746,-0.016387382203546838,0.052123678480593356,-0.18536618779612,0.0229657022142643,0.02202879867426019,-0.04053704663088142,-0.027005534142896054,0.07539946385520009,0.013692569432285105,0.03132310024358553,0.07767305928441923,-0.023449272463876743,0.011620145290502731,0.02977663618163258,-0.06254169620519022,0.059188693402770554,-0.07860582880301861,0.007139133838338991,-0.023654411812828458,-0.005253555053544967,-0.01063357734063261,0.024017436146676396,-0.09716724292066287,-0.13851104443214504,0.0016165379713844186,0.004002194708485604,0.003494258941485827,-0.005328774805817935,0.027606986211993388,0.01865521632687466,0.0017902045956777538,0.015619076873678514,-0.048274957684836556,0.04950183427961964,-0.07038925298807625,0.016235192182283687,0.0247338706865306,-0.02654320932099903,0.032054961613583226,-0.08455459687406726,0.04088036417468789,-0.01980813552040886,-0.04010820263550342,-0.016871101692939684,-0.10356580664019067,0.05842893270591621,-0.06843655465477054
Fsp3,-0.0336518711109451,0.06193674117500376,0.2587283741807347,0.09161793843414315,-0.1407663931042227,-0.03466345833592737,0.09763058082019152,-0.06277545598363345,-0.11208641305029843,0.03230593238947403,0.1485278340294731,0.21626547582603176,0.005009648474459805,0.0714158160093082,-0.044198186333627335,-0.0505461742977929,0.16293021947659156,-0.04392156198700793,-0.17262847873322085,-0.04422775057085032,0.10019892740278229,0.015187745298843452,0.08432158753258284,-0.12968531125625948,-0.016372788703455442,0.04167580205116882,0.011487002653409118,-0.01758583942409201,-0.07367372640930828,0.10397630663178312,-0.07978036827160616,0.06883829624288555,0.10785685808786857,0.15170961872933147,-0.0814200592064772,-0.0801161561544987,0.005748252954910795,-0.09826032041925573,0.014393329601371872,-0.09597911862221428,0.06312519293363111,-0.055573016090160104,-0.06941331535333643,-0.03705139029441732,-0.015109614208753452,0.1381717200310434,0.01347958639453745,-0.12381027000055402,0.06074437607086233,0.03911559024147822,0.06279750687582922,-0.049610634370927026,0.048831030747843604,-0.1415913821854911,0.11108875900548787,0.002088215241450489,-0.053576837357504126,0.22356007045953605,0.03133104821248203
MCE-18,0.10915549238242463,0.17964214235511777,0.1449339025836337,-0.0362888576657565,0.12772559583157522,-0.022571046363978397,-0.06546690444533783,0.05957345531110555,-0.07310810107322491,-0.07445455701442992,0.10210710174879627,0.021880392093580812,-0.00924148265780355,0.11310046287882294,-0.08746656699846031,0.032787331348105686,-0.07472886644248176,-0.05643930700315699,0.10185667471866122,0.04759012692770569,0.001537601791893703,-0.009920382872338842,0.05648179296080453,-0.04270789793257607,-0.11880748107155573,-0.003411737966682704,-0.09677058380764178,-0.079690752191934,0.09006733758271648,0.022110305461990346,0.05348002927995184,0.11476777607344239,-0.06781187150830169,0.07207074324191073,0.046291930443616944,-0.06797197425047444,0.010938134016864387,0.00858685616056891,0.03972073204647156,0.023641954541022928,0.02263910094757568,-0.02392272293039763,0.008824762742517978,-0.09933440423123872,-0.05653425149971414,0.034542271568017785,-0.09634518105951143,-0.04912312206611625,-0.13632359189936663,0.102947650093134,-0.017984961553923443,-0.05990178680890111,-0.08414526489389802,-0.013226110120599481,-0.05088617528854529,0.04568081123399245,-0.04636128880225184,0.054666806316333125,-0.02203492784579772
Natural Product-likeness,0.00736866922398334,0.09821045313985326,0.22858096404388575,0.21576082777958164,-0.05487649774626561,0.021821975041666934,-0.10435668460211377,0.14480304165766378,-0.1330885750320192,-0.05123832478273036,0.14576268772736076,-0.01849352646009202,-0.008229252481435904,0.07755468545097155,-0.07051754897806117,0.041212499179884655,0.06567614347221282,-0.03986531003591894,-0.04913173570098842,-0.0815746866653973,0.008322326289222307,0.08722242523626657,0.14997544214556682,-0.030666663827755014,0.06401792465852156,-0.041043070451251974,-0.0006808680332638928,0.051019315820833716,-0.11356054151350713,0.055468581133850975,0.03719651356006291,-0.10871419267422872,-0.00762340938316225,-0.030073011618779618,-0.0473994599955575,-0.08245766769283049,0.03653098257719352,0.07169982551058154,0.10777379201581133,0.0474995001195002,0.025344206320933343,0.011964793195116258,-0.0003287606145967112,0.010553598831679473,0.012854067963550972,0.060431960248507,-0.04494738179666327,-0.024741408680939186,0.06006791818824091,0.055170468330201644,-0.0015523259381113041,0.13705548768380302,0.15169819843516788,0.04403725008249945,0.04839341428393104,-0.08731382013473951,0.10141615639645968,-0.10762689217487034,-0.01985739031054487
Alarm_NMR,0.02835485323010066,0.08638126692322477,-0.17942926790590139,-0.031095522026281287,0.10752986897509761,0.13607554964927468,0.06661975577570048,0.18899353665665208,0.10328451023695955,-0.021603164385059534,0.02755291907229261,0.151230792172263,-0.046302552631376066,0.11717468693891629,-0.11240667721599676,-0.19713012910059147,-0.10935249825332766,0.15760424521517452,0.03971318823393709,-0.037754899210921206,0.10624123664594377,-0.16345004129178703,-0.03761465373994335,-0.0499335651121083,-0.013949128233028178,0.10719889914975429,-0.04899818285262479,0.1226549440221858,-0.1812934069475851,-0.289776910137368,-0.08977903404629536,-0.07987933933077614,0.10367204995579453,0.21153316385588555,-0.012603576701493022,-0.03928748963597828,-0.08490651734691512,-0.32389909538435957,0.007999667310422058,0.1771077501850634,-0.03838829894963977,-0.05870747245361821,0.04818513130414625,-0.02361586399621616,-0.03329231463980603,0.15797543334123426,-0.09316990377374237,0.018699647060289364,0.09143507775393106,-0.05760012728479596,0.2560312467668321,0.2009853518273602,0.04913491301881344,0.028201246816980288,0.13583848223058664,-0.08275639319810135,-0.21230713067604062,-0.07961464321520269,0.19943710936257886
BMS,-0.04784806202522643,0.10154690416035109,-0.06411442871350183,0.07338576571310901,-0.13805066495520066,0.07904370901906278,0.24834776667025146,-0.013490114500900544,0.15016853640211578,0.002988552191010372,0.10790023162504028,0.00751382924591219,-0.05031831323506538,0.07189612410941304,0.0029699117702075522,-0.10347375587775179,0.05399249399169779,0.0021400256836103682,0.29111594551134445,-0.005814344700363412,0.11578126026406486,0.1291545988139654,0.02506266519643693,0.07506872805298068,0.05014525428869013,0.029335156694030792,-0.1393839862358228,0.08863071728014689,-0.0906067006261093,0.30590537361925907,-0.058155952913587175,0.2364433815495063,0.1613187604737509,0.1017945716613499,0.12523780002941698,0.12558831812235458,0.3935028321906296,-0.009422726109218425,-0.014877848559310097,0.042391867388234056,0.05784319873723645,-0.025306388948418752,-0.22290851188779162,0.01600600798178275,0.10843903839264,-0.14029300343874435,0.21282885104693489,0.059954698327850026,-0.1378911277445441,0.16195749469450443,-0.03602926713359135,0.001702974612888375,0.05461542282953816,-0.06216027044843418,0.027102034267618175,-0.09600566950770846,-0.07344311221842308,-0.16906576551961522,0.05176480563101632
Chelating,0.001387843224299315,0.017280235533732625,-0.0004598944290250477,0.007947912171231215,0.05871487496389818,0.2798181753111441,-0.08560557335781574,0.3482059791224577,-0.10820202360461051,-0.055307429616441126,-0.06376641024659466,0.008044572260007167,-0.10270485191439077,0.06751843166078103,-0.04873301983499985,0.26510234913302244,0.12873773701316557,-0.05328846427691322,-0.12970610701814972,0.06212463501424506,0.0927661612959806,-0.17657812791831567,-0.13415633619559186,0.0288256878070976,-0.14651163227941688,-0.0753152845877515,0.08011623922073105,-0.3368405702767507,-0.008930719383259553,0.1403980547647696,0.14549966999333022,0.10016012659886886,0.004650625890271459,0.08849901293050341,0.13188887153591622,-0.14918891483352742,-0.03576244447511362,0.02649924657014674,-0.14537617694366428,0.00465104605401917,-0.11020926816918962,0.0850188008530644,-0.08175501801079453,0.1108196258930257,0.1569694028828473,-0.01737929867089079,0.16796552539477347,0.1922120302333832,0.14642215050591306,0.09792189321742903,0.12402520111514798,-0.1315565219211448,0.0420009878018599,0.024984257755829686,0.013510534416639707,-0.13004631779068898,0.03227846756808811,-0.09136983605954033,0.10385529247293115
PAINS,0.012822739456314756,0.011591573016669899,-0.06311064248658829,0.031501817820374235,0.040235258138756926,0.2561269446322461,-0.016326147243501392,0.2451939138966679,-0.03416333200976181,-0.09007448564325041,-0.18556422009377363,0.1481831966621901,-0.07688145042683056,0.12231795311064926,-0.05545847583104916,0.18179633876378948,0.17010579815524376,-0.10573285226163451,0.0417258311572747,-0.11333746646956801,0.0038603810670441163,-0.0019029714994053676,-0.30381595808983286,0.061053002053277364,0.10210072002321724,-0.3398479876772846,-0.04430927953039504,0.36125138839476933,0.1994499229756923,0.11449838083848325,-0.169320021007821,-0.1449600821171454,0.10506469320389558,0.06541759005527967,-0.1359101318551135,0.07728265880026478,0.14828688879313892,-0.0918314110566751,-0.012886496769363306,-0.006936327068396003,0.09017299693525488,-0.0943482791336959,0.07723682704914277,0.07242183583194108,-0.1270062295300482,-0.006675635834129251,-0.10105865236423817,-0.08219917355043208,-0.02943551003087641,-0.09585636322428802,-0.15196222332532017,-0.042017906391313954,0.0114022443821363,-0.040973012935403084,-0.07926697593145268,0.06403756515715783,0.0477215152926398,0.14061569921033543,-0.057285034823034896
Lipinski,-0.011373169275022035,-0.2022885526549897,0.011573730999663731,0.10599932294686745,0.0784927557820973,-0.015695865397883264,-0.041918326414872455,0.06792346506029122,0.11702429702493253,0.04964288571904128,0.11165319741207853,0.030248773701551032,-0.1560508230572727,-0.04807452991621191,0.012143598735774915,0.04415800167839239,0.03129517176392026,0.0074961894295012925,0.049677145787421564,0.03590983011319389,0.12207061813722636,-0.03193900973867271,0.029824938962257658,-0.1312999652904025,0.00353868444703951,0.007605860630414782,0.04490425055043622,0.04089202565870697,-0.05386063882281483,-0.1288755375589306,-0.013978668597008897,0.13663255265235397,-0.11083954895082834,-0.0056657065472122264,-0.2325716490269138,0.06856258599132656,0.1207733930795592,0.057493010034564675,-0.04276884605617923,-0.06986309776882912,0.05679754757409934,0.040565902345808265,0.16912029550159208,0.017815451750205435,-0.03837782554834587,0.28596612907486274,0.0552700085601248,0.1546127801342128,0.06293265206736604,0.2151763235064177,-0.2946405045432777,-0.009849994545304164,-0.08524845231679806,-0.04669701880544015,-0.03606296385104359,-0.15340135504429145,-0.027082270539100534,-0.025243110756418444,0.11203621831383642
Pfizer,-0.14662925008866304,0.0857020596095877,-0.04413138820068596,0.038259273972945755,0.1673879025438032,0.03296396898918656,0.015521801405406661,0.03139516985106916,-0.03572488071507189,-0.003737537486700788,0.027425409862702924,0.07082361073220515,0.17008018681285653,-0.08565923729683057,0.012647354287773117,0.010349768719344336,-0.16943557214003696,-0.14254691746938078,-0.10030924269052072,-0.050412150053023026,0.1100101209918464,0.054363857620704906,-0.1318600473841674,0.005711435154481095,-0.08466292478085784,0.18075909254200911,-0.06294696720982298,-0.017884074803362515,-0.021655703690911285,-0.10407614271623224,-0.054771882154284864,-0.19714525892289964,-0.05925070752811086,0.005322190736207093,0.08305981419459489,0.067136947732725,0.19605283680960667,0.03601638444633375,-0.0657074416452736,0.010894655923199268,0.038977618300260954,-0.0805042824980893,-0.13214131062447076,0.031642632034791646,-0.045507922888944806,0.19590672975124523,0.049399879103570556,0.22761286375077922,0.102507415888557,0.2686500149096768,-0.055862416349412275,0.008543990257366803,-0.18820358177274604,0.03867220965657085,0.11871929278768148,0.3218025966933386,0.1081506201425782,0.2557157682271965,-0.05218224187675248
GSK,-0.1252342994151378,-0.1517043828688593,-0.004028518329464788,0.053359294368041287,0.13663041068587323,0.057204514799417815,-0.10374723173487126,-0.008372960880250802,0.011959479275001064,0.033989146000258035,0.05502053389824286,0.021237083546231675,0.1462038590803878,0.021199764679934743,-0.05529844716808219,-0.003298849023419529,0.05534346197863968,-0.06613852360575302,0.005709237311733891,0.07636420652089942,-0.04891224842414559,-0.04572666459799505,0.010869748556530036,-0.05314228291236749,0.013540637168677011,0.0069439428313766705,0.04468144528808293,0.11381630460113278,0.12164416861136373,0.003223303661303384,-0.08277255270876294,-0.049273911262454645,-0.014970324095066753,0.11911359960739602,0.025674024469424343,-0.09379930553578138,0.019277311473403863,0.04539891161930778,0.12855295228611388,0.12376291797495975,0.13561909503671282,0.036487627023923455,-0.17933124688784988,-0.21658065097472307,-0.09031684232826048,-0.21394288546635706,0.09111232453418264,-0.03893512737288756,0.06404993106802663,0.04825309914184729,0.4585693631059844,0.008509109312042934,0.07581193176702383,-0.1119203749460047,-0.22568629017725914,0.045093020702105316,0.2238187927436887,0.05375300684799594,-0.03247080359575277
GoldenTriangle,0.07402206039254927,-0.09244753814049664,0.004150548632773071,-0.028767269312134428,0.17516247073780677,-0.05630877225219459,-0.11394121178832105,0.08564375412376506,0.24639062235949394,0.11968277032057748,0.13861447301303417,0.050914511233533945,-0.13759066465261757,-0.061085882304530215,0.005002874280370974,-0.012242357328433574,0.21978695269972717,0.17690374889837326,-0.0036106780614751366,0.11595935487435816,0.2068014619525202,-0.02271277571351965,0.06605003422728778,-0.2988256992508263,0.043931687406046985,-0.028611312649841264,0.24003168520746943,-0.10117750118790926,0.09070946739031027,0.009182173410510572,-0.174918158841131,0.11171025033436272,-0.0716689632517415,-0.01410656875280037,-0.16585603465754434,0.0342520174728356,0.10291161811733943,0.021643247799040293,0.04126288284278947,-0.01300064034348869,0.09950312182578724,-0.01848055424538654,-0.04479584615054237,0.11454169965919747,-0.05487166510546465,0.017330130372494493,-0.004859691480396659,0.05006528813596142,-0.019333546507453468,0.030081473154501125,0.0346678049436894,-0.05824764748959928,0.1521798834984346,0.21965478658582233,0.05755064295221178,0.11357955433915225,0.005086860473763527,-0.03944396741099988,-0.21863699798135147
