,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,nHet,nRig,Flex,Skin_Sensitization,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,Chelating,GoldenTriangle
Ames,-0.04967476789021694,0.015715275057620885,-0.422720590533387,-0.3517767661481969,0.7123395301106519,-0.21161859518316373,-0.3082056591385838,-0.2124678974847717,-0.17400610269876537,0.5344937958289354,-0.29436537828026793,-0.46299813619250174,-0.17986173564217503,0.41263021799838584,-0.2914581552474655,-0.4893250890096617,-0.3099583210784141,0.5361363422375981,-0.31691271053012526,-0.360691366035119,-0.29358451331795876,0.16639674324521242,-0.3517244869273473,-0.39312205380061777,-0.18596938351686088,-0.10210059808577282,-0.15545724438509667,-0.5453488520981292,0.028561528398064723,1.0,0.6568056782582248,0.21928124253596382,-0.4313419362763565,0.33671529784556037,-0.20404533070366337,0.606608667362793,-0.27839662316142594,0.6061042621730122,0.5744675791511734,-0.6187114357922763,0.9555426537726448,0.5022027402247355,0.155661712002367,-0.309185158924,-0.5328444584326967,-0.34413934978119676,0.16901345163707054,-0.4346370157749808,-0.5725795376125846,-0.3799165143665506,-0.2770289582636829,-0.4571513428823936,-0.5453360639023994,-0.6775414980937626,-0.6955280258044696,0.023378792550082933,-0.5563281992837005,0.6102646661355459,-0.464633397252109,-0.9981012562131002,-0.6102646661355459,-0.5838646511098802,-0.6018071501216893,-0.3329558516816884,0.22617072800887988,0.01428188254855436,0.22617072800887994,-0.8342113254905561,-0.60980779887153,-0.427854773870706,-0.5929063495722299,0.1342110089179964,-0.10065979966567805,-0.22617072800887994,-0.6102646661355458
ROA,0.6501511663724102,-0.5954653660840225,-0.7217581018198228,0.2253645453243922,0.2736779085481206,-0.44094217671732655,-0.39368079676707746,-0.4423764615243675,-0.6469057095380397,0.9312230364228257,-0.3104369829504287,-0.8282980318637503,0.4975431157549329,0.8483179864968918,-0.5704928854596124,-0.04484763491493293,-0.6581638431120899,0.7894402445207085,-0.7275221252046128,-0.6029652544545034,-0.39798191089507695,0.7609698863325034,-0.6766218468170839,-0.511474681473207,-0.10908133781085881,0.6489472459552648,0.6371046953985608,-0.9190475267596041,-0.7141661159972517,0.6568056782582248,1.0000000000000002,0.8372174309101613,-0.5958206906884224,-0.3662326642193561,-0.4313206498892894,-0.058721211811723385,-0.20089997973049695,0.06882569730360082,0.9596115404893049,-0.9397054843816847,0.8119503506823937,0.9253610861182162,0.7684827811999315,-0.8819322975683243,-0.796067019078069,-0.6546322573055704,0.6222330686927453,-0.7413073135269326,-0.9866588388239113,-0.7679598427641903,-0.21076953650853594,-0.8872522173743889,-0.8540660631979438,-0.9407207270580991,-0.8714722367671941,-0.5153180725838461,-0.8123455302071702,0.9438243621418412,-0.6412611590258455,-0.6627973058264232,-0.9438243621418412,-0.9560506898753967,-0.8976000338620627,0.41194599915464425,-0.5310565723831024,-0.6212118257717213,-0.5310565723831026,-0.9213385855932634,-0.9742744118700228,0.12113326934450237,-0.9129495368678668,0.5817985856660542,-0.7824798406054772,0.5310565723831026,-0.9438243621418411
FDAMDD,0.9402725957213631,-0.7781737205197793,-0.5187363420324576,0.49390273903443166,0.010823170571789255,-0.3238319632102096,-0.1988372208546008,-0.32502089384209043,-0.528956633784975,0.9384470723694041,-0.011445270399515907,-0.8758164038357834,0.8579729662701893,0.8073674105457362,-0.4091886693334299,-0.02094215157351087,-0.47878339996269786,0.8187192367638408,-0.523091855060143,-0.2659392840287031,-0.26872604679117446,0.9832895414722951,-0.5568605850334627,-0.6677495581015368,-0.339250632645458,0.7870137281051518,0.8947570485847889,-0.9285798294009443,-0.8530929096376966,0.21928124253596382,0.8372174309101613,1.0000000000000004,-0.6534164196082943,-0.8128223056697919,-0.31400087922909176,-0.28706364268819184,-0.021725000725976575,-0.08310631672190899,0.8236707362264464,-0.7982415451592941,0.42971818839415354,0.9511612523290247,0.9900561447724852,-0.9266953667007116,-0.8526842200673997,-0.5567058298733367,0.8607674213411278,-0.6398847310836073,-0.8357790772588306,-0.8543680818413754,0.08942606054757027,-0.765696680799489,-0.7904442258765154,-0.843224863386184,-0.7995462143001535,-0.41569513265472635,-0.8187279173781887,0.9035255024810201,-0.679959577217899,-0.24324011771267662,-0.9035255024810201,-0.8689142195420309,-0.8879502248538153,0.8371434408150551,-0.8996392870425792,-0.7834013587097637,-0.8996392870425794,-0.6935555995444753,-0.9026641178936391,0.45011819068665526,-0.8842327382783353,0.4487677403713572,-0.8322667255936523,0.8996392870425794,-0.9035255024810201
SkinSen,-0.42596984658495113,0.40944287309628047,0.1721571221528749,0.087672108422937,-0.6925494869677119,0.4648163772689303,0.4912988051796041,0.4656950037769219,-0.029080146545024988,-0.722422787309845,-0.5503847283747084,0.5978625513725743,-0.6491665642289666,-0.30034119639504864,0.40022042452339673,0.5840351968317388,0.3050394964295906,-0.5966874671040424,-0.0433017888866984,-0.039793143871829084,0.49811497952847195,-0.6610258149875541,0.4603564556104804,0.669032461171578,0.7115423531653345,-0.13310543929542457,-0.3339357177744659,0.7291077276147538,0.21204686959241084,-0.4313419362763565,-0.5958206906884224,-0.6534164196082943,0.9999999999999999,0.4677962171984404,0.4449420873775603,-0.12904826354669088,0.4203849642017732,-0.5915340319506841,-0.41697570285841473,0.6165034592712543,-0.5905141821106773,-0.7302139181550236,-0.6939835687258592,0.6776368117237652,0.8455115381023632,0.6454281075281719,-0.895293804996793,0.7737855068926355,0.5222162971819907,0.90891449025899,0.28268964983583006,0.6261452332565381,0.8963003946156551,0.6153544224504071,0.6706609452644994,-0.13984125546899132,0.5857036110484825,-0.7334520290016442,0.4249962196973748,0.4476469024983965,0.7334520290016442,0.4909239444317763,0.7754525291674946,-0.4486857296970378,0.4801046839484313,0.5971151233014176,0.48010468394843137,0.6079281673078747,0.6774611955263987,-0.5399882661673017,0.6215444198394118,-0.18056061800482093,0.2941118372170112,-0.48010468394843137,0.7334520290016441
Carcinogenicity,-0.9098024138985221,0.6501644816119375,0.081022784277762,-0.5564532992979945,0.2987324487781718,0.051721686160923666,-0.1022311393607399,0.05236265305447411,0.1991622293035965,-0.6009561752530096,-0.28321745594695347,0.5731852071099744,-0.9165330071620112,-0.4463399539308774,0.06156953148893292,-0.05359358547100375,0.09418660451312376,-0.5545101631319972,0.12222143461825126,-0.159148846575748,-0.014539543236517705,-0.8670458638469353,0.18870075017029164,0.5719831633409419,0.4313665124573589,-0.6601928920839301,-0.8586099182957897,0.5980752007928715,0.7124745707757355,0.33671529784556037,-0.3662326642193561,-0.8128223056697919,0.4677962171984404,0.9999999999999999,0.043572529304498,0.4395147052010245,-0.22309927262183088,0.2408857216281776,-0.39934562543188545,0.3342531856635975,0.14387506157712557,-0.6286236976848674,-0.8636868429605139,0.6312828680979098,0.5988910049417575,0.22590349505351545,-0.785981393992676,0.28856502614263935,0.3769740666243212,0.6143102880667032,-0.3522582836792178,0.3551997530182558,0.4459512224483139,0.42112237570088196,0.41510758639104606,0.18216171460784333,0.5344248523618245,-0.5259808567173899,0.48884866495691104,-0.30668357164319776,0.5259808567173899,0.46533226808521627,0.5483464635139786,-0.9936420305508845,0.9720025767926487,0.6555509121228466,0.9720025767926489,0.17930754435408944,0.49311657633094974,-0.6613029451071323,0.5201168783638339,-0.1405328565394254,0.5862187145259917,-0.9720025767926489,0.5259808567173898
EC,-0.11404969401731813,0.6406813839710047,0.7106451436996152,-0.31622776601683794,-0.3792670540316916,0.9995821727847402,0.967617272396844,0.9995352007149739,0.5797455321895537,-0.29642801026252413,-0.2337103706325639,0.3202717721467596,-0.422851433311052,-0.3547774339140233,0.9761343915260753,-0.11656082051455577,0.9059008204230085,0.09030178198430161,0.45164851618282076,0.5432678515890101,0.9731403205010658,-0.16912701644045922,0.9188343145837463,-0.18289473684210522,-0.15160925222931287,-0.3715295925531344,-0.28321939024189424,0.252624201853159,0.26731773937461606,-0.20404533070366337,-0.4313206498892894,-0.31400087922909176,0.4449420873775603,0.043572529304498,1.0000000000000002,0.48618850460612867,0.9195710261372088,0.03235947017313723,-0.20843322252713797,0.6339700162971905,-0.42885708143506096,-0.3155495842561992,-0.2902115397757738,0.6380424132341009,0.15488267956318694,0.9532767171301384,-0.4,0.8677218312746249,0.5076395151090785,0.5950694486572241,0.7006490497453708,0.7809563503142418,0.5477225575051662,0.2551709673666922,0.16517303392549387,0.5100891828819083,-0.08304547985373999,-0.316227766016838,-0.3567065005655607,0.19999999999999998,0.316227766016838,0.2,0.24112141108520613,-0.11914539824285018,0.19999999999999996,0.7745966692414834,0.2,0.3599964000539992,0.38163254463365376,-0.43246633273690094,0.2070196678027063,-0.853500060024809,0.5423261445466404,-0.2,0.31622776601683794
EI,-0.3856373626883218,0.5789536366184889,0.36359123251120123,-0.6368968060632129,0.5701449555454324,0.48062976954959674,0.3418896215519563,0.48061515662151433,0.5833569956390274,0.009370461396172702,-0.005378877125529225,0.0008507064177107893,-0.5069882811413254,-0.20362681449202236,0.4951209511246402,-0.7925033201752206,0.5333705143068589,0.28637387661179076,0.4511966081342294,0.4261561699926952,0.3146326608668833,-0.2011991641482534,0.42754415172728105,-0.438938749790753,-0.4999125224395992,-0.7121650960085325,-0.6384109353875801,-0.05547358171053949,0.6052848657189713,0.606608667362793,-0.058721211811723385,-0.28706364268819184,-0.12904826354669088,0.4395147052010245,0.48618850460612867,1.0000000000000002,0.20248092911213025,0.8162141635106853,-0.058843573813301346,0.12622775303666808,0.3804100579626209,-0.02748769742211521,-0.26869768532821026,0.4041614266344958,-0.221971504400176,0.40382104673306557,-0.1411216989616839,0.29561409019155077,0.2035124221272409,0.13246683557278535,0.2408537052875854,0.37460959970761554,0.05376530866902818,-0.1460828648089826,-0.290893834901234,0.749461279486324,-0.2763006124254216,0.07084746581207756,-0.3945954633457931,-0.6164546882630676,-0.07084746581207756,-0.008083894375873868,-0.15292866434582553,-0.5194058246862298,0.5268389448962372,0.653906406862273,0.5268389448962373,-0.25746715152883354,0.009966956633098656,-0.6221729060335213,-0.11308248366573662,-0.6949574891356161,0.6334408703807934,-0.5268389448962373,-0.07084746581207756
Respiratory,0.2056932459070513,0.38878389111627054,0.5142505466842121,-0.0780178732727071,-0.6045678905742708,0.9183134153170913,0.9464074088126311,0.9178166000803352,0.29103696306489263,-0.0831306760810338,-0.3902134909374433,0.14008076202643524,-0.1802189045971554,-0.09665226325817565,0.8423457108657004,0.1475882605745919,0.7125084902920499,0.24626038317178223,0.15713949251841985,0.31891906680865567,0.9623874137133692,0.10057462404292139,0.7643291554438925,-0.21438163550292488,-0.02528012248301478,0.013839483495409595,0.08923503964579049,0.05037332031865974,-0.1219403116418927,-0.27839662316142594,-0.20089997973049695,-0.021725000725976575,0.4203849642017732,-0.22309927262183088,0.9195710261372088,0.20248092911213025,1.0,-0.25293460934017387,0.063488566790593,0.44499143586097634,-0.423162715078663,-0.09474106359738045,-0.02142061744592127,0.36374768036783145,0.032600236769924254,0.8245613548161448,-0.2534427462280599,0.7337080713527998,0.24387887690689292,0.45175408509906234,0.7102976772381894,0.5491421911490785,0.3955650579180831,0.0798098100240483,0.04585393244883218,0.18245395198449177,-0.24846959425601034,-0.12695635741649594,-0.4893560820287219,0.27542273660890054,0.12695635741649594,-0.04665140815525357,0.08025481534347985,0.17460313851505493,-0.11483423545908565,0.5194553647294624,-0.11483423545908565,0.25740554187870796,0.16698864839844904,-0.2659882746834391,0.016715352147973327,-0.609485028353161,0.18634628072156645,0.11483423545908565,0.1269563574164959
BCF,-0.29262905093258856,0.3036467657424316,0.2625003997015071,-0.6020030338482827,0.8964425576012535,0.019476763244945496,-0.12614425602652785,0.019440033521702673,0.5742313092209286,0.17597575578113311,0.46484830224021395,-0.13138485157648047,-0.13504555147730693,-0.20221353633934594,0.11807277854336024,-0.9520621812773786,0.25291982381680367,0.2817475647804982,0.5265972666162629,0.42406842388487853,-0.14542962890559039,-0.02180742613187068,0.08327403805949854,-0.5145445651998463,-0.7349354705698619,-0.6566402530325292,-0.5046011710160585,-0.21110717797757206,0.570903029781177,0.6061042621730122,0.06882569730360082,-0.08310631672190899,-0.5915340319506841,0.2408857216281776,0.03235947017313723,0.8162141635106853,-0.25293460934017387,1.0,-0.08001822921616877,-0.0943131894866308,0.5105953495600588,0.15561575633047897,-0.030516506765301744,0.09073065183643032,-0.4325755771650537,-0.06141160913363167,0.2712687499620445,-0.17512047577934303,0.07102728074010116,-0.29539726012570683,-0.09567529117807105,0.0491065090305344,-0.32431170459487,-0.21944038733729584,-0.37110505736883753,0.7462129237314574,-0.2627272130154631,0.23731765167979316,-0.25531846400404345,-0.6189609294819237,-0.23731765167979316,-0.013081487942332127,-0.32488536367017,-0.3135209451950668,0.3187752061736715,0.22665645896118694,0.3187752061736715,-0.35011908110638634,-0.14581161420338015,-0.15254005178380758,-0.18814344107402323,-0.44822951573669595,0.49474334841712014,-0.3187752061736715,-0.23731765167979307
IGC50,0.7051888116241701,-0.514053697611549,-0.6459718620170144,0.24986932077276613,0.05356410276746542,-0.21656122345043083,-0.15273704949930733,-0.21811996904701736,-0.6484736635683904,0.894427648685301,-0.49486877843235677,-0.7845236515561366,0.42603974165409864,0.8590360103877512,-0.38236795983325744,0.08088509389102089,-0.5200979266461133,0.8264139215895039,-0.7656885963991145,-0.5942517590761627,-0.15075638010916223,0.7665497375032214,-0.5049882004449976,-0.5052219042920493,-0.020268244091587197,0.7051175759445469,0.6828499399916184,-0.8868866976051587,-0.7882662879275077,0.5744675791511734,0.9596115404893049,0.8236707362264464,-0.41697570285841473,-0.39934562543188545,-0.20843322252713797,-0.058843573813301346,0.063488566790593,-0.08001822921616877,1.0,-0.8359203369359105,0.694272122005028,0.8853775766633615,0.7437821566166617,-0.7925842394577839,-0.7395120589755014,-0.44438620647884924,0.5034948624773937,-0.5407069384239883,-0.9481389151301607,-0.61278801271949,-0.03576370609757323,-0.7615075741184165,-0.7198727696172726,-0.9149700570813204,-0.837235053883331,-0.5514730520101696,-0.853481684954922,0.8948808232326976,-0.7419777420221904,-0.5790978449557509,-0.8948808232326976,-0.9805636824681394,-0.8484312109196307,0.4419426095468073,-0.552846809372988,-0.4914041475582398,-0.552846809372988,-0.8508715578781768,-0.9276057282542922,0.01885862642585319,-0.8995876995488384,0.48195783639291245,-0.7804516683623758,0.552846809372988,-0.8948808232326974
LC50,-0.6089418912462399,0.7586517344263436,0.8528559139799207,-0.39612346049749236,-0.34438388002670095,0.6376481270388892,0.5613840134833689,0.6385208089061591,0.7186997369432451,-0.886469970422068,0.1673095192436055,0.8838152986577517,-0.5644595151106416,-0.8848427461734218,0.7438356814893529,0.10478985729781545,0.7931746578147228,-0.676088180502972,0.7146651285767702,0.5491664926530623,0.6390176311987557,-0.7020344424792989,0.8589335421587609,0.46799172997104127,0.13772273036003643,-0.6302953992798628,-0.5974051773507628,0.8648370760562081,0.6436655334346355,-0.6187114357922763,-0.9397054843816847,-0.7982415451592941,0.6165034592712543,0.3342531856635975,0.6339700162971905,0.12622775303666808,0.44499143586097634,-0.0943131894866308,-0.8359203369359105,1.0,-0.7988982820283311,-0.886086721019157,-0.7476876850083782,0.9139832534121365,0.7366925088136003,0.8039430030521166,-0.6639213556498137,0.8275671040261804,0.9475355104797993,0.8366472863621635,0.2287989069857364,0.9273958661142189,0.8142702111432536,0.9045856397110553,0.8388838989980235,0.49938486858215736,0.686086690377553,-0.9037337230777169,0.4663894020972119,0.6352179887702163,0.9037337230777169,0.8698368136990977,0.8493266142193012,-0.38656213701487624,0.5079247965215677,0.7370899321946144,0.5079247965215679,0.9185235144073526,0.9407408338732757,-0.12822712467032954,0.8754999870689556,-0.6797784240103222,0.7945727091611001,-0.5079247965215679,0.9037337230777166
LC50DM,0.1377832685782587,-0.22841359130479455,-0.5838093225309553,-0.19152135908856152,0.7063965510399194,-0.4383233138000588,-0.5020130706228111,-0.4393416865472952,-0.3472849867710956,0.689920466561071,-0.21200881545728306,-0.6026764374769944,0.07241170502685675,0.5537966387477201,-0.5162454203071002,-0.39855019989705076,-0.5303544046098295,0.5926896638471494,-0.4546501028657106,-0.4851517945692283,-0.4867579212115796,0.3517652261910875,-0.5752751414482242,-0.414977914415263,-0.18502952138468862,0.11988263475724588,0.07793928855365458,-0.6894541290112449,-0.1797917835732522,0.9555426537726448,0.8119503506823937,0.42971818839415354,-0.5905141821106773,0.14387506157712557,-0.42885708143506096,0.3804100579626209,-0.423162715078663,0.5105953495600588,0.694272122005028,-0.7988982820283311,0.9999999999999999,0.6677219772467503,0.36566763312771094,-0.5599081164041325,-0.6487984175494971,-0.5881159101834701,0.37779901632319995,-0.6728783188355167,-0.7515835587082064,-0.5989940432857174,-0.39444268228140794,-0.6946817707981113,-0.7411318215863242,-0.7847308652907133,-0.7733695374205424,-0.15948496680512345,-0.6139291990148705,0.7539638313486406,-0.4559418160634258,-0.9547704848395153,-0.7539638313486406,-0.70147341707737,-0.7293919547070093,-0.12106699424596779,0.0010732926600090398,-0.27613324828388114,0.0010732926600090398,-0.9158391348163435,-0.7661991755523121,-0.18744398702349307,-0.7070488811706319,0.3669118463205305,-0.33885061162317487,-0.0010732926600090398,-0.7539638313486405
NR-AR,0.8198841699564309,-0.6797521179379236,-0.5610917623363456,0.32765401225841145,0.24905181183891495,-0.3265289153251663,-0.2447008868329447,-0.3277831257122163,-0.48166672899390717,0.9990082209776858,-0.06371669734064772,-0.9325300938221357,0.7128076259805151,0.8331123022264812,-0.420606683933877,-0.22529248773072608,-0.481240056190327,0.9080292317501368,-0.5147389377933526,-0.28497143026236715,-0.3164350806576759,0.929466878372519,-0.5800355352869613,-0.7565811204438155,-0.4160393218627193,0.6333748707079654,0.7267684003538376,-0.9960971792229381,-0.7179673805291574,0.5022027402247355,0.9253610861182162,0.9511612523290247,-0.7302139181550236,-0.6286236976848674,-0.3155495842561992,-0.02748769742211521,-0.09474106359738045,0.15561575633047897,0.8853775766633615,-0.886086721019157,0.6677219772467503,0.9999999999999999,0.9306275622134029,-0.900670058607193,-0.9393876042810402,-0.5780248545497717,0.8342888794833412,-0.6817865246784016,-0.891204618971787,-0.8827375959112734,0.03692682042914957,-0.7903584844905656,-0.8595616866355438,-0.9589246374868738,-0.9378222793773386,-0.30291186193733083,-0.9104689369610184,0.9914725306001281,-0.7655307626057489,-0.5261402449644941,-0.9914725306001281,-0.9405934302562186,-0.9825445877122395,0.6447167922010695,-0.7279843287104637,-0.6735982443537576,-0.7279843287104639,-0.8722403011404332,-0.9828931046873969,0.256672818314835,-0.9732584832188764,0.3905634701089491,-0.7359718599284646,0.7279843287104639,-0.9914725306001279
NR-AR-LBD,0.944166119756769,-0.779214412501331,-0.44033804083886263,0.5005797103396347,0.030018457019116065,-0.30036401502688365,-0.17204001293702756,-0.3014106555461409,-0.4394559347104437,0.9152365550895274,0.11017361337666767,-0.8679582834839885,0.9043222124688768,0.7522340587763725,-0.361733253331635,-0.09754561851946192,-0.40986705561085285,0.8075702839911731,-0.41075330739690774,-0.1389419941876688,-0.2612913401452965,0.9911129247335911,-0.5164284961998808,-0.7166767031902932,-0.44273507139727486,0.7335702237387023,0.8761346756414794,-0.9083644935345033,-0.8001998028748066,0.155661712002367,0.7684827811999315,0.9900561447724852,-0.6939835687258592,-0.8636868429605139,-0.2902115397757738,-0.26869768532821026,-0.02142061744592127,-0.030516506765301744,0.7437821566166617,-0.7476876850083782,0.36566763312771094,0.9306275622134029,1.0000000000000002,-0.8977807087850617,-0.8643988638582738,-0.5315612024542762,0.9102089202058363,-0.6152491031991086,-0.7601045423066289,-0.8728998878035776,0.143773240099319,-0.7086962442338125,-0.770692881374541,-0.8029864334394639,-0.7795909424540133,-0.3144133416408156,-0.7997069228742488,0.8760144930943604,-0.6687620358137133,-0.18468007076640147,-0.8760144930943604,-0.809074595738521,-0.8747026997993125,0.8767344870444774,-0.9234003538320072,-0.7833831087836973,-0.9234003538320075,-0.6422844804456013,-0.8609068084398018,0.5002079433233114,-0.8556776782345307,0.37291599817637966,-0.772638408668648,0.9234003538320075,-0.8760144930943601
NR-AhR,-0.7904707877658342,0.8563880894480381,0.7275069183805671,-0.49665655867326014,-0.1571063581953045,0.6458840617927903,0.5389177402909967,0.6469204360980956,0.6873981206733265,-0.8856336725998667,-0.006382274526104548,0.8328239889940039,-0.813478594366014,-0.8143296011047509,0.7198275916805751,-0.055148769469312756,0.7611955682542848,-0.640558431968121,0.6516802990643096,0.49036596259256654,0.5849079243440279,-0.8491668401446675,0.8138437329636459,0.4498586488450149,0.16518805007846288,-0.7920768302360449,-0.826392150802988,0.8602956738439723,0.8083941093504285,-0.309185158924,-0.8819322975683243,-0.9266953667007116,0.6776368117237652,0.6312828680979098,0.6380424132341009,0.4041614266344958,0.36374768036783145,0.09073065183643032,-0.7925842394577839,0.9139832534121365,-0.5599081164041325,-0.900670058607193,-0.8977807087850617,1.0000000000000002,0.7467179567989021,0.8194387966774652,-0.8147310815143133,0.8570824647117533,0.9103773590598302,0.9030531996301785,0.22543234889960018,0.9428928485993577,0.8602343935343995,0.8061767254822911,0.7276620355996777,0.5740149983807219,0.648066123190477,-0.869148977678205,0.42961123404367635,0.3239292251803896,0.869148977678205,0.8147310815143135,0.8212992829675714,-0.6846868505474654,0.7754669330075994,0.9124163596171064,0.7754669330075994,0.7348211911279798,0.9000582003687102,-0.48511097802869696,0.8128450980416038,-0.7176198626545424,0.8996704132688591,-0.7754669330075994,0.8691489776782048
NR-Aromatase,-0.7047259311266372,0.47849376821997924,0.2894138405603209,-0.09418885337109295,-0.42746027021651767,0.17084513072214003,0.1378376852295066,0.17205539083127286,0.15613180721821443,-0.9422683635914327,-0.1438803544982515,0.8485878354722317,-0.6491361383777288,-0.626493945048419,0.21330813568480955,0.5028802839621898,0.2267344477607225,-0.9321220705357938,0.20492702224997006,0.01519061187768258,0.20236969029901986,-0.8799631640725205,0.37356241744717944,0.896689197471082,0.6754796776819108,-0.36278310057457214,-0.5384607426603506,0.9560830846381521,0.48385031564497316,-0.5328444584326967,-0.796067019078069,-0.8526842200673997,0.8455115381023632,0.5988910049417575,0.15488267956318694,-0.221971504400176,0.032600236769924254,-0.4325755771650537,-0.7395120589755014,0.7366925088136003,-0.6487984175494971,-0.9393876042810402,-0.8643988638582738,0.7467179567989021,1.0000000000000002,0.438426676929074,-0.8697258160086648,0.5879784852518911,0.7135741634385723,0.8663599369016595,-0.09738830971868524,0.6139818556334163,0.8483273736360186,0.8905391753777542,0.9321445172073543,-0.025480759156945077,0.9250966558776643,-0.9418885337109295,0.8240463762683874,0.5599604568822909,0.9418885337109295,0.8220696069122996,0.9767292526644129,-0.5786023788924217,0.6314447705268387,0.5075721864774022,0.6314447705268389,0.8120536825058399,0.8908930135916618,-0.25650123203429304,0.9125839632675894,-0.10534113577647082,0.4716750486086599,-0.6314447705268389,0.9418885337109295
NR-ER,-0.3297834888219177,0.7224270568028803,0.74318003639927,-0.30980691030253654,-0.444710485987619,0.9583080359856198,0.9201841261765584,0.9587323645477945,0.6007304507118332,-0.5614975555547271,-0.2152212878000942,0.5379805903565821,-0.577398069368998,-0.5209956804493713,0.957305886575978,-0.004095590929710769,0.9072360833799433,-0.20294194833227064,0.5102963074906736,0.5468100983930636,0.9288830290041323,-0.4289572904520318,0.9472732040138532,0.08187786073199037,0.023337751366561868,-0.48162681276611763,-0.4474013506699528,0.5248614971005992,0.4262219791542289,-0.34413934978119676,-0.6546322573055704,-0.5567058298733367,0.6454281075281719,0.22590349505351545,0.9532767171301384,0.40382104673306557,0.8245613548161448,-0.06141160913363167,-0.44438620647884924,0.8039430030521166,-0.5881159101834701,-0.5780248545497717,-0.5315612024542762,0.8194387966774652,0.438426676929074,1.0000000000000002,-0.6142360371346619,0.9718875883682095,0.7026546187312943,0.793648157554333,0.6298635272147668,0.9145162220803797,0.7657119805151769,0.5058091069078836,0.4270524338717208,0.5034082292190938,0.21116846970121986,-0.5778421023620344,-0.06786522470614309,0.3456453685668168,0.5778421023620344,0.4498526771368552,0.5154494683616816,-0.2926993752011164,0.3852734999948596,0.8640304498312397,0.3852734999948597,0.5726648037729545,0.6267476508878153,-0.48243964871795025,0.46716098160957054,-0.8347532540095198,0.665038558625421,-0.3852734999948597,0.5778421023620343
NR-ER-LBD,0.7525267701479497,-0.6906416849861963,-0.2779574039138724,0.31622776601683794,0.33375500754788856,-0.4139932068296857,-0.336562529529337,-0.4147342225443028,-0.17608688925458804,0.8158052043462789,0.4803798249139697,-0.7662294998702354,0.9058458494781617,0.5174921104107167,-0.3882629312927905,-0.37579208533892755,-0.34309655811712264,0.6845671854839339,-0.10545097514400659,0.07268209352324623,-0.42306791807436134,0.8777478068428892,-0.5094703884365132,-0.7388157894736844,-0.6744916413077255,0.4537112535787124,0.6601804096483591,-0.8143336683411457,-0.5140725757204156,0.16901345163707054,0.6222330686927453,0.8607674213411278,-0.895293804996793,-0.785981393992676,-0.4,-0.1411216989616839,-0.2534427462280599,0.2712687499620445,0.5034948624773937,-0.6639213556498137,0.37779901632319995,0.8342888794833412,0.9102089202058363,-0.8147310815143133,-0.8697258160086648,-0.6142360371346619,1.0,-0.7050239879106327,-0.5873734703618131,-0.9521111178515582,1.1102230246251566e-17,-0.6499531375791947,-0.8215838362577492,-0.6762232343804062,-0.7042414455570865,-0.03659832702291723,-0.6643638388299199,0.7905694150420948,-0.5112689511157641,-0.19999999999999996,-0.7905694150420948,-0.6000000000000001,-0.8198127976897007,0.7770352059316309,-0.7999999999999999,-0.7745966692414834,-0.8,-0.5669943300850483,-0.7452887631674406,0.6280163266701083,-0.7245688373094721,0.26074156167776946,-0.5423261445466404,0.8,-0.7905694150420947
NR-PPAR-gamma,-0.3835625724217899,0.652080976814334,0.6545780806033233,-0.17149858514250893,-0.5265572842664182,0.8788785555165668,0.8670016304329234,0.879688406387802,0.5058734771868058,-0.6685588919313732,-0.23362207161162268,0.5768070695908694,-0.6041692748413541,-0.5122071655129938,0.8759245734171531,0.09305097914122204,0.8277564794359673,-0.34857265232810297,0.4618267037262642,0.5211113839876539,0.8411308590265296,-0.5323359274389212,0.8725235100677478,0.21978480594784916,0.14395357942185005,-0.45776347592885946,-0.47160854976930483,0.640969029184097,0.4460719968121821,-0.4346370157749808,-0.7413073135269326,-0.6398847310836073,0.7737855068926355,0.28856502614263935,0.8677218312746249,0.29561409019155077,0.7337080713527998,-0.17512047577934303,-0.5407069384239883,0.8275671040261804,-0.6728783188355167,-0.6817865246784016,-0.6152491031991086,0.8570824647117533,0.5879784852518911,0.9718875883682095,-0.7050239879106327,1.0,0.7596144367153367,0.8648942091384163,0.6333004963811237,0.9373328606646294,0.8911327886790069,0.5977691059632381,0.5359325900126027,0.43293950795795866,0.36030187928883606,-0.6859943405700355,0.09579800902694008,0.4338609156373123,0.6859943405700355,0.5423261445466405,0.6407555816832785,-0.3427439593600572,0.4338609156373123,0.840168050416806,0.43386091563731244,0.6491579034757514,0.7170149274209688,-0.5261804531381951,0.56136089142384,-0.750582303256631,0.6470588235294118,-0.43386091563731244,0.6859943405700353
