,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,nRig,Flex,nStereo,NonBiodegradable,SureChEMBL,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS
NR-ER,-0.9949147130326843,0.8905624857513852,0.6670740058099867,0.6343180406753935,-0.717797627777573,0.4078964317171998,0.49166266870574865,-0.12702947436495718,0.5770856531632421,0.5183207561635512,-0.6581037090060723,0.45019256924837936,0.34605837133155,-0.1021184035999508,0.002121233198019175,0.48104001358950327,0.5444270342069472,-0.3876577004340658,0.7420146168686982,0.05810256304543536,0.10566619542092404,0.26773631791684266,0.8554077910642233,0.5495697638592554,0.9026095466775863,-0.8282073871291826,0.26626221005331024,0.610864476581568,0.13002646071545632,0.31080755435526974,0.2259527476986185,0.2003462481443983,-0.5320782213073959,0.12043488964558774,0.5456844144593331,0.19944144726759983,0.6850690151841814,0.2426941851851038,0.5451418105945678,0.41682232999718494,-0.9849161307163371,0.16430660108684825,0.9416902210905098,0.9133318387420963,1.0,0.5969946908653414,0.4603252069778321,0.9550429165358799,-0.08522186100093981,0.5991167507789283,0.646466195678381,0.9812969448371269,0.34456901887382774,0.3246579786807103,0.2872187447125174,-0.17177782427220883,-0.40657179132674326,-0.33147582855119906,0.40298344443689627,-0.5039144789557655,-0.5301303479398665,0.2349129808309649,-0.5881927069110628,0.44288461714549066,-0.2927585503548516,0.5301303479398665,0.5301303479398665,0.8264793854446643,0.8490367584527979,0.6756952885012617,0.5301303479398665,0.013314182744020945,-0.10291797978825269,-0.12308795233885746,-0.19981020266468846,-0.24747655894681087,0.9495376506908692,-0.23689496027545404,0.9495376506908692,0.5301303479398665
NR-ER-LBD,-0.5337632926183281,0.8560624717725269,0.9923124223966564,-0.1612737565106846,-0.030001097521040222,0.935341748091213,0.9919448703828462,-0.01414886281383328,0.03745126994177959,0.9950180532261573,-0.4509206185298371,-0.1130227677418856,0.9012853927654035,0.04595133386364221,-0.3311012560952299,0.26344532192195125,0.996565485613923,-0.9680953939663174,0.9616166044572134,-0.7525895797447404,-0.7119907349746467,-0.5324375932209656,0.5588784368102424,0.540054292256024,0.6465506504049088,-0.3816844661296054,-0.6026855591070043,-0.26814908474002763,0.47273005634035103,0.5333205341374239,0.8560990277006272,0.38088915191804357,-0.6030864335411095,-0.5961248085675885,0.9979308617972384,0.5805088473063743,-0.03978560551263789,0.8134247192712262,0.9190038636252164,0.9403579545250207,-0.670905609690192,-0.635597896431135,0.3319857539405982,0.25303644745714476,0.5969946908653414,1.0,-0.42992957048797714,0.7561604863410817,0.5349340759000201,0.9956051291606653,0.5915950809353848,0.6199282183933972,0.9295974602347876,0.8922464268291336,0.9396080890110448,0.47954435467632295,-0.5828294786521233,0.21849675117795603,0.9687794545739719,-0.8190309678356168,-0.9967176855607647,0.8930522312399615,-0.5857411724472518,0.9828477244492839,-0.3407542842626504,0.9967176855607647,0.9967176855607647,0.9447612508912344,0.6286552035890729,0.9916701568739272,0.9967176855607647,-0.6920391061039176,0.6954655561269318,-0.009031580486445626,0.25241283052281,-0.9247192923930658,0.6360294581766281,0.5222552445400636,0.6360294581766281,0.9967176855607647
NR-PPAR-gamma,-0.5152922168350667,0.028047865222770214,-0.3538884953158388,0.834536018879749,-0.7043132340531072,-0.5313764408856463,-0.5408310275396808,0.0006459025652125749,0.5094777946944379,-0.5079985884098005,-0.14339690596001087,0.528514653601712,-0.5551343308797435,-0.03781045043297471,0.24834193563775198,0.1351916913547665,-0.4916193294856639,0.617853197827642,-0.24906622227717584,0.8653400172433194,0.8671922239782883,0.8263925097843268,0.275085597147087,-0.08063925321030668,0.2451776971540153,-0.5741969102428766,0.9352253495245757,0.9654639641879492,-0.26256105416543046,-0.3460816823839111,-0.7337698309547012,-0.3122362568097461,-0.030784265701623098,0.7176984462117845,-0.48680107068639344,-0.5150909880871882,0.7469847082252935,-0.6839469518634973,-0.4495000538155092,-0.6022982167717605,-0.34481329966929986,0.9263684747095577,0.7080615240650152,0.7637292868268452,0.4603252069778321,-0.42992957048797714,1.0,0.21228876382285056,-0.7675236378226387,-0.43472470451391404,-0.019654066853451075,0.43842547156368156,-0.600878050155316,-0.5679794381536509,-0.7123445999504856,-0.6311177635432064,0.28892657430087987,-0.507614176113887,-0.5968975171583958,0.4089143691767476,0.501196046629149,-0.6837238439700699,0.08269933477614302,-0.5773234942214508,0.16655832202091586,-0.501196046629149,-0.501196046629149,-0.11632790540265144,0.32229803273076896,-0.34281365361551824,-0.501196046629149,0.7100633309142697,-0.8358402193787242,-0.0005377831916158666,-0.3884011517827449,0.740396425376133,0.3227371308680043,-0.9010293776069995,0.3227371308680043,-0.501196046629149
SR-ARE,-0.9452034414064814,0.9827641337722046,0.8238464829750418,0.5200136311700863,-0.6604872308168988,0.5340925816175346,0.6748398160533761,-0.28620178180270994,0.5956889742354323,0.6872129832956843,-0.7837570899781294,0.4592083823210652,0.4645524129351755,-0.24876476912386272,0.07412576818716872,0.6144409677761764,0.7239692687040292,-0.5682033481898556,0.8913244963184225,-0.13817554341547805,-0.07958846526915646,0.13481135529711608,0.9259336582471482,0.7325565550361739,0.9687214349486007,-0.658153309915736,0.06495706011505138,0.4130364065213923,0.07937556711068242,0.5536237125460156,0.4935499942476952,0.4375712361490712,-0.44869917755466027,0.021814825351080147,0.7182616830515496,0.4704121530739366,0.6107907676760638,0.5167559206869148,0.7650134164735045,0.6512474936471466,-0.9902402170584598,-0.12341152191645613,0.8003562957878911,0.7541799049512702,0.9550429165358799,0.7561604863410817,0.21228876382285056,1.0,0.21315882487309104,0.7738191328838173,0.8096052761096397,0.9123472362226288,0.49044041954076223,0.4436103166574198,0.5012708943637112,-0.11893956160230582,-0.6361138069098162,-0.34180071027996434,0.5737131876858055,-0.7369727155930935,-0.7034256745924872,0.39508475109640595,-0.7688577263785558,0.6226655089482258,-0.5000457304450775,0.7034256745924872,0.7034256745924872,0.92343203330995,0.7525648470763728,0.8293005266820677,0.7034256745924872,-0.09935579799074229,0.062257005784934885,-0.28168005806910856,-0.2429192132057765,-0.46598603355432267,0.9825556514053224,0.0596811580853603,0.9825556514053224,0.7034256745924872
SR-ATAD5,0.09403162945019863,0.3605770921479845,0.5391765551366156,-0.28773281641242043,0.09320436647889614,0.3916501644355959,0.6064012783529062,-0.6033929357750382,0.16037199223182652,0.5580435254730938,-0.504775024399855,0.12629847629214985,0.35803153535705345,-0.5622405957467149,0.3142607730353095,0.5313625452643811,0.6013075891991002,-0.5827123276583983,0.5290980552242349,-0.5972966556214452,-0.5548920840071461,-0.3624061493735017,0.3197188094652205,0.6833649009254633,0.29835384295958467,0.5409682986900025,-0.6029943122708982,-0.5821051153000962,-0.2347992128989173,0.8634510340932429,0.8915336936426204,0.8471170004431896,0.3063577557448448,-0.2519267115099279,0.5757610902921968,0.9408024516717295,-0.1505236056087666,0.9244951877324328,0.7610433909590402,0.7895006359774089,-0.0856066476439479,-0.9323692898469738,-0.4089111558204438,-0.46723361676360675,-0.08522186100093981,0.5349340759000201,-0.7675236378226387,0.21315882487309104,0.9999999999999997,0.592957094432932,0.6192156990857707,-0.17986205858676185,0.45397548642339824,0.3574457365304012,0.6929139659069155,0.09276289326916334,-0.8235335710305455,-0.12683221961209523,0.5491907827947929,-0.8174540989097944,-0.5759434437120697,0.49335875316074423,-0.6745276377021987,0.5870449683956813,-0.7589535099383351,0.5759434437120697,0.5759434437120697,0.3538361309393806,-0.30455203758865446,0.5291125774739026,0.5759434437120697,-0.3072164885860663,0.4841666441599049,-0.6013650029097252,-0.2299098317600479,-0.7047724637534611,0.18646043117672742,0.9695942421189816,0.18646043117672742,0.5759434437120697
SR-HSE,-0.5426840177515577,0.8745663150683392,0.9961254574305065,-0.11963297465417319,-0.0806264895730269,0.9020910059179253,0.9885794446170861,-0.10738848968788846,0.10880500265799783,0.9870796028880984,-0.5218522820683328,-0.03809287645081364,0.862157466270606,-0.04734269251406786,-0.2431080734933945,0.34656758717965774,0.9968394471258378,-0.9548855605359662,0.9752100632508026,-0.7284102590961035,-0.6829439069904075,-0.4857226059528885,0.6083526733358087,0.6134320834727296,0.6857444392658151,-0.33372870459160087,-0.5798466511771582,-0.25494814746924277,0.389100653872268,0.6099778577195687,0.8853010980455192,0.4653766577582537,-0.5298956164121493,-0.5394775023149604,0.9946174676099561,0.6510206012394779,0.009230798639680793,0.8544767041555025,0.9517847682476459,0.9621269596935922,-0.6852364811411489,-0.663340292799995,0.3195841352049321,0.2405289948972628,0.5991167507789283,0.9956051291606653,-0.43472470451391404,0.7738191328838173,0.592957094432932,1.0,0.6583192415400334,0.6041629403004469,0.8997556935133081,0.8522390160164985,0.9359723163734827,0.4117796744615732,-0.6563405289897537,0.14049346919025157,0.9522972489491238,-0.8691380436012859,-0.9921295795871015,0.8632356943760964,-0.6553973480063623,0.9734479077689421,-0.4271669023222242,0.9921295795871015,0.9921295795871015,0.9443973454391721,0.5820878630838423,0.9949926496697606,0.9921295795871015,-0.6402083818237095,0.6591450784658139,-0.10230814322484716,0.16802536864964715,-0.9209804508777731,0.6656221122279927,0.5635246966073644,0.6656221122279927,0.9921295795871015
SR-MMP,-0.6722260745049202,0.8290553839468001,0.6796863871151047,0.5108062159756788,-0.6872501516055,0.26925376287883734,0.5543628992607762,-0.7730273066015207,0.7933574570988999,0.5310302874763111,-0.9825261130956818,0.7119607067538851,0.1862078880123359,-0.7402362902194467,0.5491774753140017,0.9330160989732802,0.6051863088603568,-0.42794244172354584,0.7728992055847469,-0.08230381830730144,-0.010183217365501405,0.25984305872103125,0.9380775639978994,0.9925378981703814,0.9118160910457253,-0.10953771921675903,0.04848744579134842,0.24141122830493966,-0.40806337260075987,0.9198773547500624,0.6461380362847444,0.8769857853535129,0.11691465606322211,0.2527740421932839,0.5786356326907363,0.8464622903747401,0.6348006771740399,0.7274022378309782,0.8253676018519738,0.6977712510674265,-0.7629306646746473,-0.39382581262364136,0.40893026794369464,0.3662338202331832,0.646466195678381,0.5915950809353848,-0.019654066853451075,0.8096052761096397,0.6192156990857707,0.6583192415400334,0.9999999999999997,0.5103579394535818,0.26797119469072395,0.16740745619335365,0.45044612548900603,-0.4038726219302536,-0.9530669805168777,-0.6473839998907637,0.4091630647675038,-0.903420675361309,-0.5621592444442889,0.21026210491057287,-0.9970244755258625,0.4849830880334541,-0.9131205406995632,0.5621592444442889,0.5621592444442889,0.6927653663444917,0.22414557396916215,0.6791061797266754,0.5621592444442889,0.13586428186166205,-0.051041167805266754,-0.7697572826274516,-0.6308010410701643,-0.42803165166377083,0.8526497633786928,0.42498000824553156,0.8526497633786928,0.5621592444442889
SR-p53,-0.960502428247032,0.8519869784086468,0.6707588322523108,0.5224442528348018,-0.5916644281299372,0.49322919622835243,0.5159852785730419,0.0642822285153741,0.4145747460441758,0.5509912324651879,-0.5081627557441211,0.27969186614616576,0.44419115474524307,0.09053990355432523,-0.186405672657386,0.3062801762027905,0.5597278020369683,-0.4346078680272436,0.7223067641729293,-0.01910704069337389,0.018422861835240337,0.14558463042683395,0.745374086268445,0.4017176145301119,0.8146462740972467,-0.9085997400391654,0.18964448532480127,0.5531796967942975,0.31009448724502087,0.16461070693987284,0.18949534561015735,0.036961368058672964,-0.6814991456075536,-0.0186853818206427,0.5681949882402564,0.07121182632458513,0.5608662588674044,0.180331225078118,0.49237869743689366,0.39149186269026487,-0.944833734226403,0.1917556316300129,0.9448757687994204,0.9149495321394272,0.9812969448371269,0.6199282183933972,0.43842547156368156,0.9123472362226288,-0.17986205858676185,0.6041629403004469,0.5103579394535818,1.0,0.42510044913328554,0.42499844663074465,0.3174983468830866,-0.012617857061662083,-0.26504175103516925,-0.1552938434426362,0.45598690659521013,-0.4142809693205281,-0.5557112060609719,0.3179983390790244,-0.4480578422820184,0.48074047054025787,-0.12080678392629887,0.5557112060609719,0.5557112060609719,0.8312135785084238,0.9346209115450681,0.6800366008608314,0.5557112060609719,-0.11571238427254338,-0.0017445216716118089,0.06833863690209721,-0.014282959998333187,-0.2788491371661428,0.8788226481692436,-0.2929408827230806,0.8788226481692436,0.5557112060609719
MW,-0.257710445149989,0.617790487361831,0.8769175363435084,-0.48724661908729844,0.32725065403219517,0.9963586044824086,0.9501627642732858,0.28171838978367275,-0.33336393854268365,0.9580457652404291,-0.09795030274586797,-0.4699627331958054,0.9941203218263064,0.34036776935287694,-0.6088073540030126,-0.08785770762606934,0.9289919882455451,-0.9830717333746556,0.793072608268929,-0.9129418391082097,-0.8963318742634995,-0.7973813455562633,0.2157327959805169,0.22251635516878482,0.326225654287548,-0.299055162195491,-0.8080713512919934,-0.5188589525023573,0.712061936463492,0.279193797554382,0.7918726291756168,0.12361785116775238,-0.703361416500029,-0.8498389659893385,0.9400492235665578,0.38227848257513963,-0.3895539724102944,0.7069489738345778,0.7533524120790429,0.8466893665087701,-0.396692927951773,-0.6728857901848333,0.11107155996831494,0.03318143909008947,0.34456901887382774,0.9295974602347876,-0.600878050155316,0.49044041954076223,0.45397548642339824,0.8997556935133081,0.26797119469072395,0.42510044913328554,1.0,0.9931696077198519,0.955978068300908,0.7680960523869278,-0.31304133189513533,0.558156955237389,0.9881948922259705,-0.6079701929382424,-0.947013259808729,0.9933230458301098,-0.27126467317407793,0.9718222224932186,-0.04579790787136109,0.947013259808729,0.947013259808729,0.7873132850526559,0.5605867539946428,0.8749278373708755,0.947013259808729,-0.9092055401342205,0.8974600440412579,0.2862437321121691,0.572815399299453,-0.9520602206971074,0.32686972541306347,0.5329299669587865,0.32686972541306347,0.947013259808729
Vol,-0.2328435604552105,0.5641631507440639,0.8311003030318618,-0.5206166823942602,0.3797854998747788,0.9940671594066007,0.9106842228461285,0.3912902325734496,-0.41257557799851086,0.9241622332305376,0.00042081245551651525,-0.5474679204925192,0.999723420395724,0.4473098822322422,-0.6964613437463874,-0.19350123452283813,0.8856281037882648,-0.9551521199001913,0.7381370564389311,-0.9032411846452365,-0.8938344296645361,-0.8227707358756644,0.13983756181223844,0.11544171817389606,0.25871294601518774,-0.34708760732566174,-0.8016856974206126,-0.5134907053540335,0.789111885309243,0.16559991196136806,0.7173007438789567,0.006993704350720812,-0.7665336386331357,-0.8856430514710532,0.9008820746734287,0.272219647988284,-0.43710184490885107,0.620681922566775,0.6753688836655347,0.779085592727931,-0.35843795663901146,-0.6062085259770538,0.12088537695999879,0.04671407802696432,0.3246579786807103,0.8922464268291336,-0.5679794381536509,0.4436103166574198,0.3574457365304012,0.8522390160164985,0.16740745619335365,0.42499844663074465,0.9931696077198519,1.0,0.916891782408775,0.8222574907798135,-0.20189124158486085,0.635507765338722,0.9643080274357723,-0.5139474571881617,-0.9092231366837573,0.9869249645680995,-0.16679533246638437,0.9393393513659285,0.06995045354249153,0.9092231366837573,0.9092231366837573,0.7508042793103173,0.5948887300725151,0.8298310535602245,0.9092231366837573,-0.935842870896409,0.9044386949893273,0.39565258285084814,0.6576715844504835,-0.913345704924368,0.2718397489395725,0.4549917153630917,0.2718397489395725,0.9092231366837573
Dense,-0.2157201246964957,0.6485610152590378,0.9028204268054152,-0.45203603239529677,0.25636086311184025,0.9348006723385498,0.9752909938828589,0.01055937687872636,-0.1813460132878422,0.9662573430664453,-0.278429679167857,-0.30605380814300137,0.9188086841586861,0.07177845792088762,-0.37161265599463583,0.13338814379592207,0.9593114195833943,-0.9883890036431631,0.8368883798111679,-0.9180082265462577,-0.8883803228349852,-0.7378188954481214,0.31704908299234624,0.4321302499792098,0.39877716892227993,-0.08872590697472567,-0.8280742966996645,-0.5780171530485829,0.48577856443695994,0.527071499735088,0.9357494343926507,0.3942226921421371,-0.4728464683616305,-0.748175368853993,0.9593754110238947,0.6293435362239556,-0.3263023548705397,0.8809613120862205,0.8755871850744225,0.9528072671165271,-0.3855772349471901,-0.8384065533785938,-0.008996324459410933,-0.09133232031960666,0.2872187447125174,0.9396080890110448,-0.7123445999504856,0.5012708943637112,0.6929139659069155,0.9359723163734827,0.45044612548900603,0.3174983468830866,0.955978068300908,0.916891782408775,0.9999999999999997,0.6274884874387935,-0.544449749283034,0.38057906004876135,0.9817155800329438,-0.7786195477753126,-0.9642059678797532,0.9591450654292286,-0.46919509689188177,0.9835238883134476,-0.30727442932431664,0.9642059678797532,0.9642059678797532,0.7766129383403749,0.37560915287616103,0.8982262677669075,0.9642059678797532,-0.8184921763372813,0.8653492057867248,0.014984540183478168,0.3630314789695273,-0.9991494101762024,0.36337432704957573,0.7377599973430776,0.36337432704957573,0.9642059678797532
nHA,0.27012028405739613,0.0016265567209787408,0.3683622195927464,-0.8507381039999331,0.8088197298779591,0.7554931501717954,0.5348544908263331,0.7365763470993436,-0.8575814384229574,0.5524730193233152,0.559949639930132,-0.9260931296843126,0.8094893733109563,0.7711316156136026,-0.9074425108007846,-0.6879529042875103,0.4780169533891675,-0.6535208488390226,0.2233979330350793,-0.8441558441558439,-0.8760375907831329,-0.957698260464957,-0.4461513403828007,-0.4308233694134674,-0.3301742188865571,-0.11725938809133368,-0.8456307266097376,-0.7224753277257874,0.9084374198029534,-0.30249234879373726,0.3634625733315464,-0.4138117689622093,-0.6787259604501218,-0.9850238655585449,0.5039135503900598,-0.14555083934010116,-0.834516230565862,0.2320233302470164,0.18050156237499054,0.36156731758394833,0.18666590315137765,-0.44550896140512447,-0.2528595221011669,-0.2998657937188109,-0.17177782427220883,0.47954435467632295,-0.6311177635432064,-0.11893956160230582,0.09276289326916334,0.4117796744615732,-0.4038726219302536,-0.012617857061662083,0.7680960523869278,0.8222574907798135,0.6274884874387935,1.0,0.30151134457776363,0.9585322855044773,0.667325103041149,0.0,-0.5222329678670935,0.8094352316991329,0.3912927904356148,0.6023716874660638,0.5222329678670935,0.5222329678670935,0.5222329678670935,0.25304470070199003,0.30151134457776363,0.3656362120635653,0.5222329678670935,-0.9608082339816324,0.912174164215689,0.7385489458759956,0.9458087241413434,-0.6418872283485679,-0.30151134457776363,0.3015113445777637,-0.30151134457776363,0.5222329678670935
nHD,0.4270718811978001,-0.7020788530180432,-0.6511627572454461,-0.28033753497885405,0.47605844710882633,-0.2887211716152147,-0.5840038398378705,0.8193781448664087,-0.6562168661884991,-0.5469902606359289,0.9047619047619051,-0.5927462763680157,-0.21555482604794807,0.7828326834821203,-0.5618006477335897,-0.8921454229624067,-0.6197483976935364,0.4815079134928489,-0.7193336183281487,0.24408061227723726,0.1760901812651247,-0.08987533297851702,-0.789610157392443,-0.9768786271877073,-0.7548860083148715,-0.16191375818151063,0.15938156802470488,0.03118151608670814,0.4347829200018186,-0.9947007360913818,-0.7766326768848406,-0.9673299466284907,-0.25462659272311494,-0.13336012121339086,-0.5895452293441028,-0.9669835987811194,-0.4190400623048258,-0.8538954427772842,-0.8543504057959028,-0.768413894119624,0.55656533141039,0.620042562562614,-0.11899239194224938,-0.06956897053314867,-0.40657179132674326,-0.5828294786521233,0.28892657430087987,-0.6361138069098162,-0.8235335710305455,-0.6563405289897537,-0.9530669805168777,-0.26504175103516925,-0.31304133189513533,-0.20189124158486085,-0.544449749283034,0.30151134457776363,1.0000000000000002,0.5523529750669234,-0.45400348307133265,0.9428090415820632,0.5773502691896257,-0.28817664495575035,0.9733285267845753,-0.524922895690576,0.9622504486493764,-0.5773502691896257,-0.5773502691896257,-0.5905863785521988,0.0,-0.6467616667635545,-0.5773502691896257,-0.03074333135901804,-0.10319093209172849,0.8164965809277271,0.583540602576976,0.5334725767586113,-0.6666666666666667,-0.6666666666666666,-0.6666666666666667,-0.5773502691896257
TPSA,0.4216723698481185,-0.24943020946797959,0.0989625126240526,-0.8592266998600038,0.8801250697811946,0.5486694805291923,0.2742554637510654,0.8611503152414497,-0.9583467703707248,0.2970891844184824,0.7710607602757241,-0.9915007183866035,0.6192425274588313,0.8797044098805463,-0.9328035267759494,-0.8651369767215763,0.21163351013862414,-0.4117601763510049,-0.050193754862683515,-0.6730046847606298,-0.7219612297484637,-0.8742937072341097,-0.65768525312436,-0.6694744112137281,-0.5517479866772967,-0.0799513697546468,-0.712298376398278,-0.6653321366498753,0.8905149929933975,-0.544455828611744,0.09609466201719614,-0.6253629265986241,-0.6136245243303882,-0.8979369017670029,0.24183160280913996,-0.3926143225215178,-0.8850810626780216,-0.03921554888162378,-0.107286401999334,0.08189242516891171,0.3821669945474354,-0.23792932903444378,-0.3226206778347928,-0.34836113551586473,-0.33147582855119906,0.21849675117795603,-0.507614176113887,-0.34180071027996434,-0.12683221961209523,0.14049346919025157,-0.6473839998907637,-0.1552938434426362,0.558156955237389,0.635507765338722,0.38057906004876135,0.9585322855044773,0.5523529750669234,0.9999999999999998,0.42969024191015937,0.2835793916360436,-0.26207860545055384,0.6088960672121546,0.6372518041998216,0.3518890943323925,0.7251618128353423,0.26207860545055384,0.26207860545055384,0.00243637349160782,0.19606017022949765,0.09707802771392933,0.26207860545055384,-0.8420521376598475,0.7720083866748912,0.8618090325291006,0.9869303713482799,-0.39897252507409064,-0.5076039582431447,0.10656213658194047,-0.5076039582431447,0.26207860545055384
nRot,-0.3249671527595852,0.701565382904196,0.9314455690518898,-0.39979806900409176,0.21870519543213818,0.982225360969841,0.9861956877072815,0.13426740286056024,-0.1992528430659748,0.9883435985634019,-0.24321615164535731,-0.3389199098813904,0.9677012353278387,0.19511633926640926,-0.48165244515605404,0.06451918875893288,0.9729277736613191,-0.9991732225308112,0.8650846015352847,-0.8887890383361237,-0.8619130216254681,-0.7255099429836239,0.3390859987045108,0.3685972302910905,0.4377563116658466,-0.26963298923866397,-0.7739527219944451,-0.4777824457398461,0.6000896667495712,0.4198052055044566,0.8631844589179153,0.2682957827292993,-0.6272396799738995,-0.7705184180298037,0.9786157419808218,0.5096859173454807,-0.28626774214339634,0.7961340856257435,0.8451574053378726,0.9166450940063104,-0.4744896557385104,-0.7206916553348931,0.13958085462400002,0.05872058100728462,0.40298344443689627,0.9687794545739719,-0.5968975171583958,0.5737131876858055,0.5491907827947929,0.9522972489491238,0.4091630647675038,0.45598690659521013,0.9881948922259705,0.9643080274357723,0.9817155800329438,0.667325103041149,-0.45400348307133265,0.42969024191015937,1.0,-0.7223151185146152,-0.982946374365981,0.9760845356801584,-0.41427613249958056,0.996395522975352,-0.19658927487319616,0.982946374365981,0.982946374365981,0.8414288564572117,0.5391291361472075,0.9290701563922505,0.982946374365981,-0.8437570455179332,0.8517760947240185,0.13900960937138154,0.44101800453995066,-0.975625039925714,0.42562826537937426,0.5958795715311239,0.42562826537937426,0.982946374365981
nRing,0.49141559207553814,-0.8294059941150664,-0.8612441269006764,-0.10297588156086682,0.32059443446836994,-0.5905961630007395,-0.8207442373343269,0.5814333424766729,-0.4572699541407837,-0.7947401425195846,0.8081220356417689,-0.35272652296077744,-0.5266383440497335,0.5306812741850336,-0.2553769592276246,-0.7257475238014477,-0.8458825222093846,0.742142284466625,-0.8932314370922161,0.49949882117600153,0.43580096445528305,0.17670405231214492,-0.7648786212068011,-0.9020957146843473,-0.7760862148148329,0.015461714751951423,0.3835156949340649,0.16282088472065503,0.1098327947360388,-0.9216853696216634,-0.9096991761414014,-0.8411993903810787,0.05736048543237019,0.16723895349172035,-0.8250176430048134,-0.9269703799298716,-0.2514866641521188,-0.9453732700940131,-0.9786778416499822,-0.932283476170775,0.6426527652656946,0.7198904927710498,-0.18840991939676033,-0.12055673525920052,-0.5039144789557655,-0.8190309678356168,0.4089143691767476,-0.7369727155930935,-0.8174540989097944,-0.8691380436012859,-0.903420675361309,-0.4142809693205281,-0.6079701929382424,-0.5139474571881617,-0.7786195477753126,0.0,0.9428090415820632,0.2835793916360436,-0.7223151185146152,0.9999999999999998,0.8164965809277259,-0.5791405068790081,0.9176629354822469,-0.7769777554446212,0.8164965809277259,-0.8164965809277259,-0.8164965809277259,-0.7912565680749443,-0.2357022603955158,-0.8574929257125441,-0.8164965809277259,0.27683719351145825,-0.3769156696320318,0.5773502691896271,0.29650813437221346,0.7660701500634817,-0.7071067811865475,-0.7071067811865475,-0.7071067811865475,-0.8164965809277259
MaxRing,0.46400725551414396,-0.8155852308408078,-0.9817616753297089,0.23332048821459384,-0.03926463894118204,-0.9465795049390483,-0.9988802683843274,0.005010430988597251,0.016522890671323544,-0.9992929046129927,0.41239304942116173,0.1626666666666669,-0.9166433113744233,-0.056007643813170284,0.3475240234284578,-0.23246991509102233,-0.998544849036844,0.9838737430705802,-0.9420388685521486,0.8007572173962101,0.7624928516630229,0.5885034067127833,-0.50591742634403,-0.5176707850107244,-0.5935143023801357,0.3183161673055417,0.6633607873285705,0.3448201169149221,-0.48403180357916714,-0.5347866457251529,-0.8831315457939035,-0.38504466313047897,0.5815301162622373,0.6406366068168987,-0.9997499635716124,-0.5957397143273495,0.10978467403141297,-0.8366918369548971,-0.9174830243052194,-0.9526869063895186,0.6101719249553588,0.6894191567561624,-0.2554072964428443,-0.17480549484716318,-0.5301303479398665,-0.9967176855607647,0.501196046629149,-0.7034256745924872,-0.5759434437120697,-0.9921295795871015,-0.5621592444442889,-0.5557112060609719,-0.947013259808729,-0.9092231366837573,-0.9642059678797532,-0.5222329678670935,0.5773502691896257,-0.26207860545055384,-0.982946374365981,0.8164965809277259,1.0,-0.9194621406122839,0.5619514869490163,-0.9940059169400406,0.3333333333333333,-1.0,-1.0,-0.9152492334988813,-0.5773502691896257,-0.9801960588196068,-1.0,0.7313588778349437,-0.7445191293946514,1.6283271027835629e-15,-0.2844283381461674,0.9524793674422662,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,-1.0
nHet,-0.14627557865645696,0.5358530727410885,0.8309095073079475,-0.5789807703637184,0.42119407133099196,0.9810724212227526,0.9277331729717129,0.2929989418977377,-0.4064877052203191,0.9318377951964005,-0.03250112537094983,-0.532342309067638,0.9854080728757669,0.3509659708208331,-0.61898529637743,-0.136870110711976,0.8997617007049312,-0.9732205077047811,0.735982726643595,-0.9536832536193659,-0.9414547300230703,-0.8554970186466649,0.12691817843190759,0.17612142925523966,0.23433016715024407,-0.20019715462441162,-0.8705782159169801,-0.613907354867244,0.7108399247272934,0.26537490375482875,0.8015582619419517,0.11845395391684896,-0.6536299425210533,-0.8900991098771774,0.9104984435628205,0.3854913276332723,-0.48228251220309215,0.7130979603459943,0.722405663592659,0.8336359525164873,-0.2931772918597913,-0.7258959571756194,-0.0034973018019381673,-0.08109916108862915,0.2349129808309649,0.8930522312399615,-0.6837238439700699,0.39508475109640595,0.49335875316074423,0.8632356943760964,0.21026210491057287,0.3179983390790244,0.9933230458301098,0.9869249645680995,0.9591450654292286,0.8094352316991329,-0.28817664495575035,0.6088960672121546,0.9760845356801584,-0.5791405068790081,-0.9194621406122839,1.0,-0.221439907333028,0.9553036287454497,-0.026270346874636686,0.9194621406122839,0.9194621406122839,0.7170744014274004,0.4701829470330664,0.8276814794038774,0.9194621406122839,-0.9394411333842411,0.941028984978048,0.2972150467068533,0.6066947571092589,-0.9599857266773106,0.22750787759664506,0.5915204817512771,0.22750787759664506,0.9194621406122839
