,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,GoldenTriangle
NR-AR-LBD,-0.29450430766212926,0.023744888881847743,0.13078588345475087,-0.09782254267773278,-0.20957121539896373,-0.1620665046351229,0.3294425899749097,-0.10979503680391113,0.7200223543221941,0.173357324498879,0.8596423343211459,0.5634135620538914,0.015490282185358403,-0.5959553739013667,0.8576303445829195,0.4835849429258255,0.18482322372189466,0.2818789372589785,0.40100504320916835,0.17638089083487085,-0.09475469668820842,-0.1447737286111347,0.1522806674714302,0.0012448275362604588,-0.14477470661020753,0.14643326681348548,-0.07083120885452326,0.10138747569618997,0.1929013171782143,0.13698177708135875,-0.31940203881716467,0.1259707947550297,0.552785387708579,0.26999446043149816,0.11949610454983292,0.2979223095407354,-0.0560135067806124,0.33610817659415704,0.047833584114769824,-0.253156038849621,0.18651436201797578,0.868433333346418,1.0000000000000002,0.49508852600732506,0.5631789179707849,0.7982347806002656,0.35840640872514495,0.48693610254759834,0.3839727045243806,0.053418441565611936,0.9256946508293282,0.5327438712215283,0.5506744392873874,-0.19118999528476202,-0.20971157874096585,0.2185630776988286,-0.26503962234634076,-0.07268006159953425,-0.15908742624143835,-0.26470900638700023,-0.18743938434151422,-0.20681619462517323,-0.8431274835114638,-0.24240820139562694,-0.24849242409422015,-0.3880048573769316,0.22732301714361897,0.30115409927814185,-0.15996692982348287,-0.07168961487520521,-0.020878075302324446,0.6908549482895278,0.08812290434199774,0.14721853933212076,0.20953368669851308,0.012373954997223437,-0.49583450218094816,-0.20256014544691042,0.0032421584702654483,0.15691318304651464,-0.24857932585163467,-0.8431274835114635,-0.03394529414381738,0.26697748453934567,0.23702178217261205
NR-AhR,-0.1358789036575193,0.2195194037963124,0.5627548338874768,-0.16382093057635694,-0.1954127701940076,-0.19130456220183417,0.9102028144468339,-0.15119658991259824,0.6116155730125805,-0.2896359469327129,0.17436080992008995,0.6527859236086849,0.08233417735445173,-0.701676856631712,0.7369354528710377,0.1820122769708722,0.4155897435760468,0.8849936254325292,0.3187153962160191,0.6482856452384582,0.13438385627337932,0.14821846460702243,0.38592712357862885,0.170226270091186,0.10557713994868347,0.35758749758799446,0.07754633334814624,0.029057806487884835,0.19212490764795093,0.16554742182167295,-0.17711747940666958,0.09993064795554965,0.32316338111376597,-0.21178452020702904,-0.04666894962587344,0.6152325074138992,-0.28742175832169636,0.6552073660122306,0.025394105076054677,-0.11022817947479899,0.3964546137246266,0.29417040265305094,0.49508852600732506,1.0,0.9392893010185454,0.19056205557699604,0.6530777128227405,0.9841857205133984,0.719208221621457,-0.09555038382421212,0.3899735092382964,0.6720046485515485,0.8480107434001308,-0.32631897127860554,-0.306157409637186,-0.1411021708539637,-0.42308885487540865,-0.09323955629219116,-0.3388005719636673,-0.34721533190603804,-0.22661211408492257,-0.4155189090873626,-0.08091729134484951,-0.29127046350555474,-0.33571426011730887,-0.5384095310037449,0.07867851831394918,0.03613988210269455,-0.15329077891739817,-0.0879009470995833,0.030106538435235308,0.08766207720972191,0.06447034206601877,0.20705264659681916,0.3838128089053632,-0.3340304631087866,-0.5454727659192284,-0.3236329051136051,0.23813525816053432,0.0008665201945560336,-0.32576323718640987,-0.08091729134484955,0.01261585198624716,0.3032590107401942,0.2766327066194696
NR-Aromatase,-0.03788214148587776,0.16570895565878221,0.4619439385474691,-0.06193500440879095,-0.13419501018084962,-0.1325823183005319,0.856717719049971,-0.06761875288671085,0.6551161774079186,-0.17826375760347257,0.2324996883886367,0.544855266105943,-0.17270068516379017,-0.6057278239540946,0.7133193372157405,0.11035588674522942,0.4430954816483458,0.9002843756028837,0.2964941117498176,0.5016207000728072,-0.01754764303064198,0.02381563283035139,0.3454959699148722,0.12717529548607137,-0.15836626225354183,0.3709553816601966,-0.06221698263008345,-0.08084476544607584,0.1351722418514057,0.016986526206579824,-0.09947496801517836,-0.033223568939447785,0.33060513384365314,-0.11909148759288081,-0.019130440398875216,0.5496482122770469,-0.3029874348027003,0.47195514109701203,0.05567057615157537,-0.15067456016461,0.2619397497242666,0.400876886074093,0.5631789179707849,0.9392893010185454,0.9999999999999992,0.341521543945373,0.5363578792095189,0.9313316764161763,0.568027648384504,-0.11064163886436307,0.3879489596895687,0.5291363027202411,0.7132602610274239,-0.20994521879782957,-0.190540414644116,-0.16472965230362374,-0.29601651131844064,-0.1007663549313554,-0.21285353588857484,-0.24782353122843764,-0.1192312874326292,-0.3023473722938932,-0.22078354857622712,-0.16244328077410966,-0.26898360239459623,-0.37479622689747544,-0.10572600904201021,-0.03715201621468304,-0.08439074884820687,-0.03845550363255453,-0.09286414919397296,0.0857451142435265,-0.11715446142384812,0.022363084434514402,0.3222303162831164,-0.16806198346822565,-0.4262987761851872,-0.19493086218971659,0.2268406233222059,-0.059642102985491385,-0.13780580169538534,-0.22078354857622706,-0.04390013250926507,0.19743239933265394,0.18269742021665397
NR-ER,-0.21895548688096858,-0.16055074650126805,-0.14904232514283872,0.01645323903197501,0.13592773553841575,0.01471743145866863,0.09886670214104062,0.2109034517683432,0.5087615054551173,0.07454544525582601,0.8495898887058793,0.27558458142596953,-0.26006169666277135,-0.2886776122499448,0.5363764795524493,0.41953697451359506,0.04602746245524078,0.05263044282630566,0.31012920447074455,-0.08028189476883926,-0.24669558782541248,-0.27516765043351443,-0.02648500341983296,-0.12682199090952956,-0.3758735984896436,0.15953619823627946,-0.1434350773230696,0.0950384603956847,0.07120998529715787,0.1514929828583712,-0.38623802920101,0.046377067734799104,0.5358419103280854,0.3105947337830242,-0.20648132735862001,-0.06076572339390557,0.13104903479181274,0.005196659944461873,-0.06699848989977861,-0.38586520420821246,0.004310265942016911,0.8968746584144285,0.7982347806002656,0.19056205557699604,0.341521543945373,1.0000000000000004,0.1271148086893727,0.18509861434940372,0.13859209468764183,-0.1496864421918424,0.7781010887302173,0.22409751538948447,0.25340936595138985,0.11168495758290836,0.0861443783999104,0.19520146990620493,0.08491403804810643,0.0983644149710893,0.16568564726734086,0.02917841349896904,0.12125204334847574,0.12650550840694447,-0.9155522756491457,0.05024856742281745,-0.01636173569361602,-0.016037374126793794,0.0935535126267745,0.14988415509662187,0.13479766130332385,0.0011341300711870167,-0.01711752541175364,0.597110933348218,0.05535981514783213,0.0189140482271607,-0.08333942287880869,0.3239163087616749,-0.14146173850884822,0.12228583159526087,-0.11268787308348419,0.21958945219029405,0.09240003657820345,-0.9155522756491453,-0.012819648598277607,-0.00038895264019493897,-0.01172978693462395
NR-ER-LBD,-0.29675377309972406,0.10036979930900115,0.35386035423243667,-0.11745356215628952,-0.3131494843184249,-0.027015531562684436,0.6291242278491326,-0.08140329088825439,0.30853046434205134,-0.40929561410939735,0.2408189024881088,0.7942018137246022,0.18919306323979224,-0.849887315772361,0.5754923789111008,0.5246101568335102,-0.09113740674384593,0.42610886504541795,0.11647048528674954,0.9132991612400755,0.01318783832811297,0.2566919145164508,-0.04035684120312438,-0.2142741792471557,0.19637993453194239,0.3821450355691192,0.09480197330069073,-0.11633165528118855,-0.01056528258975178,0.6633201456610565,-0.54868336805758,0.14599024612070216,0.4884368631735479,-0.11171475605896364,-0.20561253610943966,0.5413572808892918,0.034200870514403084,0.5097793863647887,-0.298561177951636,-0.30957864267403945,0.30569385496847146,0.15713060656931557,0.35840640872514495,0.6530777128227405,0.5363578792095189,0.1271148086893727,1.0,0.6658826356014418,0.7759557785991185,-0.21723962766859764,0.3543176107908993,0.6465511225722858,0.7294335650658252,-0.1736931880381542,-0.18616039260943412,0.17328651537950573,-0.2280323659175676,0.2727020059665233,-0.12166253063669714,-0.201320554706427,-0.1513642357198589,-0.18465787454982632,-0.08093497258312822,-0.2636529931520659,-0.16842179709624364,-0.5212972501346904,0.49645715922960393,0.21966476087401512,-0.13650582585532997,-0.04546084278718982,0.46378329755527054,0.2425354217746394,0.19108408999954507,0.21910677624844965,-0.019252020559888866,-0.18688739866772766,-0.5809810719461763,-0.2266221802915684,0.12875288242943692,0.08363856424471156,-0.22448693716971824,-0.08093497258312819,-0.06497169101779776,0.19378472360656132,0.15895356163920038
NR-PPAR-gamma,-0.12194943374399454,0.207268111670069,0.5318393125998252,-0.1518326424775675,-0.2762851746439853,-0.1743206786216999,0.879878167334758,-0.1366256532645794,0.5992168193579139,-0.2834255304764986,0.18024956474199483,0.6614446638820533,0.07756692765914933,-0.7015472099019242,0.7258637400668434,0.14366329348377616,0.3802185018018412,0.883018849068015,0.3278760646555633,0.6798481936332595,0.11111158609411255,0.15451844309418078,0.38314423017602844,0.10086446350823441,0.10433526015754777,0.4024490689728862,0.02974198486064661,0.016448184569813302,0.18601392853919974,0.2216001410429213,-0.19364908865450658,0.05985585254059568,0.3247110738715013,-0.2424710217984859,-0.022689912397892822,0.6629280847633282,-0.29977591607994547,0.6591542055117002,-0.004465182614145059,-0.12228187341431024,0.3907314603035446,0.2634413180846887,0.48693610254759834,0.9841857205133984,0.9313316764161763,0.18509861434940372,0.6658826356014418,1.0,0.739532558952507,-0.05373292441115816,0.39776462605459506,0.6803089946035145,0.8467894561342095,-0.3272697504548429,-0.3029342908884745,-0.17858836124491495,-0.41623554100152715,-0.06517412683464921,-0.3268169980371934,-0.345405361360045,-0.2212482411741633,-0.42110644154177757,-0.06949014661750222,-0.28487478450797266,-0.3397428385429762,-0.5254372825112412,0.03390728289241357,-0.03467826369865574,-0.1592978200713434,-0.08018093840481019,0.04411104336661645,0.025758717574923908,0.03870805334716625,0.20228190812963226,0.3686330257957475,-0.31833338611491563,-0.5691887464946159,-0.3256760062257852,0.3051213680717849,-0.02891079638572834,-0.2969324975751927,-0.06949014661750219,0.024446491640891955,0.3031011791688874,0.2804088677357669
SR-ARE,-0.4360799397854417,0.18728856460297438,0.4285462171316389,-0.20095327731254214,-0.2962190931053461,-0.014923155942618383,0.7031531451736047,-0.10938077302226584,0.24296747431073987,-0.5110766200605124,0.20654076312808017,0.8130747476771849,0.33758588057642136,-0.7626405994999393,0.49142989682482763,0.20724009323425266,0.06355722143790325,0.5156631561521806,0.29991196541824305,0.6948032516870907,0.13521323009932262,0.3599006315680363,0.1257467987679154,-0.13121803668042445,0.1907041755911996,0.48201340183365754,0.39321835441243047,0.11324249986937374,-0.03490057312993404,0.5364529669179486,-0.6403503035454559,0.4911192820767392,0.6576130769348498,-0.3056117864575236,-0.1888427743569057,0.3264720135809959,0.02951995958149859,0.5842371314519064,-0.33935312071759816,-0.316934063172959,0.41355212860784407,0.18364304924263336,0.3839727045243806,0.719208221621457,0.568027648384504,0.13859209468764183,0.7759557785991185,0.739532558952507,1.0,-0.14784862791010994,0.3942215816310749,0.7835394186516497,0.8912349877714993,-0.10004611668262561,-0.0801530146518383,-0.15553737720457894,-0.19334900319680903,0.3046503619125527,-0.13182977259182022,-0.05031955463115047,-0.09393685838391169,-0.16902111241301881,-0.02645217234884501,-0.2166573196764882,0.015258546156156214,-0.5852654903161187,0.5028982673290255,0.06119754037402373,-0.09942142496945844,-0.06670075491659487,0.6164970349679726,0.08853400102720857,0.5686275474751115,0.5763973915904963,-0.04498474430665496,-0.2024874132721166,-0.5211423465852254,-0.18744071822295344,-0.0341645151617245,0.45814259469890606,-0.24255278414868298,-0.026452172348845022,0.1861522323964011,0.046981727776472526,-0.009454774328227639
SR-ATAD5,0.5086932292256299,0.10797428020563632,-0.026844725071615852,-0.18251817684921848,-0.447407679756269,-0.22332418627514256,-0.17847342246910883,-0.14597156605924858,0.06476993684045106,0.5441773165736422,-0.027542337661034644,-0.026937675562673208,-0.039833261050576094,0.06012620139731119,0.09782119197031482,-0.21495757584764763,-0.07520363588765636,-0.10270524317399937,-0.08730175619797817,-0.22599023331447265,-0.007788444189728846,-0.3340652129019769,0.11333863338497054,0.06003955410422529,-0.03895813617331093,0.30194899229770034,-0.10469579032665191,0.02794943619795321,0.4334338135155096,-0.282898635244729,0.3351442857155756,-0.11606704860493901,-0.3866762130827165,-0.3587593918603312,0.5968519478148228,0.14987934353760532,-0.7213407225480606,0.20635345392595209,0.26897938228825624,0.43781355333548355,0.24292612560240573,-0.18035897585151145,0.053418441565611936,-0.09555038382421212,-0.11064163886436307,-0.1496864421918424,-0.21723962766859764,-0.05373292441115816,-0.14784862791010994,1.0,0.05833985227728869,0.02390352936293093,-0.12244565270728086,-0.28171032755937625,-0.28903817537027465,0.12958197916683015,-0.22164365788970414,-0.1714611184990236,-0.1505758803478628,-0.34734792875488185,-0.26476264084772755,-0.23574292038596448,0.07163293012252624,-0.18442171422615028,-0.34872898292446974,0.08377503766463852,-0.17089886200098714,-0.07714811361156806,-0.18650566413174252,-0.08808097874484946,-0.28723452206869204,-0.08097951964024563,-0.14722199174281045,-0.07327929981128992,0.23019737014257935,-0.05630763005766249,-0.27811403433537507,-0.22257767045233418,0.3989125833246707,-0.10754222798394181,-0.3131360472471253,0.07163293012252625,-0.010698178792005202,0.1300514767030545,0.376874541045943
SR-HSE,-0.40504888909109016,0.050558319423572036,0.1294251021762376,-0.16106054587100288,-0.18657958791049792,-0.22432354659004738,0.18581317336259884,-0.1774247055054033,0.6825074869509649,0.10682807214955592,0.9163496449427884,0.5172573462744154,0.22260020703828343,-0.5274564209864354,0.8141701775538417,0.5762614817190318,0.10751897694520642,0.14917209275213258,0.4766309186661491,0.20742834560400683,0.06968264318781009,-0.07220891646069193,0.17863608239366627,0.05792390297618514,0.059435320061602376,0.07368600703722013,-0.01918895460256499,0.3120666870077616,0.26537503868585255,0.2809951555008249,-0.3838091101757898,0.24967142437770187,0.5033138858642616,0.2591556452745688,-0.003148838158504707,0.2657570254622511,0.023014968078244314,0.4027799114626201,0.04873455633952936,-0.21782649409417343,0.24617158173042067,0.8513768082779591,0.9256946508293282,0.3899735092382964,0.3879489596895687,0.7781010887302173,0.3543176107908993,0.39776462605459506,0.3942215816310749,0.05833985227728869,1.0,0.6129810589935728,0.5653887900503493,-0.27681875948799556,-0.28983873987750086,0.20010519297486587,-0.34442081395154656,-0.10067845665553,-0.2474495875025156,-0.31881212579155915,-0.2803352951923574,-0.2896568879469282,-0.8540095883080318,-0.3547706148739028,-0.26692390651676695,-0.4669032109529916,0.3148032070975171,0.28568708403614596,-0.1669254253143924,-0.11142209425816814,-0.006752726445688896,0.6892343461609707,0.22192485954741042,0.28409302104139206,0.23138731169375895,-0.06427082863342808,-0.49121954661734935,-0.2976816302044447,0.021073676739660086,0.18170255271038419,-0.37740297959620883,-0.8540095883080314,0.12622852541903382,0.32451927028906286,0.30554452989264036
SR-MMP,-0.3925484143669465,0.35228360681734816,0.6193832081434536,-0.2514118543055308,-0.250644167192952,-0.31119320193687916,0.46578326724304653,-0.26702649723426086,0.529351547295964,-0.2254816707328168,0.35664760398838347,0.6488809489506298,0.44350935613122694,-0.6410804801394376,0.6828633434782123,0.36905264201701293,0.26679342487254926,0.48075770861591327,0.47283373590932964,0.5678083311705301,0.27127685743816243,0.1414637396500607,0.42987736569559776,0.26852155204988093,0.3510813272727815,0.22596231088351584,0.26506664942142194,0.4034863734301992,0.29632749778680045,0.31117320267576476,-0.3669856399062937,0.5283112575394309,0.3882904123247304,-0.18107338055119548,-0.09208496883832762,0.4575756771141564,-0.08320358715533817,0.7015048878955181,0.04529751360740633,-0.023530519809959516,0.4154297397479576,0.40765677365190744,0.5327438712215283,0.6720046485515485,0.5291363027202411,0.22409751538948447,0.6465511225722858,0.6803089946035145,0.7835394186516497,0.02390352936293093,0.6129810589935728,0.9999999999999997,0.8459161929302997,-0.36870941821552694,-0.3462696983137053,-0.08734825619777434,-0.4655570428207497,-0.0387408331007884,-0.3749666035397847,-0.36273408098449667,-0.41621188601406695,-0.44696109822744995,-0.2354221272127336,-0.49148770384471807,-0.25732475551338374,-0.6261523455982236,0.44565055968397993,0.12265927246542443,-0.34906714447172904,-0.17966037805752744,0.1668685719364671,0.225192903502645,0.4983677100545444,0.6666728041543887,0.321318006510943,-0.32909481784197064,-0.5326153697164739,-0.4157773218281867,0.15625959234246528,0.3544941088895759,-0.5364398793614638,-0.2354221272127335,0.39922213501930837,0.31447103922387687,0.3041529967534388
SR-p53,-0.45286267537282404,0.2082266924056469,0.5145597066081433,-0.17709265153130452,-0.27428775493195334,-0.08349178537209302,0.7625313972011929,-0.16030661807709268,0.5070321097227672,-0.4252444184853327,0.31519274818699017,0.7590174243030288,0.36986581866726265,-0.739599089776793,0.6892300356165545,0.2961545794691076,0.2805489777038226,0.6732569904713912,0.5247203299891692,0.6631898396012357,0.2731837341669774,0.39084370787522077,0.315315898794422,0.09098696502365014,0.24831515825592637,0.27102417107504917,0.3206371381323394,0.3257888724023532,0.06244253301681711,0.39412659413349777,-0.4667589824027657,0.4808691446573403,0.5267101590132977,-0.13839626694352258,-0.1379641108270011,0.4179870636272168,-0.009759858606555517,0.6260480828342829,-0.14350932017674897,-0.19861622278901037,0.39126993485061423,0.3557582148746934,0.5506744392873874,0.8480107434001308,0.7132602610274239,0.25340936595138985,0.7294335650658252,0.8467894561342095,0.8912349877714993,-0.12244565270728086,0.5653887900503493,0.8459161929302997,1.0,-0.2163499415850953,-0.19186451750175895,-0.1608010795411487,-0.33880693141369594,0.04446799943271984,-0.30155006275636065,-0.16598484738209673,-0.2273932650387176,-0.31091177128834335,-0.17649927154301293,-0.3237754804830735,-0.07837783231489162,-0.6768198363214828,0.4170127437476825,0.15208273200183697,-0.15644462125187059,-0.09589857494996858,0.3138694096668829,0.23118571507180233,0.45125654592832576,0.5385923508467523,0.18003301736918556,-0.2851509430517868,-0.46360572326521937,-0.3027265646917216,-0.03119084062998708,0.24838874316615114,-0.35053631085121917,-0.17649927154301287,0.31442315906211254,0.13234660054336922,0.08207865519399102
MW,-0.020360815396693058,0.05018163564687346,-0.2684289569487818,0.6592296343573385,0.2543987777997304,0.3776731814502442,-0.13446191874805263,0.2572351909553564,-0.430823015828794,-0.22997638569270878,-0.19570335637207784,-0.03290738116412627,-0.3372387844304452,0.16908542548732658,-0.46045441390512953,-0.2766890729454159,-0.22585494945122148,-0.24755780044198444,0.033592225402278506,-0.32841563460385537,-0.3029534193714714,0.06761864175781773,-0.21311394323852556,-0.4436158189514659,-0.49580243349048037,-0.05704456590460556,0.11814767246941393,-0.0971674263787948,-0.4165545140974732,-0.06422852050303249,-0.15257785362512882,0.09643953057834315,0.25137138828299055,0.02095226568991075,-0.25042908474183545,-0.6654931198921772,0.36462391917159953,-0.6311146223790662,-0.17875044287856592,-0.04043952359799806,-0.052336446009353776,-0.12404418185166033,-0.19118999528476202,-0.32631897127860554,-0.20994521879782957,0.11168495758290836,-0.1736931880381542,-0.3272697504548429,-0.10004611668262561,-0.28171032755937625,-0.27681875948799556,-0.36870941821552694,-0.2163499415850953,0.9999999999999991,0.9940719886173945,-0.1252546285725514,0.9560856358785941,0.5119062323218682,0.8752760014871322,0.912245846139339,0.913366757245895,0.9607174972185497,0.04431227127979942,0.9222187495629717,0.7186879585141718,0.676638471466924,0.002785413607937137,-0.07168951782588825,0.307808275480375,0.1633990658367135,0.34705090404135974,-0.0826980227480793,0.11746699085408871,-0.06613214149158594,-0.7369267132304829,0.8821176697371228,0.48865452908537244,0.9580864111846565,-0.6108150698862285,0.27729117393918634,0.8457597086573556,0.04431227127979942,0.09517921635347992,-0.682292863998917,-0.7378384632178864
Vol,-0.055148248032585584,0.07783864452755088,-0.23912121350360896,0.6704071515176683,0.27007778323865606,0.38031547935650006,-0.11897894134645026,0.23789762418793958,-0.42499313764902225,-0.2609088261204715,-0.22246949918281758,-0.04642180415929316,-0.3057637901386093,0.1935703074361307,-0.4749877311786619,-0.33531065925095116,-0.20027579558421052,-0.19985809718177272,0.07456460945247914,-0.3377055811928342,-0.26318055600486023,0.11287629254274573,-0.17239440520635202,-0.4105972522143707,-0.47567844591265107,-0.07547439304480852,0.1517413824598681,-0.04926604188071973,-0.4353902056746478,-0.0953038014765595,-0.13758821296017731,0.14028724877827567,0.24248402848408693,-0.004034763103293936,-0.27353402232521284,-0.674863384481911,0.3650853182832283,-0.6248136586658097,-0.17273577870150275,-0.03142186062117393,-0.058012185630754894,-0.13660715828937403,-0.20971157874096585,-0.306157409637186,-0.190540414644116,0.0861443783999104,-0.18616039260943412,-0.3029342908884745,-0.0801530146518383,-0.28903817537027465,-0.28983873987750086,-0.3462696983137053,-0.19186451750175895,0.9940719886173945,1.0,-0.23140517514637296,0.9425924381923282,0.48230109330791665,0.8451679513160167,0.929647101854458,0.9037417339926114,0.9333276011430002,0.06670571547047613,0.9145575984988624,0.7475874451598898,0.655210777503948,-0.042169367328611346,-0.14702198218578033,0.3000831581556189,0.1595455062540491,0.335341266849899,-0.15088953901212426,0.1407862746972642,-0.03676541601722996,-0.7060281131058997,0.8575499764458054,0.5269031489152778,0.9455127258826083,-0.6167534648819739,0.28685329178944985,0.8360739910850115,0.06670571547047613,0.14962428280086576,-0.6973639949338627,-0.7566304304165232
Dense,0.27702766988364874,-0.21743482926996896,-0.1841732292174755,-0.1857435129024684,-0.21090466271566002,-0.10558594557272467,-0.14876866601575162,0.08051246672155092,0.04194670118526323,0.32621259334569436,0.29389943857192424,0.1450203107125182,-0.17326081834264273,-0.2673682818734158,0.23113821018718397,0.6311932991172393,-0.20304295723095955,-0.41231364615253296,-0.34445896163788553,0.16356135595419155,-0.27634068732618877,-0.3937701358109263,-0.3238859219890425,-0.20209557851428497,-0.06214951754991284,0.11954821886305252,-0.3109644165082067,-0.37384756640843053,0.24218952296098645,0.3100276404362906,-0.10970716606899278,-0.36654269041085796,0.03866621315829845,0.2527548099836352,0.2610118994600666,0.2099867737346224,-0.042189598420472936,0.05819387760605671,-0.0019614339467401037,-0.04064111363722442,0.06470219221606677,0.1423065157671467,0.2185630776988286,-0.1411021708539637,-0.16472965230362374,0.19520146990620493,0.17328651537950573,-0.17858836124491495,-0.15553737720457894,0.12958197916683015,0.20010519297486587,-0.08734825619777434,-0.1608010795411487,-0.1252546285725514,-0.23140517514637296,1.0,-0.05886794540524619,0.16706007929562056,0.10413839136820405,-0.3240377720623595,-0.10026152375755405,0.07036389986571864,-0.22701566280263902,-0.11735539279125703,-0.3840881455271877,0.04681752880684052,0.46073119373377486,0.7332611219849247,-0.03884145826736508,-0.00953441646007937,0.04153445309963848,0.672424565108503,-0.21204879370960375,-0.2194207664312933,-0.1470140832333249,0.06635408640793783,-0.4359137786534866,-0.06620612413154309,0.13693819628699241,-0.14086931510929993,-0.09162362793217138,-0.22701566280263902,-0.4531205792824541,0.2619351311728099,0.308130065609423
nHA,0.08948540261284534,-0.14206401617556969,-0.4583295830426935,0.5857754871634757,0.2967074740321203,0.39796294602092075,-0.2152942164651665,0.36551221233007053,-0.5599637370475126,-0.11824914814238148,-0.22366195663667912,-0.15007209723452591,-0.442005789235259,0.2641275252355224,-0.5552393336923404,-0.3314025729373208,-0.3298774231439725,-0.35416457394626316,-0.047023760021255974,-0.3646514580341619,-0.4387317203041299,0.04879025729384212,-0.3497545265391515,-0.5228234597614828,-0.5531398771952689,-0.024188204051391056,0.0972293845041467,-0.19199206822729353,-0.4521900221337113,-0.03305807255451036,-0.1521464344334829,0.0008410992150141535,0.1456033333031097,0.05690454588024111,-0.2778106207729855,-0.6700815618926331,0.3084825783606301,-0.7256806488299858,-0.26977891913053875,-0.10961004303886947,-0.11785212936411857,-0.18376109295779125,-0.26503962234634076,-0.42308885487540865,-0.29601651131844064,0.08491403804810643,-0.2280323659175676,-0.41623554100152715,-0.19334900319680903,-0.22164365788970414,-0.34442081395154656,-0.4655570428207497,-0.33880693141369594,0.9560856358785941,0.9425924381923282,-0.05886794540524619,1.0000000000000002,0.5964293584052971,0.9479650931875595,0.8825998094765822,0.8586537281408837,0.9848438378426827,0.072977367463819,0.8887370842196078,0.7010164407277033,0.7199365880808168,-0.04472852030040862,-0.1559385328284582,0.34981785248299035,0.2787496167060627,0.31878220527956264,-0.16454399951910054,0.08837566803812627,-0.08074694698517702,-0.8222170514432687,0.8812352118572836,0.5053091847671121,0.9149681479238478,-0.5360621035199162,0.23408022789731586,0.8307038560634129,0.07297736746381894,-0.02051758737000656,-0.669342772491696,-0.6936802664371793
nHD,-0.03896110593612195,-0.4270639164338509,-0.47058094005765794,0.0961232370793444,0.05250406933566944,0.20197633974310783,0.10532604211295735,0.38035006690489215,-0.5736406966895857,-0.347741655846324,-0.018858356034748502,0.23139703629207323,-0.1711307488415901,-0.177785650953744,-0.23564707977566635,0.029356656011072867,-0.5108365193947124,-0.2562514516953018,-0.07191384485144428,0.11547513467564552,-0.512145344804206,-0.002478421479343499,-0.48741142640520774,-0.6728967767175438,-0.4321351481342043,0.3544273627637423,0.3229189748901463,-0.3619391029996294,-0.4549381546586474,0.5218542814224053,-0.6549661458565366,0.12256674754167071,0.37095110638884626,-0.10430179662489794,-0.31081658002260565,-0.2913418157595522,0.22664804293600194,-0.3130202983960921,-0.5762795967734692,-0.46491974220124394,0.10821951680556048,-0.06646384793723371,-0.07268006159953425,-0.09323955629219116,-0.1007663549313554,0.0983644149710893,0.2727020059665233,-0.06517412683464921,0.3046503619125527,-0.1714611184990236,-0.10067845665553,-0.0387408331007884,0.04446799943271984,0.5119062323218682,0.48230109330791665,0.16706007929562056,0.5964293584052971,1.0,0.7416889165884367,0.47787605643577014,0.3899525766862546,0.6153323772052957,0.05644709478621486,0.34577295730332147,0.42873861113100586,0.2664155752312709,0.397640766771286,0.05168674808758,0.21600167968632547,0.3690771582175586,0.6609815208497192,0.02942423222410613,0.2182979347059643,0.09895255415329174,-0.8092331336326037,0.5213860470039431,-0.03673234410863833,0.4295485584049431,-0.1817672859401479,0.20117102959506208,0.353759017966329,0.05644709478621485,-0.08067301388296585,-0.4296707719812816,-0.4101536031465226
