,LogS,LogD,LogP,Pgp-inh,Pgp-sub,HIA,F(20),F(30),Caco-2,MDCK,BBB,PPB,VDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CL,T12,hERG,H-HT,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EI,Respiratory,BCF,IGC50,LC50,LC50DM,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,Toxicophores,Genotoxic_Carcinogenicity_Mutagenicity,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle
NR-AhR,-0.3858232346221494,0.2509160413407412,0.21426333203282463,0.38543650948315106,-0.29358244111437665,-0.19362870989516456,-0.45842272104623744,-0.12704310955179765,-0.07275074356319729,0.0003413139798746433,-0.12466118289810207,0.2967674575916105,-0.3000489556630278,-0.22494562508101296,0.2479742765171204,0.1515642181279701,0.2591464348170629,-0.2732105179477929,0.15848502368189976,0.15274918896838102,-0.15941757396377576,0.10736971165522499,0.14152095129031933,-0.1939903557268907,-0.03357647123795556,0.06741557801541487,-0.3136497142108216,0.03851924949722236,0.04763342544822302,0.044691672897169674,0.20421780993976335,0.21410321106291255,-0.1559680854696172,0.13172736846855657,0.3186391900960013,-0.1277396887606722,0.40397528750186745,0.32560817213462345,0.3043059302500186,0.31230082502244133,0.029718199858875978,0.23839568208306858,1.0000000000000002,0.2335805557612659,0.04858697683803524,0.008715514208707713,0.4478530867707896,0.4897611529060328,0.5927793010905531,0.6126165740837635,0.6079873923683538,0.6066590852387812,-0.21583130517064447,-0.021153128225534407,0.05798788722950965,-0.26853510019156684,0.0004593561327309666,-0.2528784006484242,-0.18878520086371683,-0.18271269786418684,0.13677036610135326,-0.2352945702582716,0.059019596354775244,-0.1846200956342424,-0.1592596017788852,-0.02021205732064584,0.14549548104349913,0.3257322798737081,0.23013803527883345,-0.10176531844840796,0.24372551846615673,0.03590578052991668,0.36816942741065056,0.04245274186729303,0.1120115947832795,-0.1439769083247572,-0.519369728283422,-0.2963808889315124,0.15004536834390175,-0.01805869835463225,-0.19207340897314337,0.03279771546336674,0.14165388288893616,-0.09638225076832382,0.05428396130594203,0.2354839974313282
NR-Aromatase,0.10411028102422025,-0.0701732422800004,0.028309178544193167,-0.07553803379061634,0.07485365485474962,-0.29950460423698033,-0.16607939181905648,-0.27994252300159594,0.488592982522987,0.06829452724950569,0.22202573739388481,-0.04331704777309915,0.17513392908420958,0.03957667777923009,0.38976605092678246,0.4614968160057387,-0.06406861808978845,0.23692609110083998,-0.1269086160487758,-0.2030508661543601,-0.0073415521540622685,0.23630871722710065,-0.1735125614088596,0.062392025225416,0.07449139748299732,-0.4796363461879056,0.2837588091928865,0.1570088667726269,-0.22429787274761656,0.3893921337089014,0.008022704040041389,0.2578543018532576,-0.00768294505986083,0.16236468971702123,0.25342418518542464,0.282297986918126,0.3226144602061123,0.10915767687762482,0.43453132447013726,0.009353123941020442,0.017449869432793735,0.3751082911177638,0.2335805557612659,1.0,0.014001255515351693,0.35084719616581267,0.16179632191310753,0.1690856440765942,0.20794594165938893,0.25763031599723024,0.17569512775834115,0.3783106777995429,-0.42172438988308797,0.09563096388645642,-0.16926376407152954,-0.45201466357764153,-0.4055328249360578,-0.47166454622000514,-0.5428182998223968,-0.15637035106951264,0.014978649694851742,-0.4941371950870456,0.040249447842952604,-0.2370149546844644,-0.5368094156673271,-0.10122674960929456,-0.09762398529893633,-0.30992140523825107,-0.42406690276870335,0.020963895580721092,-0.23394913953013266,-0.1435170862893427,-0.3937035184262073,0.06313770664191497,0.41610474076211396,-0.2704737897996616,-0.014349559628852034,-0.13283157534010157,0.34209880058513065,-0.12775200599516848,-0.21035115765787166,0.05370869562147708,0.23420590855972478,-0.021337568740478572,0.07443834164021922,0.3753044039783748
NR-ER,-0.11917936548726474,0.11127154941830467,0.046507366221467394,-0.09645160361105334,0.1429460789511928,-0.08527003936777362,-0.20562493586466207,-0.07341722531614313,0.2621649168000939,-0.04116269887289857,-0.1841157439686775,0.1249705085219029,-0.19176757382252752,-0.10152844344819871,0.31695458009807453,0.23874771313634138,0.022576098898924903,-0.1881251730723708,-0.008598667408016401,-0.23161549947248214,0.2754832774870196,-0.05164782624866861,0.026963094087881532,-0.4416571646125213,-0.15395739711743767,0.03951529724533789,-0.1317020940518302,-0.11756479154278872,-0.3508727587001871,0.22001106280652266,0.3285534966197992,-0.004021440507101245,0.12570758068634946,0.3084235154846425,0.28305851073677707,0.05190942679355336,0.16333112875813616,0.15518326272979768,-0.03067139762424943,-0.10536215250240684,0.20140465913089164,0.4096406456718764,0.04858697683803524,0.014001255515351693,0.9999999999999997,0.3183521671832749,0.24107127818961582,0.23602182613610717,0.11626780683387357,0.0728117784630714,0.17702472743712278,0.0907268011812781,-0.19283959056866462,0.07773731911894932,-0.10981228665918662,-0.23316462126692195,0.11479000773431243,-0.1753497588808903,-0.13049845571701757,-0.10381369540211452,0.021597843353472646,-0.2411556804250402,0.0714726952817597,-0.18845211498815745,-0.09679230148535428,-0.007487245961387743,-0.026653183576459412,-0.11765402057558055,-0.13541448007180573,0.13053508413589746,-0.11028629338212866,-0.03677606589939251,-0.14905078104025102,0.04402830887130382,0.14529602585452248,-0.09405972650644968,0.0003982979695250048,-0.20877099073548175,0.22628494286030962,-0.01865036824408387,0.15557765464344325,0.0877599588169521,0.21359726206976798,-0.09686233496106264,-0.051592677716431036,0.2863791985358917
NR-ER-LBD,-0.022290502385509947,0.1667763590981448,0.24010221510915258,-0.03577829203737632,0.13914033184722013,-0.016815080219799133,0.10952964339132366,-0.03426720635854338,0.2064546666075108,0.09262905753955274,-0.08848208381717751,0.13402754806233477,0.02384695425449116,-0.0704668693257405,0.09426325292147612,0.10579928510291847,0.09704491237471019,0.1380569299892035,0.14570329232970333,-0.016830830222121937,0.1478823852080653,0.14166082543344338,0.18377911422903784,0.07720463965898214,0.032709397431512036,-0.32174213601455925,0.16616591284580268,0.07304315707387268,-0.09816376401931402,0.31927055719177033,0.27948487868378225,0.08198047403945095,0.13039044871870595,0.13012616988034278,0.10128893084232658,0.0909698764555209,0.14229777500223337,0.3583374469483202,0.37006689780410895,0.08865018069389555,-0.23320493673516962,0.15636198375887386,0.008715514208707713,0.35084719616581267,0.3183521671832749,0.9999999999999997,0.21032155577058076,0.23503448854152292,0.10812139792876906,0.33810892668452286,0.18296860365053508,0.15682871577884958,0.002676454742066266,0.12801241545499617,-0.16547110431306705,-0.09956067908764031,-0.13223186871242512,-0.10292841829671928,-0.13221460446647376,0.17038507947770765,0.23129947572626341,-0.11656322478968505,0.32110303313924,0.12371942856936914,-0.16628239228346448,-0.04282833039951294,-0.09679818934101247,-0.08370868471165799,-0.09463138085179511,0.08134740179687192,-0.07070351703567827,0.010426456187691176,-0.0849983571911753,0.11174453337191788,-0.00016855413919409775,-0.0016243454402008286,0.13222365464548227,0.18766858865834452,0.21459369049495397,0.07117670676684368,0.17534361725514425,-0.00894895816440442,0.03245768221479038,0.03006862821457261,-0.33633454875393765,0.03926013392095332
NR-PPAR-gamma,-0.45255114944208075,0.3434276904326823,0.290693928419889,0.32933893136179915,-0.2472792228299279,-0.1263777128456632,-0.15769571866412674,0.05763795434773991,0.014405603304391711,0.0486857177810214,-0.5340850017572877,0.36656612080230744,-0.5036283610445345,-0.3947458560844694,0.09691028392458152,-0.04481298888492682,0.25606097100413033,-0.39539016637717317,0.4129954894125459,0.16025017299008415,-0.04225811358065695,-0.18750734284643963,0.3103063121074436,-0.26589775393151055,-0.2232665399619148,0.07938485598802421,-0.42650647681148607,0.05765175025676115,0.15098479197928,0.013424197795551889,0.5858334682537898,-0.0975476686096709,-0.1374481201965079,0.354419548750594,0.3047722292759902,-0.2637825158409569,0.30887493153573775,0.49840536838084315,0.22236647762000483,0.4047556456899014,0.07245092427278653,0.3683327937935138,0.4478530867707896,0.16179632191310753,0.24107127818961582,0.21032155577058076,1.0,0.7598296083120447,0.44396133157377116,0.49988845656926806,0.6984058446222969,0.5085531006499078,0.008276624315860038,0.0800424606614868,-0.08512016089771662,-0.07810002887504952,-0.06275006224670765,-0.07497937226289167,0.04114510380794478,0.07887319368053905,0.09048841804657798,-0.03617429726828341,0.16151016759346684,0.03664498656244869,0.025049058529695172,0.23518743924268878,0.06548544296846623,0.19555611469227163,0.23805977797071734,-0.00018928320782680923,0.09627586023204804,0.022620569839478497,0.2506377555518423,0.05144388728992375,-0.043733394460931774,0.17075337787333458,-0.18831480188007063,-0.035830624612779284,0.13996433272257539,0.030857491336542135,-0.07676911491207167,-0.08294345193370149,-0.011011400351969453,-0.08523784998113544,0.013269200030395544,0.07573214749540969
SR-ARE,-0.5007391043627033,0.4339147430536029,0.38014653533133264,0.3386181206561152,-0.24988375637284066,-0.09995732283363983,-0.06774499541523897,0.08944391810141854,-0.02623134369253487,0.12093331468202982,-0.5097829557439563,0.46259751372255514,-0.5298685141060165,-0.4577334051955726,0.10682541424106314,0.01346956907890872,0.3612676350071201,-0.38262184765781027,0.5029930071543814,0.24798744322812438,0.020214158462491003,-0.18680535491477965,0.40585568756737384,-0.19760584768973255,-0.11425273108336874,-0.006968810931838924,-0.3960280025515979,-0.021455114077364102,0.23785303991708925,0.01594444462937003,0.5720732266917875,-0.03341875210524401,-0.056803798426559284,0.3772555302622837,0.26671655814769274,-0.23989449040755298,0.27535574610628377,0.5844576254479985,0.28985561957996175,0.4382750878456311,-0.12372349962439276,0.21855084808835906,0.4897611529060328,0.1690856440765942,0.23602182613610717,0.23503448854152292,0.7598296083120447,1.000000000000001,0.4572928963995685,0.5206420028609476,0.7932631256675002,0.5797922683067702,0.07841430766237426,0.0728887674872288,-0.04277798199581362,0.0038626191998722952,-0.036566294965161006,0.0013605489171597154,0.06472559094666992,0.12386831851445805,0.1443840650716603,0.0389501517622391,0.34539860347494583,0.10724455373021304,0.049845509315289895,0.12685960420709816,0.0013790799475386724,0.14199134007143616,0.2882030961739421,-0.018443467594145217,0.2194820400947987,0.08691648912075181,0.3257822662191444,0.12046911156916598,-0.20493727078538446,0.1324229371715507,-0.28228883356169465,0.022069462814077217,0.11116689733974265,0.21784803600974123,-0.0019027288802534674,-0.08505644920840923,-0.09157473098295599,-0.04074328303978118,-0.07543518087522624,-0.03008268326974562
SR-ATAD5,-0.1657112508462189,0.008093426217710446,-0.02488320456040165,0.008760399692079895,-0.12848566537503445,-0.1575543855554876,-0.33495040738101006,-0.2521520514374156,0.03329217883837585,-0.046263788710112566,0.022655477512647484,0.0039058256359035246,-0.17221541439010785,0.024606706437613163,0.4027410390010577,0.14888770675085242,0.1551202695715519,-0.2964827713817188,0.05716418076206238,0.045543895725283154,-0.13776428531472576,-0.004954581305232844,0.05313473913226118,-0.21485537610817712,0.01582547095673401,0.1256636170530996,-0.20756823468844782,0.016731266712198038,-0.10835582992191509,0.09444051313192976,0.24602968634183148,0.21031147458367144,-0.20371616110021096,0.1754311683223547,0.24863312832299633,-0.31972109492332873,0.4346899203230421,0.23489179259263313,0.1787314621868364,0.14490883669898239,-0.06551133493109129,0.3828665674093031,0.5927793010905531,0.20794594165938893,0.11626780683387357,0.10812139792876906,0.44396133157377116,0.4572928963995685,1.000000000000001,0.5968331594013165,0.4489319516347111,0.5840443234306022,-0.26952260473082507,0.04299814675580958,-0.046484122919059755,-0.24291808264986303,-0.09139494928974733,-0.2300670545635249,-0.21634289559533845,-0.15241093494323593,0.22565584197974975,-0.2680845447848064,0.14668554259927966,-0.18614805316761204,-0.20871096642733675,-0.06831489724372652,-0.1636125154090652,0.012337349633644329,0.05040170689276217,-0.15740161474503248,0.20352470291125419,-0.12278925460982547,0.1331752066127572,-0.03663900672073189,0.19979275855098388,-0.2216251268572063,-0.4035875380971696,-0.3051703380092766,0.27772454041158434,0.15069417978890007,-0.08948760467890915,0.02542718834714522,0.16709594285266022,0.0034471649883727378,0.1044237717145447,0.3091820379678415
SR-HSE,-0.2427509876501965,0.2621838801211912,0.34078914496363993,0.2776892137962945,-0.12258591434064578,-0.16884458730109586,-0.2079876304994431,-0.029176291811690454,-0.07483671885889667,0.036493283567334944,-0.15647756797266443,0.20123908316709746,-0.19157275056181008,-0.1117330055135607,0.1859790403681261,-0.03333615885816455,0.3168313465489191,-0.19147401649479015,0.2732215582971095,0.25357412454495953,-0.04426513377670364,-0.01913161774497087,0.23886329535391532,-0.13076119418425036,0.03594000652650871,0.07863979449536633,-0.2903070640962319,0.12882388141652248,0.01916682589232336,0.12425762532460341,0.3752019884801368,0.2996850497106724,0.014136578946132195,-0.0304679897635604,0.17032687921899195,-0.18768383440889372,0.26868877553100373,0.5088936024446372,0.3675998065082878,0.2445947681884837,-0.21987187844234987,0.11407090300955247,0.6126165740837635,0.25763031599723024,0.0728117784630714,0.33810892668452286,0.49988845656926806,0.5206420028609476,0.5968331594013165,0.9999999999999998,0.6568993862061393,0.7610277348748533,-0.125582569512112,0.10130426576141548,-0.12091093375881248,-0.23697665654150188,-0.09777472440821144,-0.21522696301121363,-0.14901911539428764,-0.10916314557208251,0.09284744963213896,-0.21687596655292232,0.18809133266750386,-0.08404161619413018,-0.12134708121399145,-0.09616263260287841,-0.1380612055662013,0.2132850027740168,0.28308888063347,0.013558828301156903,0.27633428999259246,0.08707327300174457,0.3168206118667621,0.03653866041438412,0.026723179844271007,-0.15802630387630612,-0.29826616852315607,-0.1477069345942291,0.24807032020526326,0.15905226006278914,0.04710101197048327,0.0685556087372585,0.09339869850459638,0.0014161563375070876,-0.08146717673186522,0.05400775304954828
SR-MMP,-0.4541110771268481,0.3453899506782436,0.34927919450515715,0.3755661810266294,-0.29113734655258167,-0.159811657705531,-0.12616536526003244,0.0933605437747958,-0.0001425455676956451,0.13844740273385825,-0.5174911332308926,0.39753577575737714,-0.5405359991859627,-0.41692210412898933,0.20357549810834477,0.05818656627074101,0.34694429159740975,-0.3688308253917969,0.42871931743173447,0.2678792897146044,-0.04762895705388573,-0.2158591556227425,0.34650376958533613,-0.27919704246551813,-0.22648816204637384,0.07681971166825893,-0.5067843358047532,-0.05560362644743566,0.11010615973844678,-0.0290215170772978,0.5222605881722464,0.07020507356769155,-0.08423615045938201,0.2826608854496621,0.2910935962694443,-0.17169048803034226,0.2697041372890909,0.6258928664611391,0.36140611971786357,0.4571331775890318,-0.1330928251221145,0.22867742364962212,0.6079873923683538,0.17569512775834115,0.17702472743712278,0.18296860365053508,0.6984058446222969,0.7932631256675002,0.4489319516347111,0.6568993862061393,1.0000000000000009,0.6407050564760557,-0.04023312503811571,0.08730722242735395,-0.0759717288660359,-0.11390578158057969,0.02934510737759734,-0.0564117022173902,-0.03273848844187215,-0.05519321453249821,0.09187398096676604,-0.0826096518809593,0.14297620868543698,-0.05797292536491747,-0.02511465003031253,0.06111350355927214,0.049678777164132715,0.24016713760624794,0.27992278162481776,-0.028617489482176288,0.2412221316107479,0.10455649307821523,0.3419399641357678,0.17897740791781314,-0.09443070689384568,0.08432462650208392,-0.37374232608253505,-0.1089412166326394,0.26193208666917717,0.12141301143446642,0.022460030175076525,0.02597718365193605,-0.04468242168737368,-0.03787851770170496,0.007534927296753617,0.11413077247906979
SR-p53,-0.2712133838413843,0.2174039705195519,0.2398519380969683,0.2855038304153739,-0.07429893556509164,-0.1829107855453902,-0.20229947534923665,-0.009611915750339177,0.06045403694840889,0.005453002865507406,-0.09571113649934697,0.12850583382084338,-0.17632996582961974,-0.05888749791557645,0.19091248230911653,0.14459509219409145,0.1258958007141163,-0.13508062193865183,0.08462275518204461,0.12307495961740517,-0.1165630858648801,-0.06646709896224068,0.03182771620567606,-0.1620688982580507,0.026537764565607382,-0.014111122702605906,-0.2900236001352446,0.012540816251776773,-0.00814117207341388,0.13608553359926664,0.2631499763508386,0.25150661301151245,0.046659149964948875,0.1641781738002912,0.23142677151011642,-0.08490032949147042,0.2988953988189598,0.384465239584,0.2803279847586599,0.196817395644627,-0.020582253161270398,0.2719347430405408,0.6066590852387812,0.3783106777995429,0.0907268011812781,0.15682871577884958,0.5085531006499078,0.5797922683067702,0.5840443234306022,0.7610277348748533,0.6407050564760557,0.9999999999999997,-0.20045913606836596,0.0789337797288933,-0.09294975691020123,-0.24928322009898635,-0.18104274263738313,-0.2543180601029437,-0.1985675766864815,-0.16714352090371726,0.1505083903967098,-0.25766297729466037,0.18491641361648023,-0.18234497756785847,-0.15177771672775345,-0.06394251015647517,-0.10833799274799885,0.0721519057385263,0.14309674595354113,0.009956945802874916,0.20258069643915055,0.01212200829904214,0.15923468962395537,0.06518011227871233,0.1055717011593807,-0.11026304236622025,-0.20413603829883167,-0.20084905610924322,0.31701390712156907,0.13373667694675073,-0.028548147253556956,0.0025179001107984034,0.07729023334167227,-0.035390292859108066,-0.012207847427775257,0.1433624564786224
MW,-0.3533599409823962,0.5131498554796109,0.4724383527930422,0.3804878623121847,0.10752514336987568,0.4966232109931925,0.47411247816095714,0.448559039808514,-0.5786280580748469,-0.11303887751957377,-0.3749177493053921,0.27190105764556843,-0.0927864219850201,-0.12559854081177899,-0.7393639935568318,-0.515901652594012,0.10044245119725484,-0.22154723702774937,0.33731349236383457,0.19726235142988383,0.10024603680511955,-0.10049294326980178,0.39118638272222334,0.22645495841967445,-0.05902920960895709,-0.060058580771907004,-0.06316186429621433,-0.07661441049087808,0.5292398784941966,-0.5109331886569428,-0.03570277931611374,-0.2640527321254211,0.061917429834846105,-0.347469685599868,-0.5237701383342094,-0.19988427954678087,-0.5255552560336363,0.1434118417317764,-0.23335320342078553,0.29888704273671174,-0.281937673481246,-0.5958017865043213,-0.21583130517064447,-0.42172438988308797,-0.19283959056866462,0.002676454742066266,0.008276624315860038,0.07841430766237426,-0.26952260473082507,-0.125582569512112,-0.04023312503811571,-0.20045913606836596,0.9999999999999987,0.0746951693265502,0.057677463739967155,0.8966422847357849,0.5283583904208029,0.8607160374353363,0.9078668434455115,0.7426852905463754,-0.08870796244348209,0.9371062538401824,0.09714044496067382,0.8262420800101044,0.8127701855574891,0.44545294109181105,0.2047186147768763,0.33624274908377866,0.490108607895295,0.06192351397290606,0.4930870467884428,0.26791934547737123,0.44181349712931717,0.12880601546360348,-0.8752748360093744,0.735802551795651,0.1882430491278528,0.7845263384332731,-0.5708536427158262,0.28264514867330126,0.32190322461699356,-0.12165494019614964,-0.6974646485092469,0.10032690815766054,-0.36227903853092924,-0.7494376167191696
Vol,-0.15426743007138907,0.08702312272958276,0.17401100733925554,0.020953236678775005,0.1117357583856873,0.2385758128290826,0.032006635035913715,-0.0025649389072749584,0.054542044218699376,-0.054814529382283185,-0.08244757703640487,-0.10154085631909063,-0.07278705639877753,0.21234685427685182,0.02851349732767119,0.1565034912137119,-0.1400672397714459,0.0014422311046193934,0.03828845801915725,-0.0499719235348076,-0.09151134292732079,-0.07210451770637412,-0.05900684652661377,-0.03775453368573467,-0.16104829116614452,-0.03304259510438174,-0.08380160990616677,-0.04522204492939547,-0.08621645480488314,-0.12666562580337248,0.08296112933401609,0.0636133796452637,-0.06913275871735432,-0.015916272299541227,-0.0017550254802309864,0.04937512416649051,-0.020954418019419295,0.17205559326766431,0.04212826625426826,0.018654148086802002,-0.03785369638734535,0.10252626442033187,-0.021153128225534407,0.09563096388645642,0.07773731911894932,0.12801241545499617,0.0800424606614868,0.0728887674872288,0.04299814675580958,0.10130426576141548,0.08730722242735395,0.0789337797288933,0.0746951693265502,1.0000000000000002,-0.8877674396075058,-0.019135739104493114,-0.015756778665585027,0.005027207211804379,-0.05619182067272439,0.16865506594826007,-0.024009587227545703,0.010496006655276136,0.0050836566340411084,0.11361175806740897,-0.08054600751198472,-0.01215482118397324,-0.0970609446746055,-0.08030300996324329,-0.08352381387556856,-0.02496264748131884,-0.07123734042611338,-0.2387648551941567,-0.09912725077877438,-0.054199660116414555,-0.03822816092967698,0.11972619781408315,0.07196448559848256,0.23461581731726291,0.09127369602171322,-0.13340990969004474,0.13515792032477938,-0.017762303551072334,-0.04502363064849461,0.015345416950538981,-0.03536086745956366,-0.009335025037723849
Dense,0.0607187217001297,-0.047506943419644815,-0.0965431176371582,0.0012566390860353955,-0.15761715329580045,-0.15821010487028145,-0.082264842912197,-0.042850643544657764,-0.14963876120312058,0.06402288499280315,0.00966909519218752,0.07891384269196404,0.03337357047603244,-0.14391329025352584,-0.10768100553501121,-0.22312996535486362,0.2096926622811367,-0.08869729331940279,0.0629716246643303,0.08771694246557186,0.09093060546685586,0.04149474125561231,0.1826607675251765,0.0887365373051918,0.15862548686553546,0.05569853398661617,0.060078290015188524,0.046622141241634545,0.1263519243320265,0.02565583514191804,-0.09002211724089502,-0.07077011316823131,0.02626610745594278,-0.05968006062881242,-0.04365433354670587,-0.1282657806298391,-0.07719580383704856,-0.09280864564531129,-0.042123628046778584,0.09262888184920437,0.02632533714187244,-0.17909805674936027,0.05798788722950965,-0.16926376407152954,-0.10981228665918662,-0.16547110431306705,-0.08512016089771662,-0.04277798199581362,-0.046484122919059755,-0.12091093375881248,-0.0759717288660359,-0.09294975691020123,0.057677463739967155,-0.8877674396075058,1.0000000000000004,0.10887697585952541,0.06265511184482003,0.09178517592292257,0.11840461094737373,-0.03209588322348282,0.041495232646569534,0.11891132457754554,-0.010402689412757632,0.028274801619034826,0.1267251009731097,0.03464713674772838,0.14303553652483572,0.178576588981891,0.18238377859950025,-0.005124902023157507,0.1166068705716158,0.34515102215324056,0.19725029320661205,0.06042579762704898,-0.059801316137332,-0.04488180706298702,-0.13810084779236245,-0.09628719425951188,-0.19574814345815547,0.20821395682479807,-0.19142438121149183,0.014025202272334584,-0.035780009677883216,-0.04483045487941519,0.0444121787361713,-0.08813665175506095
nHA,-0.20059467524084348,0.2057280594903546,0.10151017307695209,0.185894003349664,0.2019673357376142,0.5322251608751916,0.5615754587674153,0.48539248460851514,-0.46121545189717783,-0.11286220174838882,-0.2710134821963265,0.10167773824732601,0.02448737904992418,-0.006470517511526945,-0.6469112039851772,-0.38082039894056113,-0.1217931651861844,-0.18099275090338268,0.1532675520638756,-0.014084335489095708,0.004318326802128132,-0.2977922882848494,0.20671141051471656,0.14992376664590534,0.009648840167681923,0.058305074958009864,-0.02598981020211123,-0.17974948870683854,0.4618923303105042,-0.5031125163846825,-0.20601110678399184,-0.30204666886683845,0.0031662165031922304,-0.23186228447916607,-0.4997168060457937,-0.1631880671342285,-0.5603560912106744,-0.13661151873537966,-0.3957515762954504,0.08382000824146667,-0.23688927755198208,-0.540101090060995,-0.26853510019156684,-0.45201466357764153,-0.23316462126692195,-0.09956067908764031,-0.07810002887504952,0.0038626191998722952,-0.24291808264986303,-0.23697665654150188,-0.11390578158057969,-0.24928322009898635,0.8966422847357849,-0.019135739104493114,0.10887697585952541,0.9999999999999991,0.6176098053819167,0.9664649692730857,0.8761868046245521,0.6383767086503551,-0.055699846109220026,0.9617211404230362,0.050490627475568824,0.7012846473947093,0.78299087943585,0.4121125040443566,0.24543878570895317,0.14173060198766368,0.3105193332239601,0.06734014005246977,0.5155800586139971,0.13633473809101668,0.3214737392431647,0.19756518595326475,-0.7950147982687564,0.7307567198065936,0.2518753558327458,0.6930604381899297,-0.4570115920635619,0.3099811865742139,0.25409779418580525,-0.059603424103028754,-0.6945868109244608,0.1524491305143276,-0.25822226693129186,-0.6281323867731459
nHD,-0.04522434806872442,0.007599953093899207,-0.049534549653752445,0.027358976787215175,0.36089861437517357,0.3990414310086397,0.17391051709013503,0.29808927629022597,-0.39757265365528294,-0.35500339376106443,-0.23428893309641008,0.033579694913381745,-0.03856703380424175,0.03772781478219913,-0.18006227850592335,-0.24757002512005274,-0.15278118719382522,-0.4099425897809787,-0.03333653941901772,-0.12209758972939477,0.19859830021025715,-0.331754710684638,0.04474464688188935,-0.33650095277350567,-0.16520190604077087,0.24146998737731687,-0.17200715034411307,-0.2558571603236897,0.03725849463636828,-0.30700908141662725,-0.06504797801584503,-0.061167228486458385,0.017819854216946828,-0.18871156911490428,-0.3212929071273993,-0.1515479704213897,-0.4468842166299667,-0.10560502415983437,-0.3928951536486284,0.08364297488551888,-0.1154805523852258,-0.29738757657445936,0.0004593561327309666,-0.4055328249360578,0.11479000773431243,-0.13223186871242512,-0.06275006224670765,-0.036566294965161006,-0.09139494928974733,-0.09777472440821144,0.02934510737759734,-0.18104274263738313,0.5283583904208029,-0.015756778665585027,0.06265511184482003,0.6176098053819167,1.0000000000000013,0.7546618756278881,0.5831900098328822,0.24984944643375007,-0.10571709523820057,0.6067733377775655,-0.03564013082792572,0.28829993097010165,0.5340748093454364,0.33503378989261334,0.14745651794272502,0.22622474679183593,0.3339003304487883,-0.06451213886367814,0.5226260395664599,0.21134585064224654,0.3242548487275778,0.14841771535935488,-0.538790293170722,0.5122014835360348,-0.02379246480196692,0.24868729667003878,-0.0853946962677583,0.18081775002049777,0.41950197147990953,0.03739588294141847,-0.37352521903146146,0.09319812711068219,-0.09135926312629945,-0.1981498607267583
TPSA,-0.148923213376864,0.14141413382538706,0.07152489741123276,0.1391206248057917,0.2252391069760923,0.5245103464376574,0.5091379757428663,0.466197305534534,-0.46722935846944774,-0.13535689034602758,-0.3361196371657626,0.10119625297310093,-0.04532421516104626,-0.022237171675719564,-0.5662993327512731,-0.41361124074942224,-0.11337274986749546,-0.27629220563316786,0.16096313059472603,0.006562474138091955,0.02938901546832305,-0.3783127860209343,0.20387516838380146,0.03162108340602412,-0.0722207821002373,0.1525261655435561,-0.11217892420077318,-0.22350655990715773,0.4116565539650611,-0.5009704678363094,-0.174824164292071,-0.23614580443994357,0.02660470105720241,-0.22993723915592815,-0.4768322971420257,-0.18287668655503442,-0.6110463435204034,-0.08695069728121718,-0.39415311154564403,0.11304439529063565,-0.21881051065318213,-0.5270806420838181,-0.2528784006484242,-0.47166454622000514,-0.1753497588808903,-0.10292841829671928,-0.07497937226289167,0.0013605489171597154,-0.2300670545635249,-0.21522696301121363,-0.0564117022173902,-0.2543180601029437,0.8607160374353363,0.005027207211804379,0.09178517592292257,0.9664649692730857,0.7546618756278881,1.0000000000000018,0.8460473737425798,0.5669066854506813,-0.10004412901263492,0.936056628660691,-0.011370019778706632,0.6404504551519071,0.7581794391529008,0.4169136484944175,0.20589668810235437,0.17139531682726705,0.35497682564089195,0.020567404316735115,0.5084739902268797,0.16311682209951833,0.36088582067463926,0.2240200284089555,-0.7999659593243053,0.7336823486861298,0.1673584605870163,0.6288529320209103,-0.3629921334937696,0.30848486438197664,0.35290831033163134,-0.03847198276914069,-0.6836187075107487,0.1697586900358688,-0.20140616644077558,-0.5636917208477097
